Reference Name	Text	Font
dm02_00010	Where am I?	[0, 11, 'DINRoundOffcPro']
dm02_00020	Was that... a monster?	[0, 22, 'DINRoundOffcPro']
dm02_00100	???: \n Raven...	[0, 5, 'DINRoundOffcPro'], [5, 13, 'DINRoundOffcPro']
dm02_00101	Find Your Lost Memories	[0, 23, 'DINRoundOffcPro']
dm02_00102	Zaza taught me how to ride a swing, even though I was scared.	[0, 61, 'DINRoundOffcPro']
dm02_00103	Zaza was always teaching me how to do things.	[0, 45, 'DINRoundOffcPro']
dm02_00104	I was an orphan.	[0, 16, 'DINRoundOffcPro']
dm02_00105	But Mom and Dad found me and raised me like Zaza's sister.	[0, 58, 'DINRoundOffcPro']
dm02_00106	Zaza gave me his most prized possession, a teddy bear.	[0, 54, 'DINRoundOffcPro']
dm02_00107	When I named my teddy Zaza, he couldn't help but laugh.	[0, 55, 'DINRoundOffcPro']
dm02_00108	I loved running without my shoes.	[0, 33, 'DINRoundOffcPro']
dm02_00109	Zaza would always have to chase me down to make me wear them.	[0, 61, 'DINRoundOffcPro']
dm02_00110	Zaza was a great artist, even as a kid.	[0, 39, 'DINRoundOffcPro']
dm02_00110k_010	Who's Raven?	[0, 12, 'DINRoundOffcPro']
dm02_00110k_020	My mistake. \n Your name is \n Sachya, isn't it?	[0, 42, 'DINRoundOffcPro']
dm02_00110k_030	Yeah... \n Who are you?	[0, 20, 'DINRoundOffcPro']
dm02_00110k_040	I'm Bit. \n Listen carefully to \n what I'm about to \n tell you, Sachya.	[0, 64, 'DINRoundOffcPro']
dm02_00110k_050	Something very \n important is broken \n and needs to be put \n back together again.	[0, 75, 'DINRoundOffcPro']
dm02_00110k_060	You mean like a puzzle?	[0, 23, 'DINRoundOffcPro']
dm02_00110k_070	Something like that. \n Only the pieces are you.	[0, 45, 'DINRoundOffcPro']
dm02_00110k_080	Me? \n But I'm not broken.	[0, 23, 'DINRoundOffcPro']
dm02_00110k_090	Okay, \n forget the puzzle thing.	[0, 30, 'DINRoundOffcPro']
dm02_00110k_100	This is a place where \n all of the things that \n need to be forgotten \n are stored.	[0, 77, 'DINRoundOffcPro']
dm02_00110k_102	After a time, the \n Collectors come to erase \n those things in order to \n keep the world running.	[0, 91, 'DINRoundOffcPro']
dm02_00110k_105	I need you to recover \n some very important \n information, before the \n Collectors erase it.	[0, 86, 'DINRoundOffcPro']
dm02_00110k_107	I don't understand...	[0, 21, 'DINRoundOffcPro']
dm02_00110k_110	Your memories are \n scattered around \n this place.	[0, 46, 'DINRoundOffcPro']
dm02_00110k_120	You remember that \n monster you just saw?	[0, 39, 'DINRoundOffcPro']
dm02_00110k_123	It collects things \n that don't belong \n in the world.	[0, 50, 'DINRoundOffcPro']
dm02_00110k_126	It's going to eat \n your memories.	[0, 32, 'DINRoundOffcPro']
dm02_00110k_130	You need to remember \n who you were before \n it does that.	[0, 54, 'DINRoundOffcPro']
dm02_00110k_140	There's one memory in \n particular, a very \n special one - you \n need to find it.	[0, 75, 'DINRoundOffcPro']
dm02_00110k_150	A special memory?	[0, 17, 'DINRoundOffcPro']
dm02_00110k_160	Remember who \n you are, Sachya.	[0, 29, 'DINRoundOffcPro']
dm02_00110k_170	Once you do, \n you can leave \n this place.	[0, 38, 'DINRoundOffcPro']
dm02_00110k_180	If you don't hurry, \n those monsters \n will eat everything, \n including you.	[0, 70, 'DINRoundOffcPro']
dm02_00110k_190	If they eat me, \n what happens? \n Will I die?	[0, 41, 'DINRoundOffcPro']
dm02_00110k_200	Yes... \n You need to hurry.	[0, 25, 'DINRoundOffcPro']
dm02_00110k_210	I understand now... \n I'll find my memories \n and leave before they \n can get me.	[0, 75, 'DINRoundOffcPro']
dm02_00111	He never said no when I asked him to draw me something.	[0, 55, 'DINRoundOffcPro']
dm02_00112	I loved things with wings.	[0, 26, 'DINRoundOffcPro']
dm02_00113	When our pet bird died, Zaza was there to comfort me.	[0, 53, 'DINRoundOffcPro']
dm02_00114	When I was old enough to go to school,	[0, 38, 'DINRoundOffcPro']
dm02_00115	I was thrilled because it meant I could be with Zaza all day.	[0, 61, 'DINRoundOffcPro']
dm02_00116	Zaza would take my hand and lead me to the school bus.	[0, 54, 'DINRoundOffcPro']
dm02_00117	Oh, I need to hurry or I'll be late!	[0, 36, 'DINRoundOffcPro']
dm02_00119	My first memory... Zaza's smile.	[0, 32, 'DINRoundOffcPro']
dm02_00120	I was always trailing after Zaza.	[0, 33, 'DINRoundOffcPro']
dm02_00120k_010	I need to hurry up or \n I'll miss the bus!	[0, 40, 'DINRoundOffcPro']
dm02_00120k_020	But wait... \n Why am I getting \n such a bad feeling?	[0, 48, 'DINRoundOffcPro']
dm02_00120k_030	Did something happen \n to me while I was on \n the bus?	[0, 50, 'DINRoundOffcPro']
dm02_00120k_040	I don't like this...	[0, 20, 'DINRoundOffcPro']
dm02_00121	Everyone thought Zaza was my brother, even me.	[0, 46, 'DINRoundOffcPro']
dm02_00122	When the sound of the wind scared me, Zaza covered my ears.	[0, 59, 'DINRoundOffcPro']
dm02_00123	When it was cold, Zaza would hold my hands to keep them warm.	[0, 61, 'DINRoundOffcPro']
dm02_00124	Zaza always took me with him.	[0, 29, 'DINRoundOffcPro']
dm02_00125	Zaza would be the one to stick up for me when I was being teased.	[0, 65, 'DINRoundOffcPro']
dm02_00126	I wanted to be a boy just so I could stay Zaza's friend forever.	[0, 64, 'DINRoundOffcPro']
dm02_00127	I even cut my hair to look more like Zaza.	[0, 42, 'DINRoundOffcPro']
