Reference Name	Text	Font
ep00_00100	Mijnschip: \n Je nadert mijn 4.	[0, 11, 'DINRoundOffcPro'], [11, 28, 'DINRoundOffcPro']
ep00_00100m_010	Mijnschip: \n #101, wat is de interne druk?	[0, 11, 'DINRoundOffcPro'], [11, 40, 'DINRoundOffcPro']
ep00_00100m_020	Mijnwerker #101: \n Druk nominaal.	[0, 17, 'DINRoundOffcPro'], [17, 31, 'DINRoundOffcPro']
ep00_00100m_030	Mijnschip: \n Veiligheidsmaatregelen uitgeschakeld.	[0, 11, 'DINRoundOffcPro'], [11, 48, 'DINRoundOffcPro']
ep00_00100m_040	Mijnschip: \n Systeem gereed voor afdaling naar \n hoog-concentratiegebied.	[0, 11, 'DINRoundOffcPro'], [11, 45, 'DINRoundOffcPro'], [45, 69, 'DINRoundOffcPro']
ep00_00100m_050	Mijnschip: \n Kooi gaat zakken.	[0, 11, 'DINRoundOffcPro'], [11, 28, 'DINRoundOffcPro']
ep00_00100m_060	Mijnschip: \n 101, interne druk nominaal. Ademhaling en hartslag normaal.	[0, 11, 'DINRoundOffcPro'], [11, 70, 'DINRoundOffcPro']
ep00_00100m_070	Mijnwerker 101: \n Misschien wel, maar ik voel me niet zo goed.	[0, 16, 'DINRoundOffcPro'], [16, 60, 'DINRoundOffcPro']
ep00_00100m_080	Mijnschip: \n 101, we horen je niet goed. Kun je dat herhalen?	[0, 11, 'DINRoundOffcPro'], [11, 59, 'DINRoundOffcPro']
ep00_00100m_090	Mijnwerker 101: \n Laat maar.	[0, 16, 'DINRoundOffcPro'], [16, 26, 'DINRoundOffcPro']
ep00_00100m_100	Mijnschip: \n Er is veel beweging. Wees voorzichtig.	[0, 11, 'DINRoundOffcPro'], [11, 49, 'DINRoundOffcPro']
ep00_00100m_110	Mijnschip: \n Kooidiepte 90... 95... 100...	[0, 11, 'DINRoundOffcPro'], [11, 40, 'DINRoundOffcPro']
ep00_00100m_120	Mijnwerker 101: \n Ah!	[0, 16, 'DINRoundOffcPro'], [16, 19, 'DINRoundOffcPro']
ep00_00100m_130	Mijnwerker 101: \n Waarom ik?	[0, 16, 'DINRoundOffcPro'], [16, 26, 'DINRoundOffcPro']
ep00_00100m_140	Mijnschip: \n Pas op voor dat puin van de waarnemingshorizon.	[0, 11, 'DINRoundOffcPro'], [11, 58, 'DINRoundOffcPro']
ep00_00100m_150	Mijnschip: \n 100 eenheden om de horizon schoon te vegen.	[0, 11, 'DINRoundOffcPro'], [11, 54, 'DINRoundOffcPro']
