Reference Name	Text	Font
sm26_00100	Grab Customers with Stasis Fields \n and Get Them to the Store	[0, 59, 'DINRoundOffcPro']
sm26_00100k_010	Ah, the Gravity Queen. \n Wonderful timing!	[0, 40, 'DINRoundOffcPro']
sm26_00100k_020	I have a job just for \n you.	[0, 26, 'DINRoundOffcPro']
sm26_00100k_030	More flyers?	[0, 12, 'DINRoundOffcPro']
sm26_00100k_040	No, no, this job's \n of a much more \n urgent nature.	[0, 48, 'DINRoundOffcPro']
sm26_00100k_050	I've procured a few too \n many ingredients...	[0, 43, 'DINRoundOffcPro']
sm26_00100k_060	I need your help selling \n my food before it all \n goes bad!	[0, 56, 'DINRoundOffcPro']
sm26_00100k_070	Bring me as many \n customers as you can, \n even if you have to drag \n them here.	[0, 74, 'DINRoundOffcPro']
sm26_00100k_080	Not sure how happy those \n customers will be about \n that...	[0, 56, 'DINRoundOffcPro']
sm26_00100k_090	It's fine! Once they \n taste my wares, they'll \n be happy you dragged \n them here.	[0, 76, 'DINRoundOffcPro']
sm26_00100k_100	Just between us, \n it doesn't hurt that \n a pretty lady will be \n escorting them.	[0, 75, 'DINRoundOffcPro']
sm26_00100k_110	Well, when you \n put it that way... \n You've got it!	[0, 48, 'DINRoundOffcPro']
sm26_00101	Time to start hauling people over!	[0, 34, 'DINRoundOffcPro']
sm26_00102	Not enough customers yet...	[0, 27, 'DINRoundOffcPro']
sm26_00103	Getting there...	[0, 16, 'DINRoundOffcPro']
sm26_00104	Just a few more should do it.	[0, 29, 'DINRoundOffcPro']
sm26_00105	Let me show you this great place!	[0, 33, 'DINRoundOffcPro']
sm26_00106	There's a great store you've gotta see!	[0, 39, 'DINRoundOffcPro']
sm26_00107	Right this way!	[0, 15, 'DINRoundOffcPro']
sm26_00108	I've got a place you have to see!	[0, 33, 'DINRoundOffcPro']
sm26_00109	Come one, come all!	[0, 19, 'DINRoundOffcPro']
sm26_00110	Store Owner: \n People are coming from the station.	[0, 13, 'DINRoundOffcPro'], [13, 48, 'DINRoundOffcPro']
sm26_00110k_010	Bring me some \n downtown \n commuters.	[0, 33, 'DINRoundOffcPro']
sm26_00110k_020	We only serve the \n freshest products, so \n time is of the essence.	[0, 63, 'DINRoundOffcPro']
sm26_00110k_030	If I hear about a \n crowd somewhere, \n I'll call you.	[0, 49, 'DINRoundOffcPro']
sm26_00110k_040	Okay, I'll bring \n some people by.	[0, 32, 'DINRoundOffcPro']
sm26_00111	Customers Needed	[0, 16, 'DINRoundOffcPro']
sm26_00112	I need to gather up some customers for that store.	[0, 50, 'DINRoundOffcPro']
sm26_00191k_010	I brought you as many \n customers as I could...	[0, 45, 'DINRoundOffcPro']
sm26_00191k_020	You've done a fine job \n in such a short time!	[0, 44, 'DINRoundOffcPro']
sm26_00191k_030	I managed to sell out, \n and gained a few happy \n customers in the \n bargain.	[0, 71, 'DINRoundOffcPro']
sm26_00191k_040	Thank you, Gravity \n Queen!	[0, 25, 'DINRoundOffcPro']
sm26_00191k_050	Here's a little \n something for your \n trouble...	[0, 45, 'DINRoundOffcPro']
sm26_00191k_060	And feel free to stop by \n anytime, all the food \n and drink you want is on \n the house!	[0, 82, 'DINRoundOffcPro']
sm26_00191k_070	Really!? Wow!	[0, 13, 'DINRoundOffcPro']
sm26_00191k_080	I owe you big time.	[0, 19, 'DINRoundOffcPro']
sm26_00191k_090	Besides, I'm only \n happy to do it given \n all you've done for \n the city.	[0, 68, 'DINRoundOffcPro']
sm26_00191k_100	Thank you!	[0, 10, 'DINRoundOffcPro']
sm26_00191k_110	Glad someone does see \n the good I'm doing!	[0, 41, 'DINRoundOffcPro']
sm26_00192k_010	I brought you as many \n customers as I could...	[0, 45, 'DINRoundOffcPro']
sm26_00192k_020	Thank you!	[0, 10, 'DINRoundOffcPro']
sm26_00192k_030	I lost a little to \n spoilage, but at least I \n finished in the black.	[0, 66, 'DINRoundOffcPro']
sm26_00192k_040	Here's a little \n something for your \n trouble...	[0, 45, 'DINRoundOffcPro']
sm26_00192k_050	And feel free to stop by \n sometime, it'll be my \n treat.	[0, 53, 'DINRoundOffcPro']
sm26_00192k_070	I will!	[0, 7, 'DINRoundOffcPro']
sm26_00192k_080	Now I'm glad I \n helped out!	[0, 26, 'DINRoundOffcPro']
sm26_00193k_010	I brought you as many \n customers as I could...	[0, 45, 'DINRoundOffcPro']
sm26_00193k_020	Well, I'll give you \n that... But you sure \n took your sweet time \n doing it.	[0, 71, 'DINRoundOffcPro']
sm26_00193k_030	I lost over half my \n inventory to spoilage.	[0, 42, 'DINRoundOffcPro']
sm26_00193k_040	I guess it's better than \n nothing, and I sold \n enough to stay in \n business...	[0, 74, 'DINRoundOffcPro']
sm26_00193k_050	Obviously I'm in no \n shape to pay you, but \n here's a half-off ticket \n you can use sometime.	[0, 88, 'DINRoundOffcPro']
sm26_00193k_060	Ah... Thanks...	[0, 15, 'DINRoundOffcPro']
sm26_00193k_070	If I could've just been \n a little faster, maybe I \n could've scored a free \n meal ticket.	[0, 84, 'DINRoundOffcPro']
