Reference Name	Text	Font
dm03_00100	Perché nessuno si muove?	[0, 24, 'DINRoundOffcPro']
dm03_00101	Trova Dusty	[0, 11, 'DINRoundOffcPro']
dm03_00102	Dov'è Kat...?	[0, 13, 'DINRoundOffcPro']
dm03_00103	Dusty, trova Kat!	[0, 17, 'DINRoundOffcPro']
dm03_00104	Segui Dusty	[0, 11, 'DINRoundOffcPro']
dm03_00105	Dove sei finito?!?	[0, 18, 'DINRoundOffcPro']
dm03_00106	Trova Dusty	[0, 11, 'DINRoundOffcPro']
dm03_00107	Dusty, non sparire in quel modo.	[0, 32, 'DINRoundOffcPro']
dm03_00108	Segui Dusty	[0, 11, 'DINRoundOffcPro']
dm03_00109	Dusty! Ancora?!?	[0, 16, 'DINRoundOffcPro']
dm03_00110	Trova Dusty	[0, 11, 'DINRoundOffcPro']
dm03_00111	Che ti prende?	[0, 14, 'DINRoundOffcPro']
dm03_00112	Oh, andiamo, Dusty!	[0, 19, 'DINRoundOffcPro']
dm03_00113	Sul serio, smettila!	[0, 20, 'DINRoundOffcPro']
dm03_00114	Kat dev'essere vicina...	[0, 24, 'DINRoundOffcPro']
dm03_00115	Trova Kat	[0, 9, 'DINRoundOffcPro']
dm03_00116	Kat è immobile, come gli altri.	[0, 31, 'DINRoundOffcPro']
dm03_00117	Zaza... Farò qualsiasi cosa per riportarti a casa.	[0, 50, 'DINRoundOffcPro']
dm03_00118	Dusty: \n Miao!	[0, 7, 'DINRoundOffcPro'], [7, 12, 'DINRoundOffcPro']
dm03_00119	Devo trovare Dusty.	[0, 19, 'DINRoundOffcPro']
dm03_00120	Devo trovare Kat.	[0, 17, 'DINRoundOffcPro']
dm03_00121	???: \n Miao!	[0, 5, 'DINRoundOffcPro'], [5, 10, 'DINRoundOffcPro']
dm03_00122	Dov'è andata Kat dopo che ci siamo divise?	[0, 42, 'DINRoundOffcPro']
dm03_00123	Kat stava portando in salvo le persone quando ci fu l'esplosione.	[0, 65, 'DINRoundOffcPro']
dm03_00124	Il blocco del tempo è stato provocato dall'esplosione sull'Arca?	[0, 64, 'DINRoundOffcPro']
