Reference Name	Text	Font
02a3d0af	Het belangrijkste is dat \n iedereen weet van de \n Scarabs.	[0, 54, 'DINRoundOffcPro']
0bebd2b5	Zolang hij maar gelukkig \n is en de voorpagina \n haalt.	[0, 51, 'DINRoundOffcPro']
0cd37f85	Jammer. Soms lopen de \n dingen niet zoals je zou \n willen.	[0, 54, 'DINRoundOffcPro']
1d7bd7c1	Ik kijk uit naar het \n artikel. Ik ben benieuwd \n hoe mensen reageren...	[0, 68, 'DINRoundOffcPro']
7049cb23	Nou ja, wat maakt het \n uit wie er met de eer \n gaat strijken.	[0, 58, 'DINRoundOffcPro']
7b1c6a8f	De prijs ging naar de \n verslaggever die ons had \n ontmaskerd.	[0, 58, 'DINRoundOffcPro']
8dac6e9b	Hé, meneer de \n verslaggever! Hoe is \n het afgelopen met \n het Scarab-verhaal?	[0, 72, 'DINRoundOffcPro']
95e4820b	Het spijt me dat al dat \n werk voor niets was.	[0, 44, 'DINRoundOffcPro']
b68b7101	Ik kwam ermee \n op de voorpagina!	[0, 31, 'DINRoundOffcPro']
bfd37307	Ik werd zelfs \n genomineerd \n voor een prijs.	[0, 41, 'DINRoundOffcPro']
e07a62fd	Een prijs! \n Heb je gewonnen?	[0, 27, 'DINRoundOffcPro']
e9c26403	Eh, nee. Er was namelijk \n een andere verslaggever \n die een foto van ons had \n genomen...	[0, 84, 'DINRoundOffcPro']
f20a6709	Toen kwam het uit dat \n het allemaal was opgezet \n enne...	[0, 54, 'DINRoundOffcPro']
sm49_00100	Als hij "spectaculair" wil, moet ik dichtbij komen.	[0, 51, 'DINRoundOffcPro']
sm49_00100k_010	O, daar is die \n verslaggever \n van de krant!	[0, 41, 'DINRoundOffcPro']
sm49_00100k_020	Hé! Met wat voor verhaal \n ben je nu bezig? Een \n spannende primeur \n voor je krant?	[0, 78, 'DINRoundOffcPro']
sm49_00100k_030	Nou... Ik schrijf niet \n meer voor de krant.	[0, 42, 'DINRoundOffcPro']
sm49_00100k_040	Je weet hoe het is \n binnen een grote \n organisatie. Ik moest \n mijn vleugels spreiden.	[0, 81, 'DINRoundOffcPro']
sm49_00100k_050	Dus ik ben freelancer \n geworden.	[0, 31, 'DINRoundOffcPro']
sm49_00100k_060	Bedoel je met "vleugels \n spreiden" dat je bent \n ontslagen?	[0, 56, 'DINRoundOffcPro']
sm49_00100k_070	Tja, zo zou je het ook \n kunnen zeggen! Maar het \n heeft goed uitgepakt.	[0, 68, 'DINRoundOffcPro']
sm49_00100k_080	Mijn pen bestrijdt \n onrecht! Hoe gevaarlijk \n het ook wordt, ik zal \n het kwaad onthullen.	[0, 85, 'DINRoundOffcPro']
sm49_00100k_090	U-huh, en wat is het \n kwaad?	[0, 27, 'DINRoundOffcPro']
sm49_00100k_100	De Scarabs natuurlijk!	[0, 22, 'DINRoundOffcPro']
sm49_00100k_110	Deze stad wordt bedreigd \n door een Scarab-plaag.	[0, 47, 'DINRoundOffcPro']
sm49_00100k_120	Ik heb een spectaculaire \n foto nodig van de \n Scarabs om iedereen het \n gevaar te laten zien.	[0, 88, 'DINRoundOffcPro']
sm49_00100k_130	En je gaat je leven op \n het spel zetten om die \n foto te krijgen.	[0, 62, 'DINRoundOffcPro']
sm49_00100k_140	O... Ik had gehoopt dat \n jij je leven op het spel \n zou zetten.	[0, 60, 'DINRoundOffcPro']
sm49_00100k_150	Mijn wapen is mijn pen. \n Als er iets met mijn \n schrijfhand zou \n gebeuren...	[0, 72, 'DINRoundOffcPro']
sm49_00100k_160	Ik had al zo'n vermoeden \n wat er zou gebeuren toen \n we begonnen te praten...	[0, 74, 'DINRoundOffcPro']
sm49_00101	Kom dichtbij voor \n een foto van de Scarab	[0, 40, 'DINRoundOffcPro']
sm49_00102	Ik moet zo dichtbij mogelijk komen...	[0, 37, 'DINRoundOffcPro']
sm49_00103	Ik moet die foto maken.	[0, 23, 'DINRoundOffcPro']
sm49_00104	Ik kan een Scarab niet laten rondzwerven!	[0, 41, 'DINRoundOffcPro']
sm49_00105	Verdorie, ik had de Scarab nodig voor de foto.	[0, 46, 'DINRoundOffcPro']
sm49_00106	Ik ga proberen dichtbij te komen om een foto te maken.	[0, 54, 'DINRoundOffcPro']
sm49_00107	De Scarab staat niet op de foto!	[0, 32, 'DINRoundOffcPro']
sm49_00109	Perfecte foto!	[0, 14, 'DINRoundOffcPro']
sm49_00110	Zal ik een foto proberen te maken zonder zijn schild?	[0, 53, 'DINRoundOffcPro']
sm49_00111	Vernietig het schild van de \n Scarab en maak een foto	[0, 51, 'DINRoundOffcPro']
sm49_00112	Ik ga een foto maken vanuit een andere hoek.	[0, 44, 'DINRoundOffcPro']
