Reference Name	Text	Font
027ad2bf	Naprawdę, gdzie?!	[0, 17, 'DINRoundOffcPro']
03e160d7	Kiedy Lisa ma doła, \n topi smutki w szklance. \n Martwię się o nią.	[0, 62, 'DINRoundOffcPro']
06028c4d	Wątpię, czy Lisę to \n ucieszy.	[0, 28, 'DINRoundOffcPro']
07b244a4	Mam nadzieję! \n Jeśli coś się nie będzie \n zgadzało, ty za to \n odpowiesz, słyszysz?	[0, 78, 'DINRoundOffcPro']
0bc2d4c5	Hmm, cóż... Słyszałem \n historie o bogatych \n złożach rudy.	[0, 55, 'DINRoundOffcPro']
0e03d3e1	Rozmowa z Sydem	[0, 15, 'DINRoundOffcPro']
0f4a8e53	Hej, Misai wspomniał coś \n o złożach zasobnych \n w rudę.	[0, 52, 'DINRoundOffcPro']
10bce8ad	Zawsze sama musi \n mierzyć się \n z problemami.	[0, 42, 'DINRoundOffcPro']
140ad7cb	Hej, czy ty mnie \n słuchasz?	[0, 26, 'DINRoundOffcPro']
18cba22d	Ta dwójka to bracia? \n W ogóle nie są do siebie \n podobni...	[0, 56, 'DINRoundOffcPro']
1904ebb3	Zastanawiam się, \n co Lisa teraz zrobi.	[0, 37, 'DINRoundOffcPro']
1c42eb3b	Dalej, weź swoją część, \n póki jeszcze jest \n cokolwiek.	[0, 52, 'DINRoundOffcPro']
21020268	Rozmowa z Sydem	[0, 15, 'MyriadPro-Black']
224cedb9	Ten handlowiec, Vogo, \n to prawdziwy drań!	[0, 40, 'DINRoundOffcPro']
258aed41	Ale to tylko opowieści. \n Zapewne fałszywe.	[0, 41, 'DINRoundOffcPro']
2859339a	Hm?!	[0, 4, 'DINRoundOffcPro']
308659ac	Rozumiem.	[0, 9, 'DINRoundOffcPro']
30f17c49	Nieźle! Jestem \n zdziwiony, \n że mają dla nas \n jakiekolwiek pieniądze.	[0, 65, 'DINRoundOffcPro']
31a135a0	To ruda najwyższej \n jakości.	[0, 27, 'DINRoundOffcPro']
31fdff2e	Chociaż wszystko \n zrobiłam sama... Cóż...	[0, 40, 'DINRoundOffcPro']
39397f4f	A co powiesz o \n konieczności wymiany \n całego ładunku?	[0, 51, 'DINRoundOffcPro']
39ce5bb2	Aha, Lisa kazała ci \n przekazać, że to dla \n ciebie i twojego \n partnera.	[0, 67, 'DINRoundOffcPro']
3a450235	Och... Dobrze.	[0, 14, 'DINRoundOffcPro']
3ae937a6	Hmf. Gdzie wy \n znaleźliście taką rudę?	[0, 37, 'DINRoundOffcPro']
3b0707c3	...	[0, 3, 'DINRoundOffcPro']
444f09c9	Wiesz, skąd ona się \n wzięła?	[0, 27, 'DINRoundOffcPro']
4631dc37	Wydaj to rozsądnie.	[0, 19, 'DINRoundOffcPro']
4b3e027b	Gdyby świat był inny, \n Lisa nie musiałaby \n brać wszystkich \n problemów na siebie.	[0, 77, 'DINRoundOffcPro']
4d970bcf	Hmf. \n Tak czy inaczej, coś \n mi w tej dziewczynie \n nie pasuje.	[0, 58, 'DINRoundOffcPro']
4f79de3d	Och, przepraszam. \n Co mówiłeś?	[0, 29, 'DINRoundOffcPro']
530198cb	W czasie rehabilitacji \n miałem sporo wolnego \n czasu.	[0, 50, 'DINRoundOffcPro']
533aaa9f	Jest jej tam znacznie \n więcej. Wystarczy, żeby \n przez jakiś czas żyć \n w spokoju.	[0, 77, 'DINRoundOffcPro']
5396742e	...i wie o tym. \n Dlatego tak się \n zachowuje.	[0, 42, 'DINRoundOffcPro']
54860481	Cóż, gdyby świat \n był inny, \n wszystko byłoby \n możliwe...	[0, 53, 'DINRoundOffcPro']
6324059b	Macie się podzielić.	[0, 20, 'DINRoundOffcPro']
63c83a0c	To jak, Vogo? Teraz \n przyznasz, że \n zrealizowaliśmy kontrakt?	[0, 59, 'DINRoundOffcPro']
649f16ce	Nudziłem się, więc \n czytałem książki \n z gabinetu Lisy.	[0, 52, 'DINRoundOffcPro']
64d828a2	Cóż, pana wąsa \n mamy z głowy...	[0, 30, 'DINRoundOffcPro']
6603f731	Tak, chyba rzeczywiście \n sama nie da sobie \n rady...	[0, 49, 'DINRoundOffcPro']
6c103d12	Wszystko się zgadza. \n Nie ma pomyłki. \n Wypełnili kontrakt.	[0, 56, 'DINRoundOffcPro']
7020cd33	W jaki sposób tak \n szybko uzupełnimy \n brakujący ładunek?	[0, 54, 'DINRoundOffcPro']
7064eace	Pokonaj wielkiego Nevi!	[0, 23, 'DINRoundOffcPro']
76760e35	Jeśli będziesz \n kombinował, to może \n się na nas zemścić.	[0, 54, 'DINRoundOffcPro']
7968cf39	Od teraz będzie \n tylko gorzej...	[0, 31, 'DINRoundOffcPro']
79acecd4	To udawało zasób rudy!	[0, 22, 'DINRoundOffcPro']
7ea0411e	On ma rację.	[0, 12, 'DINRoundOffcPro']
7fbe103b	Nie przeginaj...	[0, 16, 'DINRoundOffcPro']
96c61b3a	Lepiej zapytam o to \n Lisę.	[0, 25, 'DINRoundOffcPro']
9f0e1e40	Ale Kat, obawiam się, \n że nazwano tę ziemię \n „zakazaną” nie bez \n powodu.	[0, 69, 'DINRoundOffcPro']
a1387042	Ten gość chyba ma \n jakiś problem?	[0, 32, 'DINRoundOffcPro']
a1dca5b3	Nie łączą ich więzy krwi.	[0, 25, 'DINRoundOffcPro']
aa24a8b9	S-spójrz... \n Jak się iskrzy...	[0, 29, 'DINRoundOffcPro']
aa807248	Ale potrzebujemy go. \n Sprzedaje naszą rudę.	[0, 42, 'DINRoundOffcPro']
aaeb95e5	Skąd to wiesz?!	[0, 15, 'DINRoundOffcPro']
b9e4fcee	*ech* Nieszczęścia \n chodzą parami. Jak nie \n idzie to nie idzie.	[0, 61, 'DINRoundOffcPro']
c28394a9	Miałem nadzieję, \n że nie wywiążą się \n z umowy!	[0, 44, 'DINRoundOffcPro']
c8715965	A do szklanki wlewa \n koszmarną berbeluchę. \n Musi uważać.	[0, 54, 'DINRoundOffcPro']
cb9284db	Syd, zgadnij, \n kto właśnie \n dostał wypłatę!	[0, 41, 'DINRoundOffcPro']
cbcb96af	Ten mały szczur \n burzowy!	[0, 24, 'DINRoundOffcPro']
d1b95b6b	Cóż, w takich tanich \n napojach mogą \n znajdować się różne \n nieciekawe rzeczy...	[0, 75, 'DINRoundOffcPro']
d4da86e1	Zapewne chodzi mu \n o „Zakazaną Ziemię”.	[0, 38, 'DINRoundOffcPro']
dc4bad25	Po przywiezieniu rudy z tego dziwnego miejsca, nie mogłam \n powstrzymać ekscytacji. Odkryłam fantastyczne skarby, \n ale nie wiedziałam, że Vogo szykuje dla nas \n znacznie trudniejsze zadanie...	[0, 187, 'DINRoundOffcPro']
dca777b4	Wygląda na to, że \n dostaniemy karę \n za opóźnienie \n ostatniego ładunku.	[0, 67, 'DINRoundOffcPro']
dd2289e7	„Tym, którzy kierują się \n mądrością tablic, \n sprzyjać będzie los”... \n czy coś w tym stylu.	[0, 87, 'DINRoundOffcPro']
e593af2b	Uch! \n Jak oni śmieli?!	[0, 21, 'DINRoundOffcPro']
e5ef79ba	Tak czy inaczej, oto \n wynagrodzenie za twoją \n dzisiejszą pracę.	[0, 61, 'DINRoundOffcPro']
ede92b28	Tego nie musimy \n mu mówić.	[0, 25, 'DINRoundOffcPro']
