Reference Name	Text	Font
sm43_00100	Ed è solo l'inizio!	[0, 19, 'DINRoundOffcPro']
sm43_00100k_010	Ehi, chi sono tutte \n queste persone?	[0, 35, 'DINRoundOffcPro']
sm43_00100k_020	Per arrotondare, \n faccio l'istruttore \n di arti marziali.	[0, 54, 'DINRoundOffcPro']
sm43_00100k_030	Bello! E hai anche la \n tua palestra personale!	[0, 45, 'DINRoundOffcPro']
sm43_00100k_040	Che ne dici di \n fare un po' di pratica \n di lotta con loro?	[0, 56, 'DINRoundOffcPro']
sm43_00100k_050	Ma certo! Un po' di \n allenamento fa bene.	[0, 40, 'DINRoundOffcPro']
sm43_00100k_060	Ovviamente non posso \n usare i miei poteri \n gravitazionali...	[0, 58, 'DINRoundOffcPro']
sm43_00100k_070	Ma quanto dovrò \n andarci piano?	[0, 30, 'DINRoundOffcPro']
sm43_00100k_080	Ehi, si prende \n gioco di noi!	[0, 28, 'DINRoundOffcPro']
sm43_00100k_090	Che ci posso fare se \n sono troppo forte?	[0, 39, 'DINRoundOffcPro']
sm43_00100k_100	Se sei così sicura di te \n che ne dici di lottare \n contro cento dei miei \n migliori allievi?	[0, 87, 'DINRoundOffcPro']
sm43_00100k_110	Hai addirittura \n cento allievi?!?	[0, 32, 'DINRoundOffcPro']
sm43_00100k_120	M-ma sì, perché no? \n Così, non dovrò \n trattenermi.	[0, 48, 'DINRoundOffcPro']
sm43_00100k_130	Mostra loro \n cosa sai fare.	[0, 26, 'DINRoundOffcPro']
sm43_00101	Fatevi sotto!	[0, 13, 'DINRoundOffcPro']
sm43_00102	Vi sconfiggerò tutti!	[0, 21, 'DINRoundOffcPro']
sm43_00103	Mi sto divertendo!	[0, 18, 'DINRoundOffcPro']
sm43_00104	Forza, che aspettate?	[0, 21, 'DINRoundOffcPro']
sm43_00105	Siamo a metà strada!	[0, 20, 'DINRoundOffcPro']
sm43_00106	Potrei continuare per tutto il giorno!	[0, 38, 'DINRoundOffcPro']
sm43_00107	Questo era l'ultimo.	[0, 20, 'DINRoundOffcPro']
sm43_00108	Affronta i 100 discepoli di Fi	[0, 30, 'DINRoundOffcPro']
sm43_00109	Fi: \n Via!	[0, 4, 'DINRoundOffcPro'], [4, 8, 'DINRoundOffcPro']
sm43_00110	Forza, fatevi sotto!	[0, 20, 'DINRoundOffcPro']
sm43_00111	Discepoli rimasti	[0, 17, 'DINRoundOffcPro']
sm43_00112	Spirito combattivo	[0, 18, 'DINRoundOffcPro']
sm43_00113	Fi: \n Basta così!	[0, 4, 'DINRoundOffcPro'], [4, 15, 'DINRoundOffcPro']
sm43_00200k_010	Ecco le regole. \n Sarà un combattimento \n 1 contro 100.	[0, 51, 'DINRoundOffcPro']
sm43_00200k_020	Affronta i miei \n allievi non appena \n ti attaccano.	[0, 48, 'DINRoundOffcPro']
sm43_00200k_030	Non usare poteri, \n non lasciare l'arena \n e stai attenta a non \n cadere nella fontana.	[0, 81, 'DINRoundOffcPro']
sm43_00200k_040	Ricevuto! Cento, eh? \n Dovrò impegnarmi \n molto seriamente.	[0, 55, 'DINRoundOffcPro']
sm43_00300k_010	Fiuu, e questo \n era l'ultimo!	[0, 28, 'DINRoundOffcPro']
sm43_00300k_020	No, ne manca ancora uno.	[0, 24, 'DINRoundOffcPro']
sm43_00300k_030	Eh? E chi?	[0, 10, 'DINRoundOffcPro']
sm43_00300k_040	Io. Che ne dici di una \n partita a B'oarack?	[0, 42, 'DINRoundOffcPro']
sm43_00300k_050	Sicuro! Se l'avversario \n sei tu, dovrò dare \n tutta me stessa.	[0, 59, 'DINRoundOffcPro']
sm43_00400k_010	Non finirai mai \n di stupirmi.	[0, 28, 'DINRoundOffcPro']
sm43_00400k_020	Oggi hai dato una \n preziosa lezione ai miei \n allievi... e anche a me.	[0, 67, 'DINRoundOffcPro']
sm43_00400k_030	Saremo felici di \n affrontarti di nuovo \n dopo esserci allenati \n a dovere.	[0, 69, 'DINRoundOffcPro']
sm43_00400k_040	Certo! \n Quando volete!	[0, 21, 'DINRoundOffcPro']
sm43_01000	Sottrai 3 campanelli a Fi	[0, 25, 'DINRoundOffcPro']
sm43_01001	Discepolo: \n Via!	[0, 11, 'DINRoundOffcPro'], [11, 15, 'DINRoundOffcPro']
sm43_01002	Discepolo: \n Basta così!	[0, 11, 'DINRoundOffcPro'], [11, 22, 'DINRoundOffcPro']
sm43_01003	Discepolo: \n Via!	[0, 11, 'DINRoundOffcPro'], [11, 15, 'DINRoundOffcPro']
