Reference Name	Text	Font
dm03_00100	Pourquoi sont-ils tous immobiles ?	[0, 34, 'DINRoundOffcPro']
dm03_00101	Trouve Poussière	[0, 16, 'DINRoundOffcPro']
dm03_00102	Où est Kat... ?	[0, 15, 'DINRoundOffcPro']
dm03_00103	Poussière, retrouve Kat !	[0, 25, 'DINRoundOffcPro']
dm03_00104	Suis Poussière	[0, 14, 'DINRoundOffcPro']
dm03_00105	Mais où es-tu passé !?	[0, 22, 'DINRoundOffcPro']
dm03_00106	Trouve Poussière	[0, 16, 'DINRoundOffcPro']
dm03_00107	Poussière, arrête de déguerpir comme ça.	[0, 40, 'DINRoundOffcPro']
dm03_00108	Suis Poussière	[0, 14, 'DINRoundOffcPro']
dm03_00109	Poussière, encore !?	[0, 20, 'DINRoundOffcPro']
dm03_00110	Trouve Poussière	[0, 16, 'DINRoundOffcPro']
dm03_00111	Qu'est-ce qui t'arrive ?	[0, 24, 'DINRoundOffcPro']
dm03_00112	Poussière, nom d'un chien !	[0, 27, 'DINRoundOffcPro']
dm03_00113	Tu pousses le bouchon un peu loin !	[0, 35, 'DINRoundOffcPro']
dm03_00114	Kat ne doit pas être loin...	[0, 28, 'DINRoundOffcPro']
dm03_00115	Trouve Kat	[0, 10, 'DINRoundOffcPro']
dm03_00116	Kat est gelée, comme les autres.	[0, 32, 'DINRoundOffcPro']
dm03_00117	Lolo... Je ferai tout ce qui est en mon pouvoir pour te sauver.	[0, 63, 'DINRoundOffcPro']
dm03_00118	Poussière : \n Miaou !	[0, 12, 'DINRoundOffcPro'], [12, 19, 'DINRoundOffcPro']
dm03_00119	Je dois trouver Poussière.	[0, 26, 'DINRoundOffcPro']
dm03_00120	Je dois trouver Kat.	[0, 20, 'DINRoundOffcPro']
dm03_00121	??? : \n Miaou !	[0, 6, 'DINRoundOffcPro'], [6, 13, 'DINRoundOffcPro']
dm03_00122	Où Kat a-t-elle bien pu passer après qu'on s'est séparées ?	[0, 59, 'DINRoundOffcPro']
dm03_00123	Kat emmenait des gens à l'abri au moment de l'explosion.	[0, 56, 'DINRoundOffcPro']
dm03_00124	Le temps s'est arrêté à cause de l'explosion de l'Arche ?	[0, 57, 'DINRoundOffcPro']
dm03_00125	J'espère que les enfants vont bien...	[0, 37, 'DINRoundOffcPro']
dm03_00126	Poussière, où es-tu ?	[0, 21, 'DINRoundOffcPro']
dm03_00127	Suis Poussière	[0, 14, 'DINRoundOffcPro']
dm03_00128	Poussière, attends !	[0, 20, 'DINRoundOffcPro']
dm03_00129	Tu veux que je te suive... ?	[0, 28, 'DINRoundOffcPro']
