Reference Name	Text	Font
dm00_00010k_010	Raven, que estás \n aqui a fazer?	[0, 30, 'DINRoundOffcPro']
dm00_00010k_020	Eu senti \n a tua chamada.	[0, 23, 'DINRoundOffcPro']
dm00_00010k_030	Tu apareces \n sempre que \n preciso de ti.	[0, 37, 'DINRoundOffcPro']
dm00_00010k_040	Na verdade \n hoje não me \n sinto muito bem.	[0, 39, 'DINRoundOffcPro']
dm00_00010k_050	Já tiveste um daqueles \n dias em que só te \n apetece \n sair da mina?	[0, 62, 'DINRoundOffcPro']
dm00_00010k_060	Não deve haver \n problema se eu \n for no teu lugar.	[0, 47, 'DINRoundOffcPro']
dm00_00010k_070	Tu farias isso por mim?! \n Obrigado!	[0, 34, 'DINRoundOffcPro']
dm00_00010k_080	Traz de volta um grande \n tesouro para nós \n combinado?	[0, 51, 'DINRoundOffcPro']
dm00_00010k_090	Combinado.	[0, 10, 'DINRoundOffcPro']
dm00_00010k_100	Estou sempre pronta para \n a ação quando \n estiveres a descansar.	[0, 61, 'DINRoundOffcPro']
dm00_00020k_010	Olá Raven!	[0, 10, 'DINRoundOffcPro']
dm00_00020k_020	Queres um descanso \n da mina?	[0, 27, 'DINRoundOffcPro']
dm00_00020k_030	Sim quero! \n Obrigado!	[0, 20, 'DINRoundOffcPro']
