Reference Name	Text	Font
ep13_00100	Huh?	[0, 4, 'DINRoundOffcPro']
ep13_00101	Head to Pandora's Fortunes	[0, 26, 'DINRoundOffcPro']
ep13_00102	Good old Pandora's Fortunes... I hope Aki's doing okay.	[0, 55, 'DINRoundOffcPro']
ep13_00103	A lot has changed, I hope my old home in the pipes is okay.	[0, 59, 'DINRoundOffcPro']
ep13_00104	Huh, what happened here?	[0, 24, 'DINRoundOffcPro']
ep13_00105	I better get home and let this sink in.	[0, 39, 'DINRoundOffcPro']
ep13_00106	Head Home	[0, 9, 'DINRoundOffcPro']
ep13_00107	This is...	[0, 10, 'DINRoundOffcPro']
ep13_00108	Flick up/down on k : Lunar / Jupiter Styles \n Tap k : Revert to Normal Style	[0, 17, 'DINRoundOffcPro'], [17, 18, 'Gravity2_Gaiji'], [18, 48, 'DINRoundOffcPro'], [48, 49, 'Gravity2_Gaiji'], [49, 74, 'DINRoundOffcPro']
ep13_00109	Hmm, not this way...	[0, 20, 'DINRoundOffcPro']
ep13_00110k_010	Is this... \n Hekseville?	[0, 22, 'DINRoundOffcPro']
ep13_00110k_020	How's that possible!? \n Did I come back alone?	[0, 44, 'DINRoundOffcPro']
ep13_00110k_030	Okay... Stay calm.	[0, 18, 'DINRoundOffcPro']
ep13_00110k_040	First things first... \n I should check on \n my old home.	[0, 52, 'DINRoundOffcPro']
ep13_00120k_010	It's like they turned my \n home into a garbage \n dump!	[0, 50, 'DINRoundOffcPro']
ep13_00120k_020	I don't see Cyanea or \n Gade, what happened to \n this city?	[0, 55, 'DINRoundOffcPro']
ep13_00120k_030	*Sigh* So much trash... \n Guess I'd better get \n started by recycling \n these old newspapers.	[0, 87, 'DINRoundOffcPro']
ep13_00120k_040	Hey! This paper's \n talking about the \n Endestria Incident...	[0, 57, 'DINRoundOffcPro']
ep13_00120k_050	"Kat, the Gravity Queen" \n "Alias Defeated" \n "The Town is Safe"	[0, 60, 'DINRoundOffcPro']
ep13_00120k_060	Alias... Everything \n feels like it happened \n so long ago...	[0, 57, 'DINRoundOffcPro']
ep13_00120k_070	Hm?	[0, 3, 'DINRoundOffcPro']
ep13_00120k_080	"Pandora's Fortunes"	[0, 20, 'DINRoundOffcPro']
ep13_00120k_090	"We reveal the truth" \n "Mademoiselle Aki"	[0, 40, 'DINRoundOffcPro']
ep13_00120k_100	Aki! That's who I should \n go see!	[0, 32, 'DINRoundOffcPro']
ep13_00120k_110	She can use her strange \n powers to tell me what's \n going on.	[0, 58, 'DINRoundOffcPro']
ep13_00120k_130	No use getting down \n about all this. Just \n have to pick myself \n right back up!	[0, 75, 'DINRoundOffcPro']
ep13_00121k_010	It's like they turned my \n home into a garbage \n dump!	[0, 50, 'DINRoundOffcPro']
ep13_00121k_020	I don't see Cyanea or \n Gade, what happened to \n this city?	[0, 55, 'DINRoundOffcPro']
ep13_00121k_030	*Sigh* So much trash... \n Guess I'd better get \n started by recycling \n these old newspapers.	[0, 87, 'DINRoundOffcPro']
ep13_00121k_040	Hey! This paper's \n talking about the \n Endestria Incident...	[0, 57, 'DINRoundOffcPro']
ep13_00121k_050	"Kat, the Gravity Queen" \n "Alias Defeated" \n "The Town is Safe"	[0, 60, 'DINRoundOffcPro']
ep13_00121k_060	Alias... Everything \n feels like it happened \n so long ago...	[0, 57, 'DINRoundOffcPro']
ep13_00121k_070	Hm?	[0, 3, 'DINRoundOffcPro']
ep13_00121k_080	"Pandora's Fortunes"	[0, 20, 'DINRoundOffcPro']
ep13_00121k_090	"We reveal the truth" \n "Mademoiselle Aki"	[0, 40, 'DINRoundOffcPro']
ep13_00121k_100	*Sigh* \n I can't believe \n Pandora's Fortunes \n is gone.	[0, 50, 'DINRoundOffcPro']
ep13_00121k_110	Hekseville feels \n so familiar and \n unfamiliar at the \n same time.	[0, 61, 'DINRoundOffcPro']
ep13_00121k_130	No use getting down \n about all this. Just \n have to pick myself \n right back up!	[0, 75, 'DINRoundOffcPro']
ep13_00130k_010	What's this weird black \n building? What happened \n to Pandora's Fortunes?	[0, 70, 'DINRoundOffcPro']
ep13_00130k_020	Did she go out of \n business while I was \n gone?	[0, 44, 'DINRoundOffcPro']
ep13_00130k_030	*Sigh* Everything's so \n different - like those \n weird robots hovering \n around town.	[0, 80, 'DINRoundOffcPro']
ep13_00130k_040	What happened to \n Hekseville?	[0, 28, 'DINRoundOffcPro']
ep13_00131k_010	Uhm, excuse me! Can you \n tell me if anything \n strange happened to \n Hekseville?	[0, 75, 'DINRoundOffcPro']
ep13_00131k_020	Hm? That's a strange \n question to ask someone \n out of nowhere.	[0, 60, 'DINRoundOffcPro']
ep13_00131k_030	Well, I just got back \n into town, so I'm a \n little behind on the \n latest news.	[0, 75, 'DINRoundOffcPro']
ep13_00131k_040	Ah well, it's good to \n hear a young person \n taking an interest in \n societal affairs. 	[0, 82, 'DINRoundOffcPro']
ep13_00131k_050	I suppose the big deal \n now is who's fit to be \n the new mayor.	[0, 60, 'DINRoundOffcPro']
ep13_00131k_060	Personally, I think the \n person responsible for \n our cutting-edge city \n defence system should-	[0, 91, 'DINRoundOffcPro']
ep13_00131k_070	I'm not quite sure \n I follow him...	[0, 34, 'DINRoundOffcPro']
ep13_00131k_080	Got it! Guess I should \n go learn more about the \n defence system and the \n mayor.	[0, 76, 'DINRoundOffcPro']
ep13_00131k_090	That's the spirit! You \n can never have enough \n knowledge, young one!	[0, 66, 'DINRoundOffcPro']
ep13_00132k_010	Hello, mind if I ask you \n something?	[0, 35, 'DINRoundOffcPro']
ep13_00132k_020	Of course not, you must \n be new around here. Need \n directions?	[0, 60, 'DINRoundOffcPro']
ep13_00132k_030	Oh no, I used to live \n here.	[0, 27, 'DINRoundOffcPro']
ep13_00132k_040	What's the problem then? \n If you're selling \n something, I'm not \n buying.	[0, 69, 'DINRoundOffcPro']
ep13_00132k_050	No, no, nothing like \n that. I just want to \n catch up on what's been \n happening lately.	[0, 83, 'DINRoundOffcPro']
ep13_00132k_060	Well, if you're just \n looking to chat, ask \n someone else. I'm a bit \n busy.	[0, 71, 'DINRoundOffcPro']
ep13_00132k_070	Okay... Thank you for \n your time.	[0, 32, 'DINRoundOffcPro']
ep13_00132k_080	Did I just get the \n brush-off? Doesn't \n anyone around here \n recognise me? 	[0, 71, 'DINRoundOffcPro']
ep13_00133k_010	Hi! Cute dog you've got \n there.	[0, 30, 'DINRoundOffcPro']
ep13_00133k_020	I'm not supposed to talk \n to strangers.	[0, 38, 'DINRoundOffcPro']
ep13_00133k_030	You don't know who I am?	[0, 24, 'DINRoundOffcPro']
ep13_00133k_040	Your mummy and daddy \n never told you about the \n Gravity Queen?	[0, 60, 'DINRoundOffcPro']
ep13_00133k_050	No...	[0, 5, 'DINRoundOffcPro']
ep13_00133k_060	I ain't heard of her \n either. We should call \n the cops.	[0, 53, 'DINRoundOffcPro']
ep13_00133k_070	What? No, wait.	[0, 15, 'DINRoundOffcPro']
ep13_00133k_080	Yeah, that's what mummy \n told us to do! 	[0, 39, 'DINRoundOffcPro']
ep13_00133k_090	Okay, okay, relax, I'm \n going away now.	[0, 38, 'DINRoundOffcPro']
ep13_00133k_100	The kids here sure are \n suspicious of people...	[0, 46, 'DINRoundOffcPro']
ep13_00134k_010	Citizen Registration?	[0, 21, 'DINRoundOffcPro']
ep13_00134k_020	Wow! The robot can talk!	[0, 24, 'DINRoundOffcPro']
ep13_00134k_030	Please submit your \n citizen registration.	[0, 40, 'DINRoundOffcPro']
