Reference Name	Text	Font
sm18_00100	Store Owner: \n They're in front of the store now!	[0, 13, 'DINRoundOffcPro'], [13, 47, 'DINRoundOffcPro']
sm18_00100k_010	This is no good...	[0, 18, 'DINRoundOffcPro']
sm18_00100k_020	What's no good?	[0, 15, 'DINRoundOffcPro']
sm18_00100k_030	Some land developer is \n trying to kick me out of \n my spot!	[0, 56, 'DINRoundOffcPro']
sm18_00100k_040	His goons are \n surrounding my store and \n killing my business.	[0, 59, 'DINRoundOffcPro']
sm18_00100k_050	That's terrible, need \n some help?	[0, 32, 'DINRoundOffcPro']
sm18_00100k_060	I can handle a few \n goons.	[0, 25, 'DINRoundOffcPro']
sm18_00100k_070	I'd appreciate it, but I \n can't have violence in \n front of my store.	[0, 66, 'DINRoundOffcPro']
sm18_00100k_080	That developer would \n end up getting his way \n if my store lost \n business from it.	[0, 78, 'DINRoundOffcPro']
sm18_00100k_090	Okay, so I just have to \n avoid direct \n confrontation. Maybe \n throwing stuff?	[0, 73, 'DINRoundOffcPro']
sm18_00100k_100	What a clever idea!	[0, 19, 'DINRoundOffcPro']
sm18_00100k_110	I'll get some of the \n other tenants to help me \n gather some crates on \n the roof you can use.	[0, 89, 'DINRoundOffcPro']
sm18_00100k_120	If you spot any of those \n goons, let 'em have it.	[0, 48, 'DINRoundOffcPro']
sm18_00100k_130	I'll let you know if I \n see any.	[0, 31, 'DINRoundOffcPro']
sm18_00100k_140	Got it! I'll be waiting \n on the roof, then.	[0, 42, 'DINRoundOffcPro']
sm18_00101	Store Owner: \n They're starting to cause trouble!	[0, 13, 'DINRoundOffcPro'], [13, 47, 'DINRoundOffcPro']
sm18_00102	Store Owner: \n Shoot, they're just outside the store!	[0, 13, 'DINRoundOffcPro'], [13, 51, 'DINRoundOffcPro']
sm18_00103	Store Owner: \n Take those guys in front of the store out!	[0, 13, 'DINRoundOffcPro'], [13, 55, 'DINRoundOffcPro']
sm18_00104	Store Owner: \n Stop them from causing any more trouble!	[0, 13, 'DINRoundOffcPro'], [13, 53, 'DINRoundOffcPro']
sm18_00105	Store Owner: \n My store's in trouble, hurry!	[0, 13, 'DINRoundOffcPro'], [13, 42, 'DINRoundOffcPro']
sm18_00106	Goon: \n Outta my way!	[0, 6, 'DINRoundOffcPro'], [6, 19, 'DINRoundOffcPro']
sm18_00107	They look like trouble...	[0, 25, 'DINRoundOffcPro']
sm18_00108	Protect the Store	[0, 17, 'DINRoundOffcPro']
sm18_00109	Store Owner: \n Don't come down, people will see you!	[0, 13, 'DINRoundOffcPro'], [13, 50, 'DINRoundOffcPro']
sm18_00110	Store Owner: \n Where are you going!?	[0, 13, 'DINRoundOffcPro'], [13, 34, 'DINRoundOffcPro']
sm18_00110k_010	*Beep* *Beep*	[0, 13, 'DINRoundOffcPro']
sm18_00110k_020	It's me, there should be \n crates on the roof you \n can use.	[0, 56, 'DINRoundOffcPro']
sm18_00110k_030	Whack those guys with \n 'em before they get \n close to the store.	[0, 61, 'DINRoundOffcPro']
sm18_00110k_040	Just stay clear of the \n plaza, if you come down, \n people will see you.	[0, 68, 'DINRoundOffcPro']
sm18_00110k_050	They might hold it \n against me and the \n store.	[0, 44, 'DINRoundOffcPro']
sm18_00110k_060	Alright, I'll stay out \n of sight and use the \n crates to take those \n goons down.	[0, 76, 'DINRoundOffcPro']
sm18_00110k_070	Here they come!	[0, 15, 'DINRoundOffcPro']
sm18_00111	Store Owner: \n My poor store's reputation is done for!	[0, 13, 'DINRoundOffcPro'], [13, 52, 'DINRoundOffcPro']
sm18_00112	Store Owner: \n Please, don't let them hurt my store any more.	[0, 13, 'DINRoundOffcPro'], [13, 59, 'DINRoundOffcPro']
sm18_00113	Store Owner: \n My store's in deep trouble, you've gotta stop 'em.	[0, 13, 'DINRoundOffcPro'], [13, 63, 'DINRoundOffcPro']
sm18_00114	Store Owner: \n Aww, my store's almost done for!	[0, 13, 'DINRoundOffcPro'], [13, 45, 'DINRoundOffcPro']
sm18_00115	Store Owner: \n That's it... I'm out of business.	[0, 13, 'DINRoundOffcPro'], [13, 46, 'DINRoundOffcPro']
sm18_00115k_010	So these are the guys \n you were talking about?	[0, 45, 'DINRoundOffcPro']
sm18_00115k_020	Yes! You've gotta help \n me get rid of 'em.	[0, 41, 'DINRoundOffcPro']
sm18_00200k_010	They're out \n of the picture!	[0, 27, 'DINRoundOffcPro']
