Reference Name	Text	Font
ep25_00100	Sconfiggi Elektricitie	[0, 22, 'DINRoundOffcPro']
ep25_00100c_010	È ora di \n dirsi addio...	[0, 23, 'DINRoundOffcPro']
ep25_00100c_020	Anche gli dei vengono \n puniti per le loro \n interferenze, proprio \n come chiunque altro.	[0, 83, 'DINRoundOffcPro']
ep25_00100c_030	Hai fatto un buon lavoro, \n Creatore.	[0, 35, 'DINRoundOffcPro']
ep25_00100c_040	Immagino sia così \n che finiscono \n i vecchi dei, no?	[0, 49, 'DINRoundOffcPro']
ep25_00100c_050	Raven...	[0, 8, 'DINRoundOffcPro']
ep25_00100c_060	Peccato, \n troppo tardi.	[0, 22, 'DINRoundOffcPro']
ep25_00100c_070	Ma, in fondo, tu \n arrivi sempre tardi.	[0, 37, 'DINRoundOffcPro']
ep25_00100c_080	Ha ha ha!	[0, 9, 'DINRoundOffcPro']
ep25_00100c_085	Ora nulla può \n più fermarmi!	[0, 27, 'DINRoundOffcPro']
ep25_00100c_090	...	[0, 3, 'DINRoundOffcPro']
ep25_00102	Ti fermerò!	[0, 11, 'DINRoundOffcPro']
ep25_00105	Devo vendicarmi per quello che ha fatto a Raven e agli altri!	[0, 61, 'DINRoundOffcPro']
ep25_00310k_010	Ci hai provato, \n ma è ora di arrendersi.	[0, 39, 'DINRoundOffcPro']
ep25_00310k_020	So che non capirai, \n ma lasciami spiegare \n il motivo per cui \n questo deve accadere.	[0, 80, 'DINRoundOffcPro']
ep25_00310k_030	Ho passato un'eternità \n a chiedermi come \n aggiustare questo mondo.	[0, 64, 'DINRoundOffcPro']
ep25_00310k_040	Poi, ho fatto un sogno. \n Una voce, dall'oscurità, \n mi ha svelato il modo...	[0, 73, 'DINRoundOffcPro']
ep25_00310k_050	Mi ha detto "risveglia \n la donna nel \n Palazzo di Cristallo."	[0, 58, 'DINRoundOffcPro']
