Reference Name	Text	Font
5ffd194d	Cela fait plusieurs mois que les enfants ont réussi à s'échapper de Boutoume \n pour regagner leur foyer d'Hekseville. Malheureusement, \n ils sont plongés dans un état d'hibernation depuis notre passage à travers la faille.	[0, 218, 'DINRoundOffcPro']
80f51948	Tiens bon Lolo, je te ramènerai à la maison, je te le promets.	[0, 62, 'DINRoundOffcPro']
a6f8194a	Un scientifique prétend qu'il peut les réveiller, mais pour cela, \n il a besoin que Kat et moi l'aidions pour une expérience.	[0, 123, 'DINRoundOffcPro']
dm01_00100m_010	Je me suis réveillée après un rêve très étrange. \n La seule chose dont je me souvienne, c'est cette question :	[0, 108, 'DINRoundOffcPro']
dm01_00100m_020	Que serais-tu prête à sacrifier \n pour sauver les enfants de l'Arche ?	[0, 68, 'DINRoundOffcPro']
dm01_00100m_030	Lolo, j'ai peur.	[0, 16, 'DINRoundOffcPro']
dm01_00100m_040	Ça ira, Sachya, reste près de moi.	[0, 34, 'DINRoundOffcPro']
dm01_00100m_050	Arrêtez, ou j'appelle la police !	[0, 33, 'DINRoundOffcPro']
dm01_00100m_060	Eh bah vas-y, ils serviront à rien de toute façon.	[0, 50, 'DINRoundOffcPro']
dm01_00100m_070	Re... Reculez !	[0, 15, 'DINRoundOffcPro']
dm01_00100m_080	Aïe !	[0, 5, 'DINRoundOffcPro']
dm01_00100m_090	Fini de rigoler.	[0, 16, 'DINRoundOffcPro']
dm01_00100m_100	C'est cette malade de Gravitéenne !	[0, 35, 'DINRoundOffcPro']
dm01_00103	Voyou : \n Des... Des Névis !	[0, 8, 'DINRoundOffcPro'], [8, 26, 'DINRoundOffcPro']
dm01_00113	Il faut que je les éloigne du collecteur d'énergie.	[0, 51, 'DINRoundOffcPro']
dm01_00114	Écartez-vous de cette machine. Tout de suite !	[0, 46, 'DINRoundOffcPro']
dm01_00115	Neutralise les voyous	[0, 21, 'DINRoundOffcPro']
dm01_00116	Personne n'arrêtera cette expérience !	[0, 38, 'DINRoundOffcPro']
dm01_00117	Maintenant, au tour des Névis...	[0, 32, 'DINRoundOffcPro']
dm01_00118	Voyou : \n On fait ce qu'on veut !	[0, 8, 'DINRoundOffcPro'], [8, 31, 'DINRoundOffcPro']
dm01_00119	Voyou : \n Ouais, on est des fous !	[0, 8, 'DINRoundOffcPro'], [8, 32, 'DINRoundOffcPro']
dm01_00120k_010	Ce truc est censé \n attirer les Névis... \n Et c'est moi qui dois \n les éliminer.	[0, 74, 'DINRoundOffcPro']
dm01_00120k_020	Quand on en aura \n piégé assez dans \n ces machines...	[0, 49, 'DINRoundOffcPro']
dm01_00120k_030	On aura toute l'énergie \n qu'il nous faut pour \n commencer l'expérience.	[0, 68, 'DINRoundOffcPro']
dm01_00121	Ils avaient raison, des Névis.	[0, 30, 'DINRoundOffcPro']
dm01_00122	La machine devrait avoir le plein d'énergie.	[0, 44, 'DINRoundOffcPro']
dm01_00123	Je ne peux pas partir sans le réservoir d'énergie.	[0, 50, 'DINRoundOffcPro']
dm01_00125	Un réservoir de moins.	[0, 22, 'DINRoundOffcPro']
dm01_00127	Si j'obtiens suffisamment d'énergie, \n on pourra réveiller les enfants de l'Arche.	[0, 80, 'DINRoundOffcPro']
