Reference Name	Text	Font
0334b820	Você interrompeu \n o ritual da Choe, isso \n significa morte!	[0, 56, 'DINRoundOffcPro']
0478ba48	Não olha pra mim!	[0, 17, 'DINRoundOffcPro']
064150dc	Bom, vou lá consertar o \n monitor.	[0, 32, 'DINRoundOffcPro']
0dc0bc4e	Não quero saber de \n desculpas, conserte o \n monitor!	[0, 49, 'DINRoundOffcPro']
0f8952e2	Sério? Não acho \n eles nem um pouco \n parecidos.	[0, 44, 'DINRoundOffcPro']
151f72b7	Devia ser eu dizendo \n "Echo", "Echo".	[0, 36, 'DINRoundOffcPro']
1c0a4b93	Não temos tempo. \n Faça o que eu disser!	[0, 38, 'DINRoundOffcPro']
1e6774bd	Eu ficava repetindo o \n nome dela e rezando pra \n ela ter um parto seguro.	[0, 70, 'DINRoundOffcPro']
25524d99	Eu? O que posso fazer?	[0, 22, 'DINRoundOffcPro']
27af76c3	Pelo jeito, as \n alunas não são as \n únicas que acreditam em \n superstições aqui.	[0, 75, 'DINRoundOffcPro']
281cbd9d	Mas eu ainda acho que vi mais \n alguém naquela cerimônia...	[0, 57, 'DINRoundOffcPro']
29701976	OK, hora de todo mundo \n voltar para casa!	[0, 40, 'DINRoundOffcPro']
2e9a4f9f	Se não quer que algo \n ruim aconteça, nos \n ajude a finalizá-la!	[0, 60, 'DINRoundOffcPro']
303041d8	Falando de monitores, \n eles só mostram coisas \n da eleição agora?	[0, 62, 'DINRoundOffcPro']
30b084b3	Menina perto da estátua da Deusa	[0, 32, 'GillSansStd-UltraBold']
361772b2	Echo... Echo... \n E... Cho... E... \n Ah! Agora entendi.	[0, 51, 'DINRoundOffcPro']
36720d5a	O que foi, Dusty?	[0, 17, 'DINRoundOffcPro']
369fbfb4	Não sou técnica de \n monitores.	[0, 29, 'DINRoundOffcPro']
37e251a5	Temos que concluir \n a cerimônia!	[0, 31, 'DINRoundOffcPro']
393f8293	Menino perto da estátua da Deusa	[0, 32, 'GillSansStd-UltraBold']
3fba0f60	...	[0, 3, 'DINRoundOffcPro']
3fe7c1ba	Peraí... "Um espelho que \n mostra a ficção".	[0, 42, 'DINRoundOffcPro']
482fc4c0	Pandora falava do \n monitor! Então "reviver" \n deve ser "consertar".	[0, 64, 'DINRoundOffcPro']
485665b9	Ela não existe?! Quem \n vai realizar nossos \n desejos agora?	[0, 56, 'DINRoundOffcPro']
498788a9	Cheguei no centro \n estudantil. Esse lugar \n me traz lembranças...	[0, 62, 'DINRoundOffcPro']
5177c6c6	Mas como vou consertar? \n E se eu bater nele \n com força?	[0, 53, 'DINRoundOffcPro']
519e67bf	Não sei que tipo de \n desejos vocês queriam \n realizar...	[0, 53, 'DINRoundOffcPro']
52b783f8	Miau!	[0, 5, 'DINRoundOffcPro']
52cf8aaf	Aquela menina tá \n sozinha, mas acho que \n as outras chegarão logo.	[0, 63, 'DINRoundOffcPro']
5a1eb63a	Tá... Não entendi \n nada... O que eu fiz \n de errado?	[0, 49, 'DINRoundOffcPro']
5b178db5	Vou achar um lugar \n para me esconder e \n ver o que acontece.	[0, 57, 'DINRoundOffcPro']
6061fe55	"A orientação de um \n homem morto"... O que \n isso quer dizer?	[0, 58, 'DINRoundOffcPro']
60b551a9	É, acho que não.	[0, 16, 'DINRoundOffcPro']
