Reference Name	Text	Font
ep13_00100	咦？	[0, 2, 'DFT_R5']
ep13_00101	前往夢魅之館！	[0, 7, 'DFT_YY6']
ep13_00102	好懷念的夢魅之館…希望亞基過得不錯。	[0, 18, 'DFT_R5']
ep13_00103	這裡變了好多，希望我在土管裡的家沒事。	[0, 19, 'DFT_R5']
ep13_00104	咦，這裡怎麼了？	[0, 8, 'DFT_R5']
ep13_00105	先回家冷靜一下好了…	[0, 10, 'DFT_R5']
ep13_00106	回到土管之家！	[0, 7, 'DFT_YY6']
ep13_00107	這裡是…	[0, 4, 'DFT_R5']
ep13_00108	在 k 向上／下輕彈：月球／木星模式 \n 輕按 k：回復一般模式	[0, 2, 'DFT_YY6'], [2, 3, 'Gravity2_Gaiji'], [3, 22, 'DFT_YY6'], [22, 23, 'Gravity2_Gaiji'], [23, 30, 'DFT_YY6']
ep13_00109	嗯，不是這個方向…	[0, 9, 'DFT_R5']
ep13_00110k_010	這是…黑奇薩威？	[0, 8, 'DFT_R5']
ep13_00110k_020	這怎麼可能！？ \n 只有我回來了？	[0, 15, 'DFT_R5']
ep13_00110k_030	好…冷靜點。	[0, 6, 'DFT_R5']
ep13_00110k_040	事情有先後… \n 我該到我的舊家看看。	[0, 17, 'DFT_R5']
ep13_00120k_010	他們簡直把我家 \n 變成垃圾場！	[0, 14, 'DFT_R5']
ep13_00120k_020	我沒看到辛亞奈或加德， \n 這城市發生了什麼事？	[0, 22, 'DFT_R5']
ep13_00120k_030	唉，好多垃圾… \n 看來我最好從 \n 回收這些舊報紙開始。	[0, 25, 'DFT_R5']
ep13_00120k_040	嘿！這份報紙談到了 \n 英達斯翠的事件…	[0, 18, 'DFT_R5']
ep13_00120k_050	「重力公主凱特」 \n 「艾里亞斯落敗」 \n 「城鎮安全了」	[0, 25, 'DFT_R5']
ep13_00120k_060	艾里亞斯… \n 感覺這一切是 \n 好久以前的事。	[0, 20, 'DFT_R5']
ep13_00120k_070	嗯？	[0, 2, 'DFT_R5']
ep13_00120k_080	「夢魅之館」	[0, 6, 'DFT_R5']
ep13_00120k_090	「我們能揭露真相」 \n 「亞基小姐」	[0, 16, 'DFT_R5']
ep13_00120k_100	亞基！我應該去見她！	[0, 10, 'DFT_R5']
ep13_00120k_110	她能用她奇怪的力量 \n 告訴我發生了什麼事。	[0, 20, 'DFT_R5']
ep13_00120k_130	為這一切沮喪沒有用。 \n 我得趕快振作起來！	[0, 20, 'DFT_R5']
ep13_00121k_010	他們簡直把我家 \n 變成了垃圾場！	[0, 15, 'DFT_R5']
ep13_00121k_020	我沒看到辛亞奈或加德， \n 這城市發生了什麼事？	[0, 22, 'DFT_R5']
ep13_00121k_030	唉，好多垃圾… \n 看來我最好從 \n 回收這些舊報紙開始。	[0, 25, 'DFT_R5']
ep13_00121k_040	嘿！這份報紙談到了 \n 英達斯翠的事件…	[0, 18, 'DFT_R5']
ep13_00121k_050	「重力公主凱特」 \n 「艾里亞斯落敗」 \n 「城鎮安全了」	[0, 25, 'DFT_R5']
ep13_00121k_060	艾里亞斯… \n 感覺這一切是 \n 好久以前的事。	[0, 20, 'DFT_R5']
ep13_00121k_070	嗯？	[0, 2, 'DFT_R5']
ep13_00121k_080	「夢魅之館」	[0, 6, 'DFT_R5']
ep13_00121k_090	「我們能揭露真相」 \n 「亞基小姐」	[0, 16, 'DFT_R5']
ep13_00121k_100	唉... \n 真不敢相信 \n 夢魅小館沒了。	[0, 18, 'DFT_R5']
