Reference Name	Text	Font
dm04_00100	Was ist das hier?	[0, 17, 'DINRoundOffcPro']
dm04_00101	Zuerst muss ich das Element des Lichts heraufbeschwören.	[0, 56, 'DINRoundOffcPro']
dm04_00110k_010	Schön, dass du heil hier \n angekommen bist. \n Willkommen in der Ebene \n von Licht & Dunkelheit.	[0, 89, 'DINRoundOffcPro']
dm04_00110k_020	Was ist los? \n Was macht ihr hier?	[0, 32, 'DINRoundOffcPro']
dm04_00110k_025	Ich bin ein Schöpfer \n und ein Wächter der \n Pforte zwischen den \n Welten.	[0, 68, 'DINRoundOffcPro']
dm04_00110k_030	Das, was wir brauchen, \n um alles wieder in \n Ordnung zu bringen, \n befindet sich hier.	[0, 81, 'DINRoundOffcPro']
dm04_00110k_040	Hör jetzt gut zu, \n denn es wird nicht \n einfach sein.	[0, 50, 'DINRoundOffcPro']
dm04_00110k_050	Du musst das Licht und \n die Dunkelheit erwecken \n und sie in ihre \n physische Form zwingen.	[0, 86, 'DINRoundOffcPro']
dm04_00110k_060	Beginne mit der \n Anrufung des Elements \n des Lichts.	[0, 49, 'DINRoundOffcPro']
dm04_00110k_070	Beschütze dafür die \n hellen \n Nevi ...	[0, 35, 'DINRoundOffcPro']
dm04_00110k_080	Und besiege die \n dunklen Nevi.	[0, 29, 'DINRoundOffcPro']
dm04_00110k_083	Wenn du dies tust, \n wirst du die Bereiche \n unter ihrer Kontrolle \n ins Licht umwandeln.	[0, 83, 'DINRoundOffcPro']
dm04_00110k_086	Sobald du alles \n umgewandelt hast, sollte \n sich das Element des \n Lichts manifestieren.	[0, 83, 'DINRoundOffcPro']
dm04_00110k_090	Ich ... \n soll also alle dunklen \n Nevi ausschalten?	[0, 48, 'DINRoundOffcPro']
dm04_00110k_100	Na ja, wenn du es \n vereinfacht ausdrücken \n willst. Ja.	[0, 52, 'DINRoundOffcPro']
dm04_00110k_105	Das hättest du mir \n auch einfach sagen \n können.	[0, 45, 'DINRoundOffcPro']
dm04_00110k_110	Das wird nicht leicht.	[0, 22, 'DINRoundOffcPro']
dm04_00110k_120	Aber du bist die \n Einzige, die es \n schaffen kann.	[0, 47, 'DINRoundOffcPro']
dm04_00110k_130	Ich weiß nicht genau, \n warum, aber du scheinst \n im Zentrum aller \n Probleme zu stehen.	[0, 82, 'DINRoundOffcPro']
dm04_00205k_010	Hahaha!	[0, 7, 'DINRoundOffcPro']
dm04_00205k_020	Es ist so lange her, \n dass ich diese Form \n annahm. Ich erinnere \n mich kaum noch daran.	[0, 83, 'DINRoundOffcPro']
dm04_00205k_030	Wer bist du, dass du \n das Element des Lichts \n heraufbeschwörst?	[0, 61, 'DINRoundOffcPro']
dm04_00205k_033	Und wie sollte ein \n Mensch diese Ebene \n betreten können?	[0, 54, 'DINRoundOffcPro']
dm04_00205k_035	Habe ich recht, dass du \n die Drecksarbeit der \n sogenannten Schöpfer \n erledigst?	[0, 76, 'DINRoundOffcPro']
dm04_00205k_038	Ich habe meine \n Gründe, hier zu sein.	[0, 36, 'DINRoundOffcPro']
dm04_00205k_039	Ich muss dich zurück zur \n Arche bringen, um sie \n mit Energie zu versorgen \n und zu reparieren.	[0, 90, 'DINRoundOffcPro']
dm04_00205k_040	Ha! \n Du glaubst, du kannst \n mich kontrollieren?	[0, 45, 'DINRoundOffcPro']
dm04_00205k_050	Dann beweise dich!	[0, 18, 'DINRoundOffcPro']
dm04_00205k_060	Das wird bestimmt \n lustig.	[0, 25, 'DINRoundOffcPro']
dm04_00208k_010	Was passiert \n mit ihm?	[0, 21, 'DINRoundOffcPro']
dm04_00208k_020	Hahaha! \n Die Kraft brennt \n in mir.	[0, 32, 'DINRoundOffcPro']
dm04_00208k_030	Nichts kann \n gegen das Licht \n ankommen!	[0, 37, 'DINRoundOffcPro']
dm04_00210k_003	Cyanea, du bist auch \n hier?	[0, 26, 'DINRoundOffcPro']
dm04_00210k_006	Tief in der Schöpferin \n Cyanea schlummert eine \n gewaltige Macht.	[0, 62, 'DINRoundOffcPro']
dm04_00210k_010	Wo Licht ist, \n ist auch Dunkelheit.	[0, 34, 'DINRoundOffcPro']
dm04_00210k_020	Beschütze die dunklen \n Nevi ...	[0, 30, 'DINRoundOffcPro']
dm04_00210k_030	Und besiege die \n hellen Nevi.	[0, 28, 'DINRoundOffcPro']
dm04_00210k_040	Dunkel ist gut, hell ist \n böse. Alles klar – \n einfach andersherum als \n vorher.	[0, 75, 'DINRoundOffcPro']
dm04_00310k_010	*Seufz*	[0, 7, 'DINRoundOffcPro']
dm04_00310k_020	Dann hatte ich recht, \n dass der Gestank von \n deinesgleichen hier in \n der Luft lag ...	[0, 82, 'DINRoundOffcPro']
dm04_00310k_030	Riechen, sehen, \n schmecken, fühlen – \n Ich hasse es, diese Form \n anzunehmen.	[0, 72, 'DINRoundOffcPro']
dm04_00310k_035	Du wagst es, Tenebria, \n das Element der \n Dunkelheit, \n herbeizurufen?	[0, 65, 'DINRoundOffcPro']
dm04_00310k_040	Ich gebe dir genau \n eine Chance. Geh \n jetzt und ich lasse \n dich am Leben.	[0, 70, 'DINRoundOffcPro']
dm04_00310k_050	Ich gehe nirgendwohin! \n Ich bin hier, um deine \n Kraft zu erlangen!	[0, 64, 'DINRoundOffcPro']
