Reference Name	Text	Font
0334b820	你打攪了凱的儀式， \n 代表死路一條！	[0, 17, 'DFT_R5']
0478ba48	啊？ \n 不是我！	[0, 7, 'DFT_R5']
064150dc	好的，我要去修理 \n 那個螢幕了。	[0, 15, 'DFT_R5']
0dc0bc4e	少找藉口，把螢幕修好！	[0, 11, 'DFT_R5']
0f8952e2	真的？我倒覺得他們 \n 看起來一點也不像。	[0, 19, 'DFT_R5']
151f72b7	應該是聽見我在說 \n 「艾可」、「艾可」吧。	[0, 20, 'DFT_R5']
1c0a4b93	沒時間慢慢說， \n 跟著我做就是了！	[0, 16, 'DFT_R5']
1e6774bd	我是在重複她的名字， \n 祈禱她生產平安。	[0, 19, 'DFT_R5']
25524d99	我、我嗎？我該怎麼做？	[0, 11, 'DFT_R5']
27af76c3	看來學生們不是唯一 \n 希望祈禱成真的人嘛。	[0, 20, 'DFT_R5']
281cbd9d	但我在儀式上還看到有其他人…	[0, 14, 'DFT_R5']
29701976	好了，大家， \n 現在收拾好東西回家！	[0, 17, 'DFT_R5']
2e9a4f9f	若你不想死， \n 就一起完成它！	[0, 14, 'DFT_R5']
303041d8	說到螢幕， \n 除了競選廣告外還會播 \n 其他東西嗎？	[0, 23, 'DFT_R5']
30b084b3	在女神雕像旁的女孩	[0, 9, 'DFT_YY6']
361772b2	艾可…艾可… \n E…CHO… \n 啊！我懂了。	[0, 20, 'DFT_R5']
36720d5a	什麼事，達斯緹？	[0, 8, 'DFT_R5']
369fbfb4	我又不是修理工怎麼修！	[0, 11, 'DFT_R5']
37e251a5	我們必須為魔女獻上祈禱， \n 完成儀式！	[0, 18, 'DFT_R5']
393f8293	在女神雕像旁的男孩	[0, 9, 'DFT_YY6']
3fba0f60	…	[0, 1, 'DFT_R5']
3fe7c1ba	等等… \n 「投射出幻境的 \n 鏡子復活」。	[0, 18, 'DFT_R5']
482fc4c0	潘朵菈說的是螢幕！ \n 所以「復活」指的一定是 \n 「修理」。	[0, 27, 'DFT_R5']
485665b9	騙人！那不是真的！？ \n 那誰要來實現我們的願望？	[0, 23, 'DFT_R5']
498788a9	學生中心啊， \n 這個地方讓我想起…	[0, 16, 'DFT_R5']
5177c6c6	但要怎麼修？ \n 敲打它有用嗎？	[0, 14, 'DFT_R5']
519e67bf	我不知道妳們希望 \n 實現的是哪種願望欸…	[0, 19, 'DFT_R5']
52b783f8	喵！	[0, 2, 'DFT_R5']
52cf8aaf	現在只有那個女生， \n 其他人應該等下就會到。	[0, 21, 'DFT_R5']
5a1eb63a	好吧…不，我真的不懂… \n 我做了什麼錯事嗎？	[0, 21, 'DFT_R5']
5b178db5	來找個地方躲好 \n 看看事情怎麼發展。	[0, 17, 'DFT_R5']
6061fe55	「亡者的指引」… \n 會是指什麼呢？	[0, 16, 'DFT_R5']
60b551a9	的確！ \n 這麼一說真的是這樣！	[0, 14, 'DFT_R5']
612cf82b	艾可？紐特！ \n 這是怎麼回事？	[0, 14, 'DFT_R5']
638bc40f	艾可之後告訴我，慶典上那三個女孩 \n 放棄了她們的黑暗「課外活動」， \n 繼續專心學業了。	[0, 41, 'DFT_R5']
64478804	也就是說，校長的雕像 \n 就是所謂的「亡者」…	[0, 21, 'DFT_R5']
69a9005c	我該繼續調查下個預言…	[0, 11, 'DFT_R5']
69d6b2b6	嗯？那是個長髮女孩嗎？	[0, 11, 'DFT_R5']
69fd53af	總之，這種秘密儀式 \n 就到今天為止了。	[0, 18, 'DFT_R5']
6a74fa31	我覺得這又讓我回想起 \n 上次在學生中心發生的事。	[0, 23, 'DFT_R5']
721eb5bc	走開，你會弄壞它！	[0, 9, 'DFT_R5']
72f10262	或許她被警務官盯上後 \n 就回家了。	[0, 16, 'DFT_R5']
82d3e621	隨著時間過去，傳言 \n 變成了一個「凱」的傳說。	[0, 22, 'DFT_R5']
83c56c2b	可、可是，之前我聽見 \n 黑暗中傳來一個男人的 \n 聲音…	[0, 25, 'DFT_R5']
840da736	拜託，我不想死。 \n 去找她，是她的錯！	[0, 18, 'DFT_R5']
85c4c8ea	鬼故事	[0, 3, 'DFT_YY6']
87ac20f0	等－等等， \n 那是什麼時候的事？	[0, 15, 'DFT_R5']
87b99cde	「凱」？那一定是 \n 惡魔的名字！	[0, 15, 'DFT_R5']
8b1be927	一定是有人看見它 \n 然後謠言就傳開了。	[0, 18, 'DFT_R5']
8c0d6f31	他像是念咒般的呼喚 \n 「凱」、「凱」！	[0, 18, 'DFT_R5']
8d55a93c	抱、抱歉， \n 我不是故意－	[0, 12, 'DFT_R5']
8d89bbcb	誰會想到與艾可有關的 \n 事情會被扭曲成這樣？	[0, 21, 'DFT_R5']
8e4ffbdb	知曉儀式內情的女孩	[0, 9, 'DFT_YY6']
8f8af7e3	知曉儀式內情的男孩	[0, 9, 'DFT_YY6']
93f8470d	好、好的！	[0, 5, 'DFT_R5']
958dbdac	又是你！ \n 你是不是跟蹤我！？	[0, 14, 'DFT_R5']
9c9bff9d	之前艾可在學生中心 \n 飼養的那隻奈必…	[0, 18, 'DFT_R5']
9ed5bfb2	大家都很擔心你呢！ \n 停止這些裝神弄鬼的玩意， \n 快點回家吧。	[0, 29, 'DFT_R5']
9fb68f76	雕像沒有生命， \n 也就是指死去！ \n 這樣說來， \n 亡者指的是校長！	[0, 30, 'DFT_R5']
a5e301a4	「艾－可」。艾可。 \n 對，就是我。 \n 我就是那個「惡魔」。	[0, 27, 'DFT_R5']
a71dc2b8	不！ \n 我不想死！	[0, 8, 'DFT_R5']
a8530fe6	不不不，正好相反！ \n 我不是要破壞它， \n 我是要修理它！	[0, 26, 'DFT_R5']
a8608bd4	唉，看我居然也被這些 \n 迷信的無稽之談嚇住了。	[0, 22, 'DFT_R5']
ae2b04aa	等等！「凱」… \n 「可－艾」…	[0, 14, 'DFT_R5']
b19b11ec	是是是，跟法官說去！ \n 你們這些小鬼 \n 最近越來越不像話。	[0, 27, 'DFT_R5']
b1a88dda	糟糕，希望聽到那惡魔 \n 的名字不會害我被詛咒 \n 或遭遇什麼不幸。	[0, 30, 'DFT_R5']
b668be31	她跟過去的那個女孩 \n 完全不一樣了。	[0, 17, 'DFT_R5']
b77306b0	所以我問了艾可。	[0, 8, 'DFT_R5']
bfb0c037	然而我居然還會被迷信 \n 嚇住。看來我還有很大 \n 的成長空間。	[0, 28, 'DFT_R5']
c2894664	但我不太相信…	[0, 7, 'DFT_R5']
c8c4b0ae	呃？	[0, 2, 'DFT_R5']
cbd1486a	是說新人計畫要帶給 \n 城市和平！	[0, 15, 'DFT_R5']
d10cb3b4	你不了解… \n 凱的怒火是無所不能的！	[0, 17, 'DFT_R5']
d24200e2	嗯，那該不會是 \n 我在調查的學生之一？	[0, 18, 'DFT_R5']
d4194b70	那些高談闊論的人 \n 都是一個樣。	[0, 15, 'DFT_R5']
d81af5a5	我們當學生的時候， \n 從來沒聽說過有關 \n 這惡魔的事情。	[0, 26, 'DFT_R5']
daaf6a45	不過膜拜一個空蕩蕩的 \n 學生中心是沒用的。	[0, 20, 'DFT_R5']
dd614d76	還記得之前那個做出 \n 同樣承諾的傢伙， \n 德內利加市長的遭遇吧？	[0, 30, 'DFT_R5']
e057af2d	呃，至少和惡魔有關的 \n 怪事到此為止了。	[0, 19, 'DFT_R5']
e3c21658	喂， \n 你蓄意破壞公物！	[0, 11, 'DFT_R5']
e3dcd18b	在樓梯下面， \n 一去就會看到的。	[0, 15, 'DFT_R5']
e99fb133	但是又有件事 \n 令我有點在意…	[0, 14, 'DFT_R5']
ec0a195e	就是剛剛。	[0, 5, 'DFT_R5']
ec17954c	強大的凱， \n 請聽取我的們請求。	[0, 15, 'DFT_R5']
ec24d491	既然你都來了， \n 可以幫忙修理 \n 另一個螢幕嗎？	[0, 22, 'DFT_R5']
ed588b8a	那雕像正跟我對上眼了呢， \n 謝了，達斯緹！	[0, 20, 'DFT_R5']
f27c43e1	跟你說了我不是修理－ \n 啊，算了，我就試試吧。	[0, 22, 'DFT_R5']
f5521b64	我原本想給她點警告， \n 卻被她給跑了。	[0, 18, 'DFT_R5']
f56cd697	太好了，有志者事竟成！ \n 謝謝你幫忙。	[0, 18, 'DFT_R5']
fb2fb842	螢幕壞了！都是你的錯！	[0, 11, 'DFT_R5']
fe8d8a93	在摩天輪附近的女孩	[0, 9, 'DFT_YY6']
fe9a1d6a	就像我看到那個 \n 晚上爬學校圍牆的小鬼…	[0, 19, 'DFT_R5']
fea79958	這一定就是預言裡的 \n 「黑暗聚會」。	[0, 17, 'DFT_R5']
feb4d89d	成功了！	[0, 4, 'DFT_R5']
ff5b889b	在摩天輪附近的男孩	[0, 9, 'DFT_YY6']
sm33_00100	我該問問學生們。	[0, 8, 'DFT_R5']
sm33_00100k_010	嘿，凱特，近來好嗎？	[0, 10, 'DFT_R5']
sm33_00100k_020	我很好，你看起來很累， \n 紐特。	[0, 15, 'DFT_R5']
sm33_00100k_030	嗯，我是挺累的。	[0, 8, 'DFT_R5']
sm33_00100k_040	這幾天下課後， \n 我還要加入警衛值勤任務。	[0, 20, 'DFT_R5']
sm33_00100k_050	老師也要值勤？ \n 學校把你一人當兩人用？	[0, 19, 'DFT_R5']
sm33_00100k_060	不是常常這樣，不過最近…	[0, 12, 'DFT_R5']
sm33_00100k_070	有些學生下課後 \n 聚集在一起，行為怪異。	[0, 19, 'DFT_R5']
sm33_00100k_080	其中一個女生還輟學了。	[0, 11, 'DFT_R5']
sm33_00100k_090	我在試著查個水落石出， \n 不過...	[0, 17, 'DFT_R5']
sm33_00100k_100	嗯，我看學生們也不一定 \n 會對老師坦白一切…	[0, 21, 'DFT_R5']
sm33_00100k_110	沒錯。老師應該是 \n 他們最不相信的人。	[0, 18, 'DFT_R5']
sm33_00100k_120	喂，我想到了！ \n 凱特你來問問他們好不好？	[0, 20, 'DFT_R5']
sm33_00100k_130	我？	[0, 2, 'DFT_R5']
sm33_00100k_140	他們知道你不是老師， \n 或許可以問出些什麼。	[0, 21, 'DFT_R5']
sm33_00100k_150	我有備用的制服， \n 可以幫你融入他們。	[0, 18, 'DFT_R5']
sm33_00100k_160	之前好像也曾經 \n 幫你調查類似的事對吧！	[0, 19, 'DFT_R5']
sm33_00100k_170	就是你和艾可還在學院 \n 讀書的時候。	[0, 17, 'DFT_R5']
sm33_00100k_180	她還把奈必藏在學生中心。	[0, 12, 'DFT_R5']
sm33_00100k_190	不過那是很久以前的事了。 \n 真想不到現在你們都 \n 結婚生子了。	[0, 29, 'DFT_R5']
sm33_00100k_200	從某方面來說， \n 一點改變都沒有的人 \n 只有我。	[0, 22, 'DFT_R5']
sm33_00100k_210	有些東西只需保持原樣 \n 就好了，對吧？ \n 來，這是制服。	[0, 26, 'DFT_R5']
sm33_00101	向學生們探聽消息！	[0, 9, 'DFT_YY6']
sm33_00102	紐特： \n 請你四處問問，看能不能找出什麼消息吧。	[0, 4, 'DFT_R5'], [4, 23, 'DFT_R5']
sm33_00103	真好奇那些女孩們要去哪碰面…	[0, 14, 'DFT_R5']
sm33_00104	欸，這故事嚇死我了。	[0, 10, 'DFT_R5']
sm33_00105	好，我去那裏瞧瞧。	[0, 9, 'DFT_R5']
sm33_00106	那一定是記者。	[0, 7, 'DFT_R5']
sm33_00107	嘩，是秘密儀式？	[0, 8, 'DFT_R5']
sm33_00108	回去找紐特！	[0, 6, 'DFT_YY6']
sm33_00109	和紐特一起前往夢魅之館！	[0, 12, 'DFT_YY6']
sm33_00110	好的，走吧。	[0, 6, 'DFT_R5']
sm33_00111	紐特： \n 嗯，我想起了我們第一次飛翔的情景！	[0, 4, 'DFT_R5'], [4, 21, 'DFT_R5']
sm33_00112	我得向學生們探聽消息才行！	[0, 13, 'DFT_R5']
sm33_00113	好，就在這找出學報社的人問看看吧！	[0, 17, 'DFT_R5']
sm33_00114	我得回去摩天輪附近找出學報社的人！	[0, 17, 'DFT_R5']
sm33_00115	好，就在這找出學報社的人問看看吧！	[0, 17, 'DFT_R5']
sm33_00116	我得回到女神雕像附近找出學報社的人！	[0, 18, 'DFT_R5']
sm33_00117	紐特： \n 嘿，別丟下我！	[0, 4, 'DFT_R5'], [4, 11, 'DFT_R5']
sm33_00118	不清楚？好，我會再問問。	[0, 12, 'DFT_R5']
sm33_00119	完全不知道？好的。	[0, 9, 'DFT_R5']
sm33_00120	嗯？	[0, 2, 'DFT_R5']
sm33_00121	我得回去找紐特。	[0, 8, 'DFT_R5']
sm33_00122	紐特： \n 凱特，夢魅之館是往那裏。	[0, 4, 'DFT_R5'], [4, 16, 'DFT_R5']
sm33_00123	看來已經下課了，沒人在這。我去普雷茱看看。	[0, 21, 'DFT_R5']
sm33_00150k_010	課後活動的傳說？哦對…	[0, 11, 'DFT_R5']
sm33_00150k_020	你說的應該是女孩們的 \n 聚會吧。	[0, 15, 'DFT_R5']
sm33_00150k_030	她們應該只是坐成一圈 \n 吃吃零食跟聊天啦！	[0, 20, 'DFT_R5']
sm33_00150k_040	女生就是這樣，不是嗎？	[0, 11, 'DFT_R5']
sm33_00150k_050	嗯…女孩們的秘密聚會。	[0, 11, 'DFT_R5']
sm33_00151k_010	課後活動？ \n 哦，說起來的話...	[0, 16, 'DFT_R5']
sm33_00151k_020	幾個怪女生下課以後 \n 聚在一起不知在幹嘛。	[0, 20, 'DFT_R5']
sm33_00151k_030	她們應該只是坐成一圈 \n 吃吃零食跟聊天罷了。	[0, 21, 'DFT_R5']
sm33_00151k_040	我很忙，沒空管那種事。	[0, 11, 'DFT_R5']
sm33_00151k_050	女生們的秘密聚會，嗯…	[0, 11, 'DFT_R5']
sm33_00170k_010	秘密聚會？ \n 我不懂你在說什麼…	[0, 15, 'DFT_R5']
sm33_00170k_020	這女生的眼神 \n 好像猶疑不定…	[0, 14, 'DFT_R5']
sm33_00170k_030	哦， \n 我突然想起件好笑的事。 \n 想聽嗎？	[0, 19, 'DFT_R5']
sm33_00170k_040	前一陣子，在普雷茱 \n 其中一個巨型螢幕倒 \n 下來…	[0, 23, 'DFT_R5']
sm33_00170k_050	正好砸中一個女生， \n 她當場不治。	[0, 16, 'DFT_R5']
sm33_00170k_060	呃，這一點都不好笑… \n 她怪怪的。	[0, 16, 'DFT_R5']
sm33_00170k_070	傳聞說螢幕上會出現 \n 奇怪的畫面。	[0, 16, 'DFT_R5']
sm33_00170k_080	午夜時分， \n 螢幕轉成靜態畫面， \n 出現一名長髮女孩。	[0, 25, 'DFT_R5']
sm33_00170k_090	你越是盯著看， \n 她就越靠越近，直到…	[0, 18, 'DFT_R5']
sm33_00170k_100	啦啦啦－我什麼都聽不見。 \n 我，呃，下次聊！	[0, 21, 'DFT_R5']
sm33_00200k_010	能告訴我 \n 跟下課後女孩秘密聚會 \n 有關的消息嗎？	[0, 23, 'DFT_R5']
sm33_00200k_020	我哪會知道她們在幹嘛？	[0, 11, 'DFT_R5']
sm33_00200k_030	學報社的人可能知道吧。 \n 他們是情報通喔。	[0, 20, 'DFT_R5']
sm33_00200k_040	要找的話， \n 剛在女神雕像附近看到過。	[0, 18, 'DFT_R5']
sm33_00201k_010	嘿，有任何與下課後 \n 女孩聚會有關的消息嗎？	[0, 21, 'DFT_R5']
sm33_00201k_020	問倒我了，我不會去記 \n 她們的行蹤。	[0, 17, 'DFT_R5']
sm33_00201k_030	如果是傳言有關的問題， \n 你該去問學報社的人。 \n 他們無所不知喔。	[0, 31, 'DFT_R5']
sm33_00201k_040	要找的話， \n 剛在女神雕像附近看到過。	[0, 18, 'DFT_R5']
sm33_00202k_010	能告訴我 \n 跟下課後女孩秘密聚會 \n 有關的消息嗎？	[0, 23, 'DFT_R5']
sm33_00202k_020	我哪會知道她們在幹嘛？	[0, 11, 'DFT_R5']
sm33_00202k_030	學報社的人可能知道吧。 \n 他總是四處查訪。	[0, 20, 'DFT_R5']
sm33_00202k_040	剛在摩天輪旁邊看到他。 \n 你該去問他。	[0, 18, 'DFT_R5']
sm33_00203k_010	嘿，有任何與下課後 \n 女孩聚會有關的消息嗎？	[0, 21, 'DFT_R5']
sm33_00203k_020	問倒我了，我不會去記 \n 她們的行蹤。	[0, 17, 'DFT_R5']
sm33_00203k_030	如果是傳言有關的問題， \n 你該去問學報社的人。 \n 他才會知道是怎麼一回事。	[0, 35, 'DFT_R5']
sm33_00203k_040	要問他的話， \n 剛看見他在摩天輪附近。	[0, 18, 'DFT_R5']
sm33_00250k_005	你是學報社的人嗎？ \n 我有個問題要問你…	[0, 19, 'DFT_R5']
sm33_00250k_010	你想查出那些女生 \n 下課後做了什麼嗎？	[0, 18, 'DFT_R5']
sm33_00250k_020	你問對人了， \n 除了她們自己以外， \n 也沒人比我更清楚。	[0, 26, 'DFT_R5']
sm33_00250k_030	真的？太好了！ \n 你能告訴我什麼呢？	[0, 17, 'DFT_R5']
sm33_00250k_040	她們是惡魔崇拜者！	[0, 9, 'DFT_R5']
sm33_00250k_050	她們透過禁忌的知識 \n 來舉辦秘密儀式…	[0, 18, 'DFT_R5']
