Reference Name	Text	Font
dm02_00010	Onde é que eu estou?	[0, 20, 'DINRoundOffcPro']
dm02_00020	Aquilo era... Um monstro?	[0, 25, 'DINRoundOffcPro']
dm02_00100	???: \n Raven…	[0, 5, 'DINRoundOffcPro'], [5, 11, 'DINRoundOffcPro']
dm02_00101	Encontra as Memórias Perdidas	[0, 29, 'DINRoundOffcPro']
dm02_00102	O Zaza ensinou-me a andar no baloiço, \n embora eu tivesse medo.	[0, 61, 'DINRoundOffcPro']
dm02_00103	O Zaza estava sempre a ensinar-me a fazer coisas.	[0, 49, 'DINRoundOffcPro']
dm02_00104	Eu era órfã.	[0, 12, 'DINRoundOffcPro']
dm02_00105	Mas o meu Pai e a minha Mãe encontraram-me, \n e criaram-me como se eu fosse irmã do Zaza.	[0, 87, 'DINRoundOffcPro']
dm02_00106	O Zaza deu-me o seu maior tesouro, \n um urso de peluche.	[0, 54, 'DINRoundOffcPro']
dm02_00107	Quando chamei Zaza ao meu ursinho, \n ele não conteve o riso.	[0, 58, 'DINRoundOffcPro']
dm02_00108	Eu adorava correr descalça.	[0, 27, 'DINRoundOffcPro']
dm02_00109	O Zaza corria sempre atrás de mim para \n obrigar-me a calçar.	[0, 59, 'DINRoundOffcPro']
dm02_00110	O Zaza era um grande artista, mesmo em criança.	[0, 47, 'DINRoundOffcPro']
dm02_00110k_010	Quem é a Raven?	[0, 15, 'DINRoundOffcPro']
dm02_00110k_020	Desculpa. \n O teu nome é \n Sachya, certo?	[0, 37, 'DINRoundOffcPro']
dm02_00110k_030	Sim... \n Quem és tu?	[0, 18, 'DINRoundOffcPro']
dm02_00110k_040	Sou o Bit. \n Ouve bem \n o que te vou \n dizer, Sachya.	[0, 47, 'DINRoundOffcPro']
dm02_00110k_050	Algo muito \n importante quebrou \n e nós temos de juntar \n as peças de novo.	[0, 69, 'DINRoundOffcPro']
dm02_00110k_060	Tipo um puzzle?	[0, 15, 'DINRoundOffcPro']
dm02_00110k_070	Mais ou menos isso. \n Só que tu és as peças.	[0, 42, 'DINRoundOffcPro']
dm02_00110k_080	Eu? \n Eu não estou quebrada.	[0, 26, 'DINRoundOffcPro']
dm02_00110k_090	Bem, \n esquece o puzzle.	[0, 22, 'DINRoundOffcPro']
dm02_00110k_100	Isto é um sítio onde \n todas as coisas que \n precisam ser esquecidas \n são guardadas.	[0, 79, 'DINRoundOffcPro']
dm02_00110k_102	Passado um tempo, os \n Colecionadores vieram \n apagar as coisas para \n o mundo funcionar.	[0, 83, 'DINRoundOffcPro']
dm02_00110k_105	Preciso que recuperes \n uma informação muito \n importante, antes que os \n Colecionadores a comam.	[0, 91, 'DINRoundOffcPro']
dm02_00110k_107	Não compreendo...	[0, 17, 'DINRoundOffcPro']
dm02_00110k_110	As tuas memórias \n estão espalhadas \n por aqui.	[0, 43, 'DINRoundOffcPro']
dm02_00110k_120	Lembras-te do \n monstro que viste?	[0, 32, 'DINRoundOffcPro']
dm02_00110k_123	Recolhe coisas \n que não pertencem \n a este mundo.	[0, 46, 'DINRoundOffcPro']
dm02_00110k_126	Vai comer as \n tuas memórias.	[0, 27, 'DINRoundOffcPro']
dm02_00110k_130	Precisas de te lembrar \n quem eras antes que \n aquilo aconteça.	[0, 59, 'DINRoundOffcPro']
dm02_00110k_140	Há uma memória em \n particular, uma \n muito especial - tu \n precisas de a encontrar.	[0, 78, 'DINRoundOffcPro']
dm02_00110k_150	Uma memória especial?	[0, 21, 'DINRoundOffcPro']
dm02_00110k_160	Lembra-te de \n quem és, Sachya.	[0, 29, 'DINRoundOffcPro']
dm02_00110k_170	Quando o fizeres, \n podes sair \n deste sítio.	[0, 41, 'DINRoundOffcPro']
dm02_00110k_180	Despacha-te, senão \n os monstros vão \n comer tudo, \n tu incluída.	[0, 59, 'DINRoundOffcPro']
dm02_00110k_190	Se eles me comerem, \n o que acontece? \n Eu morro?	[0, 45, 'DINRoundOffcPro']
dm02_00110k_200	Sim... \n Tens de despachar-te.	[0, 28, 'DINRoundOffcPro']
dm02_00110k_210	Já percebi... \n Encontro as memórias \n e saio antes que eles \n me apanhem.	[0, 68, 'DINRoundOffcPro']
dm02_00111	Ele nunca me disse que não quando lhe pedia \n para me desenhar algo.	[0, 66, 'DINRoundOffcPro']
dm02_00112	Eu adorava coisas com asas.	[0, 27, 'DINRoundOffcPro']
dm02_00113	Quando o nosso pássaro de estimação morreu, \n o Zaza estava lá para me confortar.	[0, 79, 'DINRoundOffcPro']
dm02_00114	Quando eu tinha idade para ir para a escola.	[0, 44, 'DINRoundOffcPro']
dm02_00115	Eu estava feliz porque isso significava \n que podia passar o dia com o Zaza.	[0, 74, 'DINRoundOffcPro']
dm02_00116	O Zaza dava-me a mão e levava-me \n para o autocarro escolar.	[0, 58, 'DINRoundOffcPro']
dm02_00117	Tenho de me despachar senão \n vou-me atrasar!	[0, 43, 'DINRoundOffcPro']
dm02_00119	A minha primeira memória... \n O sorriso do Zaza.	[0, 46, 'DINRoundOffcPro']
dm02_00120	Eu estava sempre a correr \n atrás do Zaza.	[0, 40, 'DINRoundOffcPro']
dm02_00120k_010	Preciso de me \n despachar ou vou \n perder o \n autocarro!	[0, 50, 'DINRoundOffcPro']
dm02_00120k_020	Espera... \n Porque é que estou com \n um mau pressentimento?	[0, 55, 'DINRoundOffcPro']
dm02_00120k_030	Será que me aconteceu \n alguma coisa quando eu \n estava no autocarro?	[0, 65, 'DINRoundOffcPro']
dm02_00120k_040	Não gosto disto...	[0, 18, 'DINRoundOffcPro']
dm02_00121	Toda a gente pensava que o Zaza era meu irmão, \n mesmo eu.	[0, 56, 'DINRoundOffcPro']
dm02_00122	Quando o barulho do vento me fazia medo, \n o Zaza tapava-me os ouvidos.	[0, 69, 'DINRoundOffcPro']
dm02_00123	Quando fazia frio, o Zaza agarrava-me \n as mãos para aquecê-las.	[0, 62, 'DINRoundOffcPro']
dm02_00124	O Zaza levava-me sempre com ele.	[0, 32, 'DINRoundOffcPro']
dm02_00125	O Zaza defendia-me sempre quando pegavam comigo.	[0, 48, 'DINRoundOffcPro']
dm02_00126	Eu queria ser um rapaz para ser amiga do Zaza \n para sempre.	[0, 58, 'DINRoundOffcPro']
dm02_00127	Eu até cortei o cabelo para \n ficar mais parecida com o Zaza.	[0, 59, 'DINRoundOffcPro']
dm02_00128	Quando eu chamava o Zaza, \n ele encontrava-me sempre.	[0, 51, 'DINRoundOffcPro']
dm02_00129	Todos os dias com o Zaza, \n faziam-me sorrir.	[0, 43, 'DINRoundOffcPro']
dm02_00130	Quando os adultos não estavam, \n o Zaza protegia-me a mim e aos outros.	[0, 69, 'DINRoundOffcPro']
dm02_00131	Não, sai daqui!	[0, 15, 'DINRoundOffcPro']
dm02_00132	O montro viu-me!	[0, 16, 'DINRoundOffcPro']
dm02_00133	Qual será aquela memória especial?	[0, 34, 'DINRoundOffcPro']
dm02_00135	Porque é que este sítio \n está tão vazio?	[0, 39, 'DINRoundOffcPro']
dm02_00137	Preciso de me lembrar quem sou.	[0, 31, 'DINRoundOffcPro']
dm02_00305k_010	O nosso autocarro \n caiu. \n Até ao fundo \n deste mundo.	[0, 49, 'DINRoundOffcPro']
dm02_00305k_020	Eu tinha medo, \n mas o Zaza \n ajudou-me.	[0, 36, 'DINRoundOffcPro']
dm02_00305k_023	Exato. \n O teu autocarro caiu \n no fundo do \n Pilar do mundo.	[0, 55, 'DINRoundOffcPro']
dm02_00305k_025	Tu encontraste a \n aldeia deixada \n para trás pelas pessoas \n no passado.	[0, 67, 'DINRoundOffcPro']
dm02_00305k_028	Sendo o mais velho, \n o Zaza deu o seu melhor \n para te proteger.	[0, 61, 'DINRoundOffcPro']
dm02_00305k_030	O Zaza era um rapaz \n muito corajoso.	[0, 35, 'DINRoundOffcPro']
dm02_00305k_040	Era tão novo, \n nunca deveria \n enfrentado coisas tão \n terríveis aqui.	[0, 65, 'DINRoundOffcPro']
dm02_00305k_050	Ele agora \n está em perigo.	[0, 25, 'DINRoundOffcPro']
dm02_00305k_060	Queres ajudá-lo Sachya?	[0, 23, 'DINRoundOffcPro']
dm02_00305k_070	Claro! \n Faço tudo \n pelo Zaza.	[0, 27, 'DINRoundOffcPro']
dm02_00305k_080	Ainda bem. \n Ele está ali.	[0, 24, 'DINRoundOffcPro']
dm02_00310k_010	Os adultos não \n estão aqui, por isso \n tens de te impor.	[0, 53, 'DINRoundOffcPro']
dm02_00310k_020	Eles vêm buscar-nos, \n têm de vir... \n Não têm?	[0, 43, 'DINRoundOffcPro']
dm02_00310k_030	Até que eles venham, \n cabe-me a mim \n proteger-vos.	[0, 48, 'DINRoundOffcPro']
dm02_00310k_040	Zaza! \n Eu posso ajudar.	[0, 22, 'DINRoundOffcPro']
dm02_00310k_050	Sachya…	[0, 7, 'DINRoundOffcPro']
dm02_00310k_060	Eu consigo! \n Não tenho medo...	[0, 29, 'DINRoundOffcPro']
dm02_00310k_070	Eu sei que não estás. \n Sempre foste uma \n raparigo forte.	[0, 54, 'DINRoundOffcPro']
dm02_00310k_080	Já sei de algo \n com que me podes \n ajudar.	[0, 39, 'DINRoundOffcPro']
dm02_00310k_090	Vê se no lixo \n que cai de cima há \n algo que possamos usar.	[0, 56, 'DINRoundOffcPro']
dm02_00310k_100	Achas que consegues \n fazer isso?	[0, 31, 'DINRoundOffcPro']
dm02_00310k_110	Precisamos de todos os \n utensílios que nos \n possam ajudar.	[0, 56, 'DINRoundOffcPro']
dm02_00310k_120	Deixa comigo! \n Eu vou encontrar \n algo bom para ti.	[0, 48, 'DINRoundOffcPro']
dm02_00310k_130	Tem cuidado, por favor. \n Não quero que nada \n te aconteça.	[0, 55, 'DINRoundOffcPro']
dm02_00310k_140	Eu vou ficar bem Zaza!	[0, 22, 'DINRoundOffcPro']
dm02_00320k_010	O que é aquilo? Será \n que caiu aqui juntamente \n com as outras coisas?	[0, 67, 'DINRoundOffcPro']
dm02_00320k_020	Está a fazer \n barulhos estranhos.	[0, 32, 'DINRoundOffcPro']
dm02_00320k_030	será que é o \n aerobarco de alguém?	[0, 33, 'DINRoundOffcPro']
dm02_00320k_040	Se funcionar, pode \n levar-nos para casa!	[0, 39, 'DINRoundOffcPro']
dm02_00320k_050	Tenho de contar ao Zaza!	[0, 24, 'DINRoundOffcPro']
dm02_00320k_060	Será que consigo \n voá-lo de volta?	[0, 33, 'DINRoundOffcPro']
dm02_00400m_010	Aquela máquina estranha e antiga \n trouxe-me na minha forma jovem para Hekseville.	[0, 80, 'DINRoundOffcPro']
dm02_00400m_020	Mas já não era a Hekseville que eu conheci. \n E eu estava sozinha.	[0, 64, 'DINRoundOffcPro']
dm02_00400m_030	Hekseville tinha seguido em frente sem nós.	[0, 43, 'DINRoundOffcPro']
dm02_00400m_040	Meio século tinha passado desde o nosso acidente.	[0, 49, 'DINRoundOffcPro']
dm02_00400m_050	Não foi fácil viver sozinha. \n Eu tinha medo, até...	[0, 50, 'DINRoundOffcPro']
dm02_00400m_060	Xii…	[0, 4, 'DINRoundOffcPro']
dm02_00405k_010	Bem-vinda de volta, \n Raven.	[0, 26, 'DINRoundOffcPro']
dm02_00405k_020	Tu...	[0, 5, 'DINRoundOffcPro']
dm02_00405k_030	A pobre Sachya estava \n tão sozinha quando \n regressou a Hekseville.	[0, 64, 'DINRoundOffcPro']
dm02_00405k_032	Descobriste que o tempo \n flui de forma diferente \n no fundo do mundo.	[0, 66, 'DINRoundOffcPro']
dm02_00405k_034	Passaram-se uns meses \n no fundo, mas \n em Hekseville passou \n meio século.	[0, 69, 'DINRoundOffcPro']
dm02_00405k_036	Os pais do Zaza \n tinham morrido.	[0, 31, 'DINRoundOffcPro']
dm02_00405k_038	E tu ficaste sozinha \n sem ninguém para \n te defender.	[0, 50, 'DINRoundOffcPro']
dm02_00405k_040	Mas depois conheceste \n o Xii e tornaste-te \n na poderosa \n Metagravis, Raven.	[0, 72, 'DINRoundOffcPro']
dm02_00405k_050	Trabalhaste tanto para \n salvar as crianças que \n deixaste para trás.	[0, 65, 'DINRoundOffcPro']
dm02_00405k_060	Tentaste de tudo \n mas nada funcionou.	[0, 36, 'DINRoundOffcPro']
dm02_00405k_070	Isto, até teres \n trabalhado com a outra \n Metagravis para pôr \n as crianças na Arca.	[0, 79, 'DINRoundOffcPro']
dm02_00405k_080	A Arca tentou \n mantê-las seguras \n quando as pôs a dormir.	[0, 55, 'DINRoundOffcPro']
dm02_00405k_090	E aqui estás de novo, \n a fazer o que é preciso \n para as salvar.	[0, 61, 'DINRoundOffcPro']
dm02_00405k_100	O que é que tu \n sabes sobre mim?	[0, 31, 'DINRoundOffcPro']
dm02_00405k_110	Sei muito mais sobre a \n rapariga chamada Sachya \n e sobre a mulher chamada \n Raven do que pensas.	[0, 92, 'DINRoundOffcPro']
dm02_00405k_120	És um deles, \n não és? \n Como o Gade e a Cyanea.	[0, 44, 'DINRoundOffcPro']
dm02_00405k_130	Eu faço o que é preciso \n para manter este mundo \n livre de erros.	[0, 62, 'DINRoundOffcPro']
dm02_00405k_140	Podes considerar-me um \n tipo de engenheiro.	[0, 42, 'DINRoundOffcPro']
dm02_00405k_150	Raven, para arranjar o \n presente, tens de ir \n arranjar o passado.	[0, 63, 'DINRoundOffcPro']
dm02_00405k_160	Tal como elas, tens de \n pôr as crianças na \n Arca e levá-las de volta \n para Hekseville.	[0, 83, 'DINRoundOffcPro']
dm02_00405k_170	Elas estão á espera que \n as lideres.	[0, 35, 'DINRoundOffcPro']
dm02_00410k_003	Aquele é o Zaza \n que eu vi quando \n regressei \n ao pilar.	[0, 52, 'DINRoundOffcPro']
dm02_00410k_005	Nem consigo imaginar \n quão difícil deve ser \n ter de proteger os \n outros para ele.	[0, 78, 'DINRoundOffcPro']
dm02_00410k_010	A Arca vai mesmo \n levar-nos para casa?	[0, 37, 'DINRoundOffcPro']
dm02_00410k_020	As crianças \n acreditam em ti.	[0, 28, 'DINRoundOffcPro']
dm02_00410k_030	Espero que \n não estejas a dar-lhes \n falsas esperanças...	[0, 54, 'DINRoundOffcPro']
dm02_00410k_040	Se isto for mentira…	[0, 20, 'DINRoundOffcPro']
dm02_00410k_045	Mesmo que isto não seja \n real, não aguento \n desiludir o Zaza.	[0, 59, 'DINRoundOffcPro']
dm02_00410k_050	Eu vou levar todos de \n volta, acredita em mim.	[0, 45, 'DINRoundOffcPro']
dm02_00410k_060	Prometi a uma rapariga \n chamada Sachya.	[0, 38, 'DINRoundOffcPro']
dm02_00410k_070	Sachya?! \n Ela está bem? \n Onde é que ela está?!	[0, 44, 'DINRoundOffcPro']
dm02_00410k_080	Ela está à tua espera. \n Agora, ajuda-me \n a pôr todos na Arca.	[0, 59, 'DINRoundOffcPro']
dm02_00500m_010	O meu novo amigo deu-me os poderes \n para controlar a gravidade.	[0, 62, 'DINRoundOffcPro']
dm02_00500m_020	E eu só conseguia pensar em como \n podia salvar as crianças que deixei para trás.	[0, 79, 'DINRoundOffcPro']
dm02_00500m_030	Trabalhei com a outra Metagravis \n para trazer as crianças para casa.	[0, 67, 'DINRoundOffcPro']
dm02_00500m_040	A minha promessa de as trazer \n para casa ficou por cumprir.	[0, 58, 'DINRoundOffcPro']
dm02_00500m_050	Farei de tudo para completar essa promessa. \n Para salvar as crianças. E o Zaza.	[0, 78, 'DINRoundOffcPro']
dm02_01000	O homem com o chapéu deixou-nos sozinhos...	[0, 43, 'DINRoundOffcPro']
dm02_01001	Ele era o único adulto no autocarro.	[0, 36, 'DINRoundOffcPro']
dm02_01002	As cabanas encontradas lá em baixo \n foram deixadas para trás por alguém.	[0, 71, 'DINRoundOffcPro']
dm02_01003	Tornaram-se o nosso abrigo.	[0, 27, 'DINRoundOffcPro']
dm02_01004	Na aldeia que fizemos, \n havia um monstro gigante assustador...	[0, 61, 'DINRoundOffcPro']
dm02_01005	Estava sempre cheia de medo que me fosse comer.	[0, 47, 'DINRoundOffcPro']
dm02_01006	As coisas que caíam do céu eram a nossa única comida.	[0, 53, 'DINRoundOffcPro']
dm02_01007	Zaza!	[0, 5, 'DINRoundOffcPro']
dm02_01008	Encontra Algo \n Útil para o Zaza	[0, 30, 'DINRoundOffcPro']
dm02_01009	A ponte...	[0, 10, 'DINRoundOffcPro']
dm02_01010	Zaza!	[0, 5, 'DINRoundOffcPro']
dm02_01011	Explora o Objeto Estranho	[0, 25, 'DINRoundOffcPro']
dm02_01012	O que é aquilo ali?	[0, 19, 'DINRoundOffcPro']
