Reference Name	Text	Font
dm04_00100	這是哪裡？	[0, 5, 'DFT_R5']
dm04_00101	首先得召喚光明元素。	[0, 10, 'DFT_R5']
dm04_00110k_010	真高興你平安抵達， \n 歡迎來到光明與黑暗 \n 居住之地。	[0, 25, 'DFT_R5']
dm04_00110k_020	怎麼了？ \n 你在這做什麼？	[0, 12, 'DFT_R5']
dm04_00110k_025	我是想像主， \n 負責守護連接 \n 各世界的通道。	[0, 21, 'DFT_R5']
dm04_00110k_030	解決一切 \n 問題的關鍵 \n 就在這裡。	[0, 16, 'DFT_R5']
dm04_00110k_040	仔細聽好了 \n 這任務可不好辦。	[0, 14, 'DFT_R5']
dm04_00110k_050	你得喚醒光明 \n 與黑暗，迫使 \n 他們現形。	[0, 19, 'DFT_R5']
dm04_00110k_060	你要先召喚 \n 光明元素。	[0, 11, 'DFT_R5']
dm04_00110k_070	因此得保護 \n 光明奈必…	[0, 11, 'DFT_R5']
dm04_00110k_080	擊敗黑暗奈必。	[0, 7, 'DFT_R5']
dm04_00110k_083	如此，他們的區域 \n 會轉換為光明。	[0, 16, 'DFT_R5']
dm04_00110k_086	完全轉換後， \n 光明元素就會現形。	[0, 16, 'DFT_R5']
dm04_00110k_090	所以… \n 擊敗所有 \n 黑暗奈必？	[0, 14, 'DFT_R5']
dm04_00110k_100	簡單來說 \n 是這樣沒錯。	[0, 11, 'DFT_R5']
dm04_00110k_105	你早該跟我說。	[0, 7, 'DFT_R5']
dm04_00110k_110	這可不容易。	[0, 6, 'DFT_R5']
dm04_00110k_120	而且只有 \n 你辦得到。	[0, 10, 'DFT_R5']
dm04_00110k_130	不知怎地 \n 好像什麼問題 \n 都跟你有關。	[0, 18, 'DFT_R5']
dm04_00205k_010	哈哈哈！	[0, 4, 'DFT_R5']
dm04_00205k_020	好久沒以這 \n 形態出現， \n 都快忘了是 \n 什麼滋味。	[0, 23, 'DFT_R5']
dm04_00205k_030	你誰？ \n 竟敢召喚 \n 光明元素！	[0, 14, 'DFT_R5']
dm04_00205k_033	人類怎麼進得了 \n 這個平台？	[0, 13, 'DFT_R5']
dm04_00205k_035	想像主 \n 派你來做壞事？	[0, 11, 'DFT_R5']
dm04_00205k_038	我來這裡 \n 自有我的理由。	[0, 12, 'DFT_R5']
dm04_00205k_039	我得帶你回方舟， \n 才能啟動方舟、 \n 修復世界。	[0, 22, 'DFT_R5']
dm04_00205k_040	哈！ \n 你自以為能 \n 控制我？	[0, 13, 'DFT_R5']
dm04_00205k_050	那就證明給我看！	[0, 8, 'DFT_R5']
dm04_00205k_060	看來會很有趣！	[0, 7, 'DFT_R5']
dm04_00208k_010	他怎麼了？	[0, 5, 'DFT_R5']
dm04_00208k_020	哈哈哈！ \n 力量在我體內 \n 源源不絕。	[0, 17, 'DFT_R5']
dm04_00208k_030	光明 \n 無人能敵！	[0, 8, 'DFT_R5']
dm04_00210k_003	辛亞奈， \n 你也在這？	[0, 10, 'DFT_R5']
dm04_00210k_006	想像主辛亞奈 \n 體內深處有股 \n 強大的力量。	[0, 20, 'DFT_R5']
dm04_00210k_010	有光明的地方 \n 就有黑暗。	[0, 12, 'DFT_R5']
dm04_00210k_020	保護黑暗奈必…	[0, 7, 'DFT_R5']
dm04_00210k_030	打敗光明奈必。	[0, 7, 'DFT_R5']
dm04_00210k_040	黑暗好，光明壞。 \n 了解。就是 \n 跟之前相反。	[0, 21, 'DFT_R5']
dm04_00310k_010	唉…	[0, 2, 'DFT_R5']
dm04_00310k_020	我就覺得 \n 聞到你們的臭味。	[0, 13, 'DFT_R5']
dm04_00310k_030	嗅覺、視覺、味覺、 \n 觸覺，我真討厭 \n 這個形態。	[0, 23, 'DFT_R5']
dm04_00310k_035	你膽敢召喚 \n 黑暗元素 \n 天妮布莉亞？	[0, 17, 'DFT_R5']
dm04_00310k_040	我只說一次， \n 立刻離開 \n 我就不殺你。	[0, 18, 'DFT_R5']
dm04_00310k_050	我不走， \n 我來這就是要 \n 取你的力量！	[0, 18, 'DFT_R5']
dm04_00310k_060	該讓你知道 \n 無禮之徒誤闖 \n 黑暗的下場。	[0, 19, 'DFT_R5']
dm04_00318k_010	越黑暗 \n 我的力與美就越發增加…	[0, 15, 'DFT_R5']
dm04_00318k_020	光明元素 \n 喜歡主動出擊。	[0, 12, 'DFT_R5']
dm04_00318k_030	但要擊敗 \n 看不見的東西更難。	[0, 14, 'DFT_R5']
dm04_00318k_033	你的情緒 \n 遠遠就感覺得到。	[0, 13, 'DFT_R5']
dm04_00318k_036	愛、高尚，哼… \n 無用的概念。	[0, 14, 'DFT_R5']
dm04_00318k_040	等我擊敗你， \n 就知道他們有 \n 沒有價值了！	[0, 20, 'DFT_R5']
dm04_00410k_010	真希望有 \n 時間慶祝勝利…	[0, 12, 'DFT_R5']
dm04_00410k_020	但你得離開這裡。 \n 馬上。	[0, 12, 'DFT_R5']
dm04_00410k_030	少了光明與黑暗 \n 的元素，繫起世界 \n 的線要鬆脫了。	[0, 24, 'DFT_R5']
dm04_00410k_040	我們會讓這裡 \n 撐久一點，但 \n 崩壞已經開始了。	[0, 22, 'DFT_R5']
dm04_00410k_050	我懂了， \n 快說出口在哪！	[0, 12, 'DFT_R5']
dm04_00410k_060	要走要快。	[0, 5, 'DFT_R5']
dm04_00410k_070	出口就在前面。	[0, 7, 'DFT_R5']
dm04_00500m_010	我得繼續前進才行…！	[0, 10, 'DFT_R5']
dm04_01000	擊敗黑暗奈必 \n 以召喚光明	[0, 12, 'DFT_YY6']
dm04_01001	我得打敗所有黑暗奈必。	[0, 11, 'DFT_R5']
dm04_01002	可惡！	[0, 3, 'DFT_R5']
dm04_01003	好像有效了…！	[0, 7, 'DFT_R5']
dm04_01004	就這樣繼續下去…！	[0, 9, 'DFT_R5']
dm04_01005	很順利！	[0, 4, 'DFT_R5']
dm04_01006	只剩一區了！	[0, 6, 'DFT_R5']
dm04_01007	最後一區了！	[0, 6, 'DFT_R5']
dm04_01008	對方偷走了一區！	[0, 8, 'DFT_R5']
dm04_01009	我失了一區，但沒關係。	[0, 11, 'DFT_R5']
dm04_01010	失了一區，但不要緊。	[0, 10, 'DFT_R5']
dm04_01011	再被搶走一區就不妙了！	[0, 11, 'DFT_R5']
dm04_01012	有一區被對方奪走了。	[0, 10, 'DFT_R5']
dm04_01013	我得帶光明奈必走才行！	[0, 11, 'DFT_R5']
dm04_01014	只要還有黑暗奈必，我就無法取下這區。	[0, 18, 'DFT_R5']
dm04_01015	我得擊敗黑暗奈必才能佔領它們的地盤。	[0, 18, 'DFT_R5']
dm04_01016	在光明奈必被擊敗前，我得動作加快。	[0, 17, 'DFT_R5']
dm04_01020	加德： \n 光明正在消退，快回擊！	[0, 4, 'DFT_R5'], [4, 15, 'DFT_R5']
dm04_01021	加德： \n 阻止黑暗奈必奪走光明！	[0, 4, 'DFT_R5'], [4, 15, 'DFT_R5']
dm04_01030	加德： \n 黑暗奈必要來偷走光明了！	[0, 4, 'DFT_R5'], [4, 16, 'DFT_R5']
dm04_01031	加德： \n 黑暗奈必更多了！	[0, 4, 'DFT_R5'], [4, 12, 'DFT_R5']
