Reference Name	Text	Font
sm18_00100	Propietario de tienda: \n ¡Ahora están frente a la tienda!	[0, 23, 'DINRoundOffcPro'], [23, 55, 'DINRoundOffcPro']
sm18_00100k_010	Esto no va bien.	[0, 16, 'DINRoundOffcPro']
sm18_00100k_020	¿Qué es lo que \n no va bien?	[0, 26, 'DINRoundOffcPro']
sm18_00100k_030	¡Un constructor intenta \n echarme de esta \n propiedad!	[0, 50, 'DINRoundOffcPro']
sm18_00100k_040	Sus matones están \n rodeando mi \n establecimiento y \n acabando con el negocio.	[0, 72, 'DINRoundOffcPro']
sm18_00100k_050	Es terrible, ¿necesitas \n ayuda?	[0, 30, 'DINRoundOffcPro']
sm18_00100k_060	Yo puedo ocuparme \n de los matones.	[0, 33, 'DINRoundOffcPro']
sm18_00100k_070	Te lo agradezco, pero no \n puede haber violencia \n delante del \n establecimiento.	[0, 75, 'DINRoundOffcPro']
sm18_00100k_080	El constructor acabaría \n saliéndose con la suya \n si mi establecimiento \n pierde clientes por eso.	[0, 93, 'DINRoundOffcPro']
sm18_00100k_090	Vale, entonces solo \n tengo que evitar el \n enfrentamiento directo. \n ¿Y si les arrojo cosas?	[0, 87, 'DINRoundOffcPro']
sm18_00100k_100	¡Qué buena idea!	[0, 16, 'DINRoundOffcPro']
sm18_00100k_110	Iré a buscar a otros \n inquilinos para que me \n traigan cajas para \n tirar desde el tejado.	[0, 85, 'DINRoundOffcPro']
sm18_00100k_120	Si ves a alguno de esos \n matones, arremete contra \n ellos.	[0, 55, 'DINRoundOffcPro']
sm18_00100k_130	Si veo a alguno, \n te avisaré.	[0, 28, 'DINRoundOffcPro']
sm18_00100k_140	¡Recibido! Les esperaré \n en el tejado, entonces.	[0, 47, 'DINRoundOffcPro']
sm18_00101	Propietario de tienda: \n ¡Están empezando a causar problemas!	[0, 23, 'DINRoundOffcPro'], [23, 59, 'DINRoundOffcPro']
sm18_00102	Propietario de tienda: \n ¡Maldición, están fuera de la tienda!	[0, 23, 'DINRoundOffcPro'], [23, 60, 'DINRoundOffcPro']
