Reference Name	Text	Font
02aeb21f	I was separated from Raven and Cecie, \n lost, floating in a strange place outside of time...	[0, 90, 'DINRoundOffcPro']
06842f2f	Cecie!	[0, 6, 'DINRoundOffcPro']
09afb3a7	We have our reasons.	[0, 20, 'DINRoundOffcPro']
0fcc3135	Cecie... \n What's this \n thing?	[0, 27, 'DINRoundOffcPro']
12f7b5ad	You've been gone for so \n long, and just now you \n show up?	[0, 55, 'DINRoundOffcPro']
1814343b	?	[0, 1, 'DINRoundOffcPro']
1b3fb8b3	Things are happening, we \n could've used your help!	[0, 49, 'DINRoundOffcPro']
2487bab9	Long time no see, \n Gravity Queen.	[0, 32, 'DINRoundOffcPro']
39bb2231	I can't believe we did \n it. Jirga Para Lhao is \n safe...	[0, 53, 'DINRoundOffcPro']
3e4fd335	An... incident... \n weakened our power.	[0, 37, 'DINRoundOffcPro']
4665bc97	Cyanea! Gade!	[0, 13, 'DINRoundOffcPro']
4949b39d	!	[0, 1, 'DINRoundOffcPro']
4edd63a2	"One other"?	[0, 12, 'DINRoundOffcPro']
4fadbe9d	Gravity Queen.	[0, 14, 'DINRoundOffcPro']
5291b5a3	Caw!	[0, 4, 'DINRoundOffcPro']
572566a8	We, and one other, have \n great need of you.	[0, 42, 'DINRoundOffcPro']
5bd9b7a9	Hsss!	[0, 5, 'DINRoundOffcPro']
5ff6c12b	You're not an easy \n one to find.	[0, 31, 'DINRoundOffcPro']
60149148	W-Wait! What about Raven \n and Cecie!?	[0, 36, 'DINRoundOffcPro']
695c934e	Everything will come \n together soon enough...	[0, 44, 'DINRoundOffcPro']
7054ad93	Been a while.	[0, 13, 'DINRoundOffcPro']
72a49554	I think...	[0, 10, 'DINRoundOffcPro']
78cc549e	What she said.	[0, 14, 'DINRoundOffcPro']
799caf99	Once again, I had ended up far, far away...	[0, 43, 'DINRoundOffcPro']
809db021	Some "all-powerful \n creators" you turned out \n to be.	[0, 50, 'DINRoundOffcPro']
811457a4	We're only able to \n communicate with you now \n because this dimension \n works differently.	[0, 85, 'DINRoundOffcPro']
8a5c59aa	I've got to get back to \n Raven and Cecie!	[0, 40, 'DINRoundOffcPro']
902b418e	Oh my! It's time to go. \n You need to hurry, \n Gravity Queen.	[0, 57, 'DINRoundOffcPro']
9648bf1b	Jirga Para Lhao was saved from the brink of disaster, but we \n wouldn't be there to share in its destiny. While the people of Jirga \n Para Lhao were deciding their new future, our destiny was elsewhere.	[0, 198, 'DINRoundOffcPro']
99734394	"One" might not be \n accurate. He is \n everywhere, and every \n when.	[0, 62, 'DINRoundOffcPro']
9f90c121	Raven! \n Cecie!	[0, 13, 'DINRoundOffcPro']
a12537c1	Not Cecie... \n I'm... \n I'm...	[0, 26, 'DINRoundOffcPro']
ad98bd3f	Wh-Where were you two?	[0, 22, 'DINRoundOffcPro']
b33b5c10	You two never make any \n sense, but I don't have \n time for figuring it \n out now.	[0, 76, 'DINRoundOffcPro']
bc835e16	The cracks in the dream \n that is this world are \n getting worse.	[0, 61, 'DINRoundOffcPro']
c037b017	AGH!	[0, 4, 'DINRoundOffcPro']
c2cc25b7	I just hope \n Syd's okay.	[0, 23, 'DINRoundOffcPro']
c5cb601c	Well, there are a few \n other things you need to \n take care of first.	[0, 66, 'DINRoundOffcPro']
c760d6bb	It's difficult for us to \n even maintain this form.	[0, 49, 'DINRoundOffcPro']
cb1428bd	He always \n manages...	[0, 20, 'DINRoundOffcPro']
d45c2ac3	Right! This could \n be like Vogo \n all over again.	[0, 46, 'DINRoundOffcPro']
dda42cc9	Nn...	[0, 5, 'DINRoundOffcPro']
e58b2f34	You're \n awake!	[0, 13, 'DINRoundOffcPro']
ep12_00000k_010	If that monster is \n Neu Hiraleon...	[0, 34, 'DINRoundOffcPro']
ep12_00000k_020	Taking out the gravity \n engine might stop it.	[0, 44, 'DINRoundOffcPro']
ep12_00000k_030	You'll need to go in \n near the Central Tower. \n You'll know it from this \n thing on the roof.	[0, 88, 'DINRoundOffcPro']
ep12_00000k_040	But how are we supposed \n to get inside?	[0, 38, 'DINRoundOffcPro']
ep12_00000k_050	Just take this flare gun \n and fire it when you \n reach the tower.	[0, 62, 'DINRoundOffcPro']
ep12_00000k_060	The Bismalia will \n fire on your signal.	[0, 38, 'DINRoundOffcPro']
ep12_00000k_070	Bold plan.	[0, 10, 'DINRoundOffcPro']
ep12_00000k_080	They're the best kind!	[0, 22, 'DINRoundOffcPro']
ep12_00100	Find an Entrance to the \n Lost City	[0, 33, 'DINRoundOffcPro']
ep12_00101	We need to get inside before that thing wakes.	[0, 46, 'DINRoundOffcPro']
ep12_00102	It's not moving...	[0, 18, 'DINRoundOffcPro']
ep12_00103	Raven: \n Yeah, this might be our chance.	[0, 7, 'DINRoundOffcPro'], [7, 38, 'DINRoundOffcPro']
ep12_00104	Do you think it'll come to life again?	[0, 38, 'DINRoundOffcPro']
ep12_00105	Raven: \n It might, so we'd better hurry.	[0, 7, 'DINRoundOffcPro'], [7, 38, 'DINRoundOffcPro']
ep12_00106	Right, let's find a way in!	[0, 27, 'DINRoundOffcPro']
ep12_00110k_010	That thing barely even \n resembles Neu Hiraleon, \n where are we supposed to \n find the Central Tower?	[0, 95, 'DINRoundOffcPro']
ep12_00110k_020	This picture is \n our best hint.	[0, 30, 'DINRoundOffcPro']
ep12_00110k_030	Right, that thing \n on the roof should \n help us find it.	[0, 53, 'DINRoundOffcPro']
ep12_00120k_010	Raven! I think this is \n the thing from the \n picture.	[0, 50, 'DINRoundOffcPro']
ep12_00120k_020	You're right, we've \n found the tower. Better \n give Syd the signal.	[0, 64, 'DINRoundOffcPro']
ep12_00120k_030	Here goes!	[0, 10, 'DINRoundOffcPro']
ep12_00200m_010	Come on.	[0, 8, 'DINRoundOffcPro']
ep12_00200m_020	Right.	[0, 6, 'DINRoundOffcPro']
ep12_00205k_010	I-I think I just gained \n a new power.	[0, 36, 'DINRoundOffcPro']
ep12_00205k_020	But I can't control it.	[0, 23, 'DINRoundOffcPro']
ep12_00205k_030	Did something \n happen to you?	[0, 28, 'DINRoundOffcPro']
ep12_00205k_040	I feel so heavy...	[0, 18, 'DINRoundOffcPro']
ep12_00205k_050	You're just imagining \n things.	[0, 29, 'DINRoundOffcPro']
ep12_00205k_060	No! It's definitely the \n new power doing it.	[0, 43, 'DINRoundOffcPro']
ep12_00205k_070	Hmph. Well, if you're \n done complaining.	[0, 39, 'DINRoundOffcPro']
ep12_00205k_080	Can we go!?	[0, 11, 'DINRoundOffcPro']
ep12_00210k_010	You've gained weight.	[0, 21, 'DINRoundOffcPro']
ep12_00210k_020	Raven!	[0, 6, 'DINRoundOffcPro']
ep12_00210k_030	I'm the same weight I've \n always been.	[0, 37, 'DINRoundOffcPro']
ep12_00210k_040	It's just this new power \n that's doing it.	[0, 41, 'DINRoundOffcPro']
ep12_00300m_010	Syd!	[0, 4, 'DINRoundOffcPro']
ep12_00310k_010	Wait!	[0, 5, 'DINRoundOffcPro']
ep12_00310k_020	Syd was on the Bismalia! \n We have to-	[0, 36, 'DINRoundOffcPro']
ep12_00310k_030	Think! Why was he on the \n Bismalia in the first \n place? To make this plan \n possible!	[0, 81, 'DINRoundOffcPro']
ep12_00310k_040	If we don't stop this \n monster, it'll all be \n for nothing.	[0, 56, 'DINRoundOffcPro']
ep12_00310k_050	We need to find the \n gravity engine and \n destroy it.	[0, 50, 'DINRoundOffcPro']
ep12_00310k_060	That's what Syd would \n want.	[0, 27, 'DINRoundOffcPro']
ep12_00310k_070	...Alright, let's do it.	[0, 24, 'DINRoundOffcPro']
ep12_00310k_080	Come on, Raven!	[0, 15, 'DINRoundOffcPro']
ep12_00320k_010	Raven, behind us!	[0, 17, 'DINRoundOffcPro']
ep12_00320k_020	We've gotta move, it'll \n crush us.	[0, 33, 'DINRoundOffcPro']
ep12_00320k_030	Help me punch through \n the debris!	[0, 33, 'DINRoundOffcPro']
ep12_00400m_010	Wha-!?	[0, 6, 'DINRoundOffcPro']
ep12_00400m_020	Cecie!	[0, 6, 'DINRoundOffcPro']
ep12_00410k_010	This thing swallowed \n Cecie... What is it?	[0, 41, 'DINRoundOffcPro']
ep12_00410k_020	It's obviously more than \n just some machine gone \n haywire.	[0, 56, 'DINRoundOffcPro']
ep12_00410k_030	We need to take it down \n and get Cecie out.	[0, 42, 'DINRoundOffcPro']
ep12_01000	I need to find the Central Tower from the picture!	[0, 50, 'DINRoundOffcPro']
ep12_01001	Find the Central Tower	[0, 22, 'DINRoundOffcPro']
ep12_01002	This thing's on the roof.	[0, 25, 'DINRoundOffcPro']
ep12_01003	Let's split up and find it.	[0, 27, 'DINRoundOffcPro']
ep12_01004	Raven: \n Right.	[0, 7, 'DINRoundOffcPro'], [7, 13, 'DINRoundOffcPro']
ep12_01005	I don't see it...	[0, 17, 'DINRoundOffcPro']
ep12_01006	Raven: \n I haven't seen anything like it.	[0, 7, 'DINRoundOffcPro'], [7, 39, 'DINRoundOffcPro']
ep12_01007	I don't think it's up above.	[0, 28, 'DINRoundOffcPro']
ep12_01008	Raven: \n We should check it out together.	[0, 7, 'DINRoundOffcPro'], [7, 39, 'DINRoundOffcPro']
ep12_01009	Let's look together.	[0, 20, 'DINRoundOffcPro']
ep12_01010	No flat, open rooftop here.	[0, 27, 'DINRoundOffcPro']
ep12_01011	I don't see the thing we're looking for.	[0, 40, 'DINRoundOffcPro']
ep12_01012	It's not here.	[0, 14, 'DINRoundOffcPro']
ep12_01013	This kinda looks like the building.	[0, 35, 'DINRoundOffcPro']
ep12_01014	The building's totally different... This can't be it.	[0, 53, 'DINRoundOffcPro']
ep12_01015	This building's too small to be the right one.	[0, 46, 'DINRoundOffcPro']
ep12_01016	Raven: \n No flat open rooftops and nothing like the thing in the picture.	[0, 7, 'DINRoundOffcPro'], [7, 71, 'DINRoundOffcPro']
ep12_01017	Raven: \n There's nothing here.	[0, 7, 'DINRoundOffcPro'], [7, 28, 'DINRoundOffcPro']
ep12_01018	Raven: \n Not here...	[0, 7, 'DINRoundOffcPro'], [7, 18, 'DINRoundOffcPro']
ep12_01019	Raven: \n This isn't the right building.	[0, 7, 'DINRoundOffcPro'], [7, 37, 'DINRoundOffcPro']
ep12_01020	Raven: \n The place is right, but it's not here.	[0, 7, 'DINRoundOffcPro'], [7, 45, 'DINRoundOffcPro']
ep12_01021	Raven: \n Hmm, doesn't look like it's here either.	[0, 7, 'DINRoundOffcPro'], [7, 47, 'DINRoundOffcPro']
ep12_01022	This building's not the one.	[0, 28, 'DINRoundOffcPro']
ep12_01023	I don't think it was this small.	[0, 32, 'DINRoundOffcPro']
ep12_01024	It's completely different.	[0, 26, 'DINRoundOffcPro']
ep12_01025	This wasn't the building.	[0, 25, 'DINRoundOffcPro']
ep12_01026	This doesn't feel like the place.	[0, 33, 'DINRoundOffcPro']
ep12_01027	Hmm, is it around here?	[0, 23, 'DINRoundOffcPro']
ep12_01028	Nope, nothing.	[0, 14, 'DINRoundOffcPro']
ep12_01029	It wasn't here when I looked before.	[0, 36, 'DINRoundOffcPro']
ep12_01030	Would it even be here?	[0, 22, 'DINRoundOffcPro']
