Reference Name	Text	Font
dm00_00010k_010	Raven, o que está \n fazendo aqui?	[0, 31, 'DINRoundOffcPro']
dm00_00010k_020	Senti \n você chamar.	[0, 18, 'DINRoundOffcPro']
dm00_00010k_030	Você tá sempre \n por perto quando \n preciso.	[0, 40, 'DINRoundOffcPro']
dm00_00010k_040	Na verdade, \n não tô muito \n legal hoje.	[0, 36, 'DINRoundOffcPro']
dm00_00010k_050	Sabe aqueles dias que \n você não quer mais \n minerar?	[0, 49, 'DINRoundOffcPro']
dm00_00010k_060	Humpf. Acho que não tem \n nenhum problema \n substituir você.	[0, 56, 'DINRoundOffcPro']
dm00_00010k_070	Faria isso por mim!? \n Valeu!	[0, 27, 'DINRoundOffcPro']
dm00_00010k_080	Pegue bastante minério \n para nós, OK?	[0, 36, 'DINRoundOffcPro']
dm00_00010k_090	Deixa comigo.	[0, 13, 'DINRoundOffcPro']
dm00_00010k_100	Estou sempre aqui quando \n precisar de uma folga.	[0, 47, 'DINRoundOffcPro']
dm00_00020k_010	Ei, Raven!	[0, 10, 'DINRoundOffcPro']
dm00_00020k_020	Quer uma folga \n da mineração?	[0, 28, 'DINRoundOffcPro']
dm00_00020k_030	Seria ótimo! \n Valeu!	[0, 19, 'DINRoundOffcPro']
