Reference Name	Text	Font
007c40e6	Não faço ideia mas \n talvez tenha algo a ver \n com a necessidade de \n todos aqueles mineiros?	[0, 87, 'DINRoundOffcPro']
04d6b92e	Eu e a Raven vamos \n ter uma conversa com \n o Concelho.	[0, 51, 'DINRoundOffcPro']
0743393b	Raven: \n É já ali à frente!	[0, 7, 'DINRoundOffcPro'], [7, 25, 'DINRoundOffcPro']
07a2414b	Sou da Tribo Lhao, \n está na altura de \n agir como tal.	[0, 51, 'DINRoundOffcPro']
0d1ebc34	Vamos descobrir o \n plano deles. Por agora, \n não façam nada de \n precipitado.	[0, 72, 'DINRoundOffcPro']
1c6fdc60	Eles disseram que tinham \n um acordo para mim e \n para a Raven.	[0, 59, 'DINRoundOffcPro']
2094d63f	Sentimos que uma nova e terrível ameaça se aproximava, \n mas não tínhamos maneira de saber que estava tão perto e que era tão grande...	[0, 133, 'DINRoundOffcPro']
25b7de66	Lisa, está tudo bem. \n Eu falo com o Concelho \n e asseguro-me de que \n todos são libertados.	[0, 86, 'DINRoundOffcPro']
28493041	Não acredito que o \n meu irmão tenha feito \n este  acordo com o o \n Concelho...	[0, 73, 'DINRoundOffcPro']
2d46393d	Raven: \n O plano dimensional está a ruir!	[0, 7, 'DINRoundOffcPro'], [7, 39, 'DINRoundOffcPro']
2effe06c	Aguentem, \n tudo vai correr bem.	[0, 30, 'DINRoundOffcPro']
3500acbf	Parece que não temos \n escolha. Temos de \n aceitar a proposta \n do Concelho.	[0, 70, 'DINRoundOffcPro']
3747e372	De acordo com o Vogo, \n se fizermos o que eles \n querem, eles libertam \n os reféns.	[0, 77, 'DINRoundOffcPro']
3ad9344d	Não o queria dizer mas \n acho que tens razão.	[0, 43, 'DINRoundOffcPro']
3e48aec5	Fico à tua espera \n na entrada.	[0, 29, 'DINRoundOffcPro']
42b26bb8	Eles não vão aguentar um \n minuto nas minas!	[0, 42, 'DINRoundOffcPro']
4bfa6dbe	E não é só isso mas todos \n em Jirga Para Lhao, exceto os de \n Lei Havina, também estão a ser enviados.	[0, 99, 'DINRoundOffcPro']
4e3e3938	Despacha-te, Raven!	[0, 19, 'DINRoundOffcPro']
544270c4	Todos em Banga estão a ser enviados \n para trabalhar nas minas.	[0, 61, 'DINRoundOffcPro']
58eed168	Não posso arriscar \n a segurança dos \n reféns...	[0, 44, 'DINRoundOffcPro']
5d8a72ca	O acordo não foi esse! \n Porque é que aqueles velhos \n rugosos não libertam os nossos!?	[0, 83, 'DINRoundOffcPro']
63b837b3	Agora percebo. Ele \n mandou-me embora para \n me afastar de Banga...	[0, 63, 'DINRoundOffcPro']
6934b29c	Os soldados do exército \n apareceram em Banga \n e Elgona!	[0, 53, 'DINRoundOffcPro']
6c003ab9	Eu trato da \n Povoação de Banga.	[0, 30, 'DINRoundOffcPro']
6e0a8940	Encontrem o vosso destino nas minas!	[0, 36, 'DINRoundOffcPro']
727cb4a2	Expulsaram alguns \n de nós.	[0, 25, 'DINRoundOffcPro']
7441393a	Raven: \n Temos de sair daqui ou vamos ficar aqui \n presas para sempre.	[0, 7, 'DINRoundOffcPro'], [7, 47, 'DINRoundOffcPro'], [47, 66, 'DINRoundOffcPro']
75483cbf	Desculpa.	[0, 9, 'DINRoundOffcPro']
77528b46	Mineiros, precisamos de vós!	[0, 28, 'DINRoundOffcPro']
7995c05e	...	[0, 3, 'DINRoundOffcPro']
7b2a36fe	Eu fui a única que eles \n libertaram. Todos os \n outros ainda estão \n detidos.	[0, 72, 'DINRoundOffcPro']
7e903ec5	Obrigado.	[0, 9, 'DINRoundOffcPro']
84723804	Ah! Olha Lisa, a Kat \n está...	[0, 28, 'DINRoundOffcPro']
86697530	Quase não conseguíamos escapar dali vivas, \n portanto é normal que estivéssemos chateadas \n quando o Vogo nos contou sobre os novos planos do Concelho.	[0, 147, 'DINRoundOffcPro']
898d436c	Desapareceu uma unidade \n no interior do exército \n após ter saído para uma \n missão especial.	[0, 88, 'DINRoundOffcPro']
8dba3a0a	Estás aqui.	[0, 11, 'DINRoundOffcPro']
92d54572	Ouvi um rumor sobre \n algumas pessoas a \n desembarcarem...	[0, 54, 'DINRoundOffcPro']
935dd9da	Nunca me senti \n tão impotente.	[0, 29, 'DINRoundOffcPro']
9a44393c	Vai para o plano dimensional	[0, 28, 'DINRoundOffcPro']
9c99bd3a	Parece que há \n distúrbios lá \n em baixo.	[0, 37, 'DINRoundOffcPro']
9e3a5180	Eles disseram-me \n para lhes dar toda \n a tecnologia \n mineira de Banga.	[0, 66, 'DINRoundOffcPro']
a7825386	É por isso que eles \n me libertaram e \n me enviaram para \n casa.	[0, 58, 'DINRoundOffcPro']
ae29c246	Como é que ele consegue \n agir como se nada disto \n o afetasse?	[0, 59, 'DINRoundOffcPro']
b058662c	Eles vão levar-nos à morte \n enquanto ficam a engordar \n às custas do nosso sangue, \n suor e lágrimas.	[0, 96, 'DINRoundOffcPro']
b771c44c	Quem me dera que \n acontecesse alguma \n coisa aqui. Isto é tão \n aborrecido.	[0, 70, 'DINRoundOffcPro']
b9a06832	Achas que eu não sei disso!? \n Mas o que podemos fazer? \n Eles tomaram a decisão deles.	[0, 83, 'DINRoundOffcPro']
bfe13f76	...	[0, 3, 'DINRoundOffcPro']
c47de0d7	Monstros! \n Monstros!	[0, 19, 'DINRoundOffcPro']
cdc5e2dd	Alguém me \n ajude!	[0, 16, 'DINRoundOffcPro']
dfd451f0	Parece que por \n aqui não há boas \n notícias...	[0, 43, 'DINRoundOffcPro']
e0882e6c	Apenas tu? \n Mas porquê?	[0, 22, 'DINRoundOffcPro']
e13f3939	Ali está a nossa saída!	[0, 23, 'DINRoundOffcPro']
e1ffd4ee	Banga está a ser vigiada \n pelo exército.	[0, 39, 'DINRoundOffcPro']
e9d03072	Os Anciãos do \n Concelho...	[0, 25, 'DINRoundOffcPro']
ea47d7f4	Lisa, se eu pudesse...	[0, 22, 'DINRoundOffcPro']
ep09_00000	Devia ir à Câmara do Concelho primeiro \n ou ver o que diz Banga?	[0, 62, 'DINRoundOffcPro']
ep09_00000k_010	Vamos entrar e ver \n o que eles têm a dizer.	[0, 42, 'DINRoundOffcPro']
ep09_00000k_020	Sim, vamos lá \n despachar este assunto. \n Quanto menos tiver de \n falar com eles, melhor.	[0, 83, 'DINRoundOffcPro']
ep09_00100	Desce mais profundamente e \n encontra a expedição	[0, 47, 'DINRoundOffcPro']
ep09_00100c_010	Comigo.	[0, 7, 'DINRoundOffcPro']
ep09_00100c_020	Sítio bonito... \n Alguém pensa que \n é muito importante.	[0, 52, 'DINRoundOffcPro']
ep09_00100c_030	Caluda!	[0, 7, 'DINRoundOffcPro']
ep09_00100c_040	Entra, \n Metagravis.	[0, 18, 'DINRoundOffcPro']
ep09_00100c_050	?	[0, 1, 'DINRoundOffcPro']
ep09_00100c_060	Eles estão a \n falar a sério?	[0, 27, 'DINRoundOffcPro']
ep09_00100c_070	Digam-nos porque \n nos trouxeram aqui.	[0, 36, 'DINRoundOffcPro']
ep09_00100c_080	Cisne Negro, tens sorte \n em não estares \n presa por traição.	[0, 57, 'DINRoundOffcPro']
ep09_00100c_090	Tão nova e tão resmungona. \n Gosto dessa atitude...	[0, 49, 'DINRoundOffcPro']
ep09_00100c_100	Mas está na altura de \n aprenderes a respeitar este poder, \n que nunca vais compreender.	[0, 84, 'DINRoundOffcPro']
ep09_00100c_110	"Autoridade."	[0, 13, 'DINRoundOffcPro']
ep09_00100c_120	Ah boa, \n enlouqueceram.	[0, 22, 'DINRoundOffcPro']
ep09_00100c_130	Vamos falar de coisas sérias. \n Deves explorar uma mina \n recentemente descoberta com \n um potencial ilimitado.	[0, 105, 'DINRoundOffcPro']
ep09_00100c_140	Recebemos leituras nunca \n antes vistas de ondas \n gravitacionais a oscilarem \n livremente.	[0, 85, 'DINRoundOffcPro']
