Reference Name	Text	Font
0002f27e	Vous vous retirez et me \n laisser m'occuper du \n reste du film ?	[0, 60, 'DINRoundOffcPro']
014b43de	Comment s'est passé le \n tournage aujourd'hui, \n Féline ?	[0, 53, 'DINRoundOffcPro']
0297671e	Maintenant que je suis \n le réalisateur, je vais \n engager quelqu'un \n d'un peu plus "star".	[0, 86, 'DINRoundOffcPro']
06c2a8c5	Il sait parler !	[0, 16, 'DINRoundOffcPro']
0a9345e4	C'était quelque chose...	[0, 24, 'DINRoundOffcPro']
0bdf6924	...	[0, 3, 'DINRoundOffcPro']
0e1d03bd	Ce truc est réel.	[0, 17, 'DINRoundOffcPro']
0f0aabcb	Continuez de \n filmer.	[0, 20, 'DINRoundOffcPro']
10622dc8	Changer de réalisateur \n au milieu du film me \n semble être une \n très mauvaise idée.	[0, 79, 'DINRoundOffcPro']
114410cc	Faites ce que vous \n voulez ! J'en ai \n terminé avec ça !	[0, 53, 'DINRoundOffcPro']
13d9111f	...	[0, 3, 'DINRoundOffcPro']
14276c2a	Tu peux y aller. \n Merci pour ce \n bon travail.	[0, 43, 'DINRoundOffcPro']
15cecda4	Ils sont vraiment \n exigeants avec leurs \n vedettes...	[0, 50, 'DINRoundOffcPro']
164ea296	Tu devrais en parler au \n réalisateur et lui \n expliquer que ce \n serait pour le mieux.	[0, 81, 'DINRoundOffcPro']
176505c3	R-Réel ?	[0, 8, 'DINRoundOffcPro']
1852add1	Plus vous paniquez, \n plus vous allez attirer \n leur attention.	[0, 59, 'DINRoundOffcPro']
19aa2fce	Je vais avoir besoin \n d'une star un peu \n plus attrayante \n pour les masses.	[0, 71, 'DINRoundOffcPro']
1a4c44c2	Je pense que c'est bien \n la première fois que \n nous sommes d'accord \n sur quelque chose !	[0, 85, 'DINRoundOffcPro']
1aa6eb2d	Très bien, comme tu \n voudras ! \n Scène suivante.	[0, 45, 'DINRoundOffcPro']
1d6f6e30	Hein ?	[0, 6, 'DINRoundOffcPro']
1f96a49c	Ce serait tellement plus \n facile, et ça semble \n parfait pour \n cette scène.	[0, 71, 'DINRoundOffcPro']
2312456b	Bon, il faut que tu \n comprennes qu'il \n est un peu...heu \n disons artistique.	[0, 72, 'DINRoundOffcPro']
234aa3ec	Coupez ! Coupez ! \n Nous devons refaire \n cette scène.	[0, 50, 'DINRoundOffcPro']
2b0f4aa9	Très bien, je vais voir \n ce que je peux faire.	[0, 45, 'DINRoundOffcPro']
2bee5974	Appuie rapidement sur k en atterrissant : roulade	[0, 22, 'DINRoundOffcPro'], [22, 23, 'Gravity2_Gaiji'], [23, 49, 'DINRoundOffcPro']
3372484a	Le réalisateur \n a démissionné !	[0, 30, 'DINRoundOffcPro']
