Reference Name	Text	Font
ep00_00100	Рудо-добывающий корабль: \n Мы прибываем к руднику №4.	[0, 25, 'DINRoundOffcPro'], [25, 51, 'DINRoundOffcPro']
ep00_00100m_010	Рудо-добывающий корабль: \n 101, ваше внутреннее давление?	[0, 25, 'DINRoundOffcPro'], [25, 55, 'DINRoundOffcPro']
ep00_00100m_020	Шахтер 101: \n Незначительное.	[0, 12, 'DINRoundOffcPro'], [12, 27, 'DINRoundOffcPro']
ep00_00100m_030	Рудо-добывающий корабль: \n Отключаю защиту.	[0, 25, 'DINRoundOffcPro'], [25, 41, 'DINRoundOffcPro']
ep00_00100m_040	Рудо-добывающий корабль: \n Системы готовы к погружению в зону высокой плотности.	[0, 25, 'DINRoundOffcPro'], [25, 78, 'DINRoundOffcPro']
ep00_00100m_050	Рудо-добывающий корабль: \n Погружение!	[0, 25, 'DINRoundOffcPro'], [25, 36, 'DINRoundOffcPro']
ep00_00100m_060	Рудо-добывающий корабль: \n 101, внутреннее давление в норме. Температура в норме.	[0, 25, 'DINRoundOffcPro'], [25, 79, 'DINRoundOffcPro']
ep00_00100m_070	Шахтер 101: \n Может и так, но мне все равно паршиво.	[0, 12, 'DINRoundOffcPro'], [12, 50, 'DINRoundOffcPro']
ep00_00100m_080	Рудо-добывающий корабль: \n 101, вас плохо слышно. Повторите.	[0, 25, 'DINRoundOffcPro'], [25, 58, 'DINRoundOffcPro']
ep00_00100m_090	Шахтер 101: \n Ничего.	[0, 12, 'DINRoundOffcPro'], [12, 19, 'DINRoundOffcPro']
ep00_00100m_100	Рудо-добывающий корабль: \n Двигаться еще долго, будьте осторожны.	[0, 25, 'DINRoundOffcPro'], [25, 63, 'DINRoundOffcPro']
ep00_00100m_110	Рудо-добывающий корабль: \n Глубина 90... 95... 100...	[0, 25, 'DINRoundOffcPro'], [25, 51, 'DINRoundOffcPro']
ep00_00100m_120	Шахтер 101: \n А-а!	[0, 12, 'DINRoundOffcPro'], [12, 16, 'DINRoundOffcPro']
ep00_00100m_130	Шахтер 101: \n Почему я?	[0, 12, 'DINRoundOffcPro'], [12, 21, 'DINRoundOffcPro']
ep00_00100m_140	Рудо-добывающий корабль: \n Следите за шлаком на горизонте событий.	[0, 25, 'DINRoundOffcPro'], [25, 64, 'DINRoundOffcPro']
ep00_00100m_150	Рудо-добывающий корабль: \n 100 единиц до  очистки горизонта.	[0, 25, 'DINRoundOffcPro'], [25, 58, 'DINRoundOffcPro']
ep00_00100m_160	Рудо-добывающий корабль: \n Входим в атмосферу.	[0, 25, 'DINRoundOffcPro'], [25, 44, 'DINRoundOffcPro']
ep00_00101	Рудо-добывающий корабль: \n Уровень гравитации — 73. Длина волн большая, от 403 до 510.	[0, 25, 'DINRoundOffcPro'], [25, 84, 'DINRoundOffcPro']
ep00_00102	Рудо-добывающий корабль: \n Номер 101, доложите обстановку.	[0, 25, 'DINRoundOffcPro'], [25, 56, 'DINRoundOffcPro']
ep00_00103	Шахтер 101: \n На вид все чисто. Ничего необычного.	[0, 12, 'DINRoundOffcPro'], [12, 48, 'DINRoundOffcPro']
ep00_00104	Рудо-добывающий корабль: \n Спуск прошел гладко?	[0, 25, 'DINRoundOffcPro'], [25, 45, 'DINRoundOffcPro']
ep00_00105	Шахтер 101: \n Спуск прошел гладко.	[0, 12, 'DINRoundOffcPro'], [12, 32, 'DINRoundOffcPro']
ep00_00110	Рудо-добывающий корабль: \n 100 единиц до атмосферного разрыва.	[0, 25, 'DINRoundOffcPro'], [25, 60, 'DINRoundOffcPro']
ep00_00111	Рудо-добывающий корабль: \n Приготовиться к столкновению.	[0, 25, 'DINRoundOffcPro'], [25, 54, 'DINRoundOffcPro']
ep00_00112	Рудо-добывающий корабль: \n Вы вошли в атмосферу.	[0, 25, 'DINRoundOffcPro'], [25, 46, 'DINRoundOffcPro']
ep00_00113	Рудо-добывающий корабль: \n Жизненные показатели в норме. Можно приступать.	[0, 25, 'DINRoundOffcPro'], [25, 72, 'DINRoundOffcPro']
ep00_00114	Рудо-добывающий корабль: \n Точнее, пора приступать, если хочешь выполнить норму.	[0, 25, 'DINRoundOffcPro'], [25, 78, 'DINRoundOffcPro']
ep00_00115	Рудо-добывающий корабль: \n Постарайся добыть побольше руды.	[0, 25, 'DINRoundOffcPro'], [25, 57, 'DINRoundOffcPro']
ep00_00116	Шахтер 101: \n 101, выхожу на раскоп.	[0, 12, 'DINRoundOffcPro'], [12, 34, 'DINRoundOffcPro']
ep00_00200m_010	Осторожно!	[0, 10, 'DINRoundOffcPro']
ep00_00200m_020	Разгерметизация...	[0, 18, 'DINRoundOffcPro']
ep00_00200m_030	Горячо! Горячо!	[0, 15, 'DINRoundOffcPro']
ep00_00200m_040	Кэт!	[0, 4, 'DINRoundOffcPro']
ep00_00200m_050	Вылезай из костюма!	[0, 19, 'DINRoundOffcPro']
ep00_00300m_010	Хватайтесь!	[0, 11, 'DINRoundOffcPro']
ep00_00400c_010	Все это время вы оба \n лишь доставляете \n неудобства.	[0, 49, 'DINRoundOffcPro']
ep00_00400c_020	Так ты не проверил \n уровень гравитации?	[0, 38, 'DINRoundOffcPro']
ep00_00400c_030	Нет, простите, \n пожалуйста.	[0, 26, 'DINRoundOffcPro']
ep00_00400c_040	«Простите» делу не \n поможет.	[0, 27, 'DINRoundOffcPro']
ep00_00400c_050	Мы потеряли два костюма... \n По нашим правилам, нужно \n платить по счетам.	[0, 70, 'DINRoundOffcPro']
ep00_00400c_060	Лиза, стой! \n Может, сначала хотя бы \n пообедаем?	[0, 45, 'DINRoundOffcPro']
ep00_00400c_070	Нет, и не \n нужно \n жаловаться.	[0, 27, 'DINRoundOffcPro']
ep00_00400c_080	Я этого не потерплю!	[0, 20, 'DINRoundOffcPro']
