Reference Name	Text	Font
dm00_00010k_010	Врана! Что ты здесь \n делаешь?	[0, 28, 'DINRoundOffcPro']
dm00_00010k_020	Я услышала твой зов.	[0, 20, 'DINRoundOffcPro']
dm00_00010k_030	Ты всегда приходишь \n мне на помощь.	[0, 34, 'DINRoundOffcPro']
dm00_00010k_040	Что-то мне сегодня \n тоскливо.	[0, 28, 'DINRoundOffcPro']
dm00_00010k_050	У тебя бывают такие \n дни, когда ты \n мечтаешь забыть о руде?	[0, 57, 'DINRoundOffcPro']
dm00_00010k_060	Хмф. Пожалуй, \n поработаю сегодня \n за тебя.	[0, 40, 'DINRoundOffcPro']
dm00_00010k_070	Правда?! Спасибо!	[0, 17, 'DINRoundOffcPro']
dm00_00010k_080	Только не подведи!	[0, 18, 'DINRoundOffcPro']
dm00_00010k_090	Можешь на меня \n положиться.	[0, 26, 'DINRoundOffcPro']
dm00_00010k_100	Хочешь отдохнуть — \n только скажи! Я \n всегда тебя \n подменю!	[0, 55, 'DINRoundOffcPro']
dm00_00020k_010	Привет, Врана!	[0, 14, 'DINRoundOffcPro']
dm00_00020k_020	Хочешь отдохнуть от \n руды?	[0, 25, 'DINRoundOffcPro']
dm00_00020k_030	Было бы здорово! \n Спасибо!	[0, 25, 'DINRoundOffcPro']
