Reference Name	Text	Font
0569c410	我听说欧吉的“奢华 \n 天使”是最有效的。	[0, 19, 'DFHEI5-V-SONY']
072c8fd3	...	[0, 3, 'DFHEI5-V-SONY']
28d37dc9	好不容易聚集的客人 \n 都给跑掉了啦！	[0, 17, 'DFHEI5-V-SONY']
3a6382d5	好像这是我的错似的...	[0, 12, 'DFHEI5-V-SONY']
497a6cbf	吵死了， \n 笨蛋父子！	[0, 10, 'DFHEI5-V-SONY']
6342853b	我不是叫你别暴露 \n 冒牌身份的吗！	[0, 16, 'DFHEI5-V-SONY']
6c8a8741	...	[0, 3, 'DFHEI5-V-SONY']
75d28947	你的冰淇淋 \n 根本就不好。	[0, 12, 'DFHEI5-V-SONY']
7e1a8c4d	你就是一个灾星。 \n 滚吧！	[0, 12, 'DFHEI5-V-SONY']
8760b004	你懂什么！？ \n 闭上你的嘴， \n 别来管閒事！	[0, 20, 'DFHEI5-V-SONY']
8e7ac796	你-你胆子挺大的！	[0, 9, 'DFHEI5-V-SONY']
97c2c99c	谁，我？	[0, 4, 'DFHEI5-V-SONY']
a8079ffa	嘿，你们吓到其他客人了。	[0, 12, 'DFHEI5-V-SONY']
b14fa1	我会出招的， \n 而且是很多招！	[0, 14, 'DFHEI5-V-SONY']
ba97a306	来啊，出招吧！	[0, 7, 'DFHEI5-V-SONY']
c0686939	这样，仅一天之内，欧吉的冰淇淋店就经历了短暂的兴旺，然后又迅速回落，一文不名...	[0, 41, 'DFHEI5-V-SONY']
c1b1ba98	...	[0, 3, 'DFHEI5-V-SONY']
caf9bc9e	大家要好好乖乖排队喔！ \n 这是和天使做的约定喔！	[0, 23, 'DFHEI5-V-SONY']
d0c8a482	嘿，伙计，有人在 \n 假装成卡莉！	[0, 15, 'DFHEI5-V-SONY']
d910a788	她以为她是谁！ \n 长得一点都不像。	[0, 16, 'DFHEI5-V-SONY']
ecbea872	就让我一併解决吧， \n 放马过来啊！。	[0, 17, 'DFHEI5-V-SONY']
f3d8bf04	你？	[0, 2, 'DFHEI5-V-SONY']
f506ab78	而且这样对其他客人 \n 也很危险。	[0, 15, 'DFHEI5-V-SONY']
fc20c20a	没有什么比小小的冰淇淋 \n 更能冷静坏脾气了。	[0, 21, 'DFHEI5-V-SONY']
fe4ead7e	真是的， \n 一群道理讲不通的家伙…	[0, 16, 'DFHEI5-V-SONY']
sm31_00100	假扮卡莉真让人提不起劲…	[0, 12, 'DFHEI5-V-SONY']
sm31_00100k_010	哎呀，是欧吉和尤吉。 \n 我应该假装没看到他们。	[0, 22, 'DFHEI5-V-SONY']
sm31_00100k_020	凯特！太好了 \n 你来得正好！	[0, 13, 'DFHEI5-V-SONY']
sm31_00100k_030	试试这个，它是 \n 我的最新产品。	[0, 15, 'DFHEI5-V-SONY']
sm31_00100k_040	冰淇淋！还是 \n 免费的？谢谢。	[0, 14, 'DFHEI5-V-SONY']
sm31_00100k_050	好吃吗，嗯？	[0, 6, 'DFHEI5-V-SONY']
sm31_00100k_060	这个，还不错。	[0, 7, 'DFHEI5-V-SONY']
sm31_00100k_070	我为我的冰淇淋摊 \n 搞了个大策划！	[0, 16, 'DFHEI5-V-SONY']
sm31_00100k_080	我想让我的店子 \n 传遍哈克萨维的 \n 每个角落。	[0, 21, 'DFHEI5-V-SONY']
sm31_00100k_090	我知道味道很好， \n 但我需要搞点营销。	[0, 18, 'DFHEI5-V-SONY']
sm31_00100k_100	我想让你做我们 \n 的活动代言人。	[0, 15, 'DFHEI5-V-SONY']
sm31_00100k_110	我不确定 \n 我想不想...	[0, 12, 'DFHEI5-V-SONY']
sm31_00100k_120	那你刚才吃的冰淇淋， \n 要付我们钱。	[0, 17, 'DFHEI5-V-SONY']
sm31_00100k_130	什么？我该早知道... \n 你想让我为一个 \n 冰淇淋而工作？	[0, 27, 'DFHEI5-V-SONY']
sm31_00100k_140	行了，以你的魅力， \n 我们可以兴旺发达了。	[0, 20, 'DFHEI5-V-SONY']
sm31_00100k_150	这种事只有你办得到！	[0, 10, 'DFHEI5-V-SONY']
sm31_00100k_160	老是口出恶言的欧吉… \n 刚刚称讚我了是吗？	[0, 20, 'DFHEI5-V-SONY']
sm31_00100k_170	好吧，我要怎么推销 \n 你的摊子？	[0, 15, 'DFHEI5-V-SONY']
sm31_00100k_180	换上这个，我们再谈。	[0, 10, 'DFHEI5-V-SONY']
sm31_00101	可是我现在没法脱身了...	[0, 13, 'DFHEI5-V-SONY']
sm31_00102	吸引 50 个人的注意 \n 为冰淇淋做广告	[0, 19, 'DFHEI5-V-SONY']
sm31_00103	镇民： \n 我想要卡莉在吃的东西！	[0, 4, 'DFHEI5-V-SONY'], [4, 15, 'DFHEI5-V-SONY']
sm31_00104	镇民： \n 我也要！我也要跟她吃一样的。	[0, 4, 'DFHEI5-V-SONY'], [4, 18, 'DFHEI5-V-SONY']
sm31_00200k_010	等一下...我怎么穿 \n 的跟卡莉一样！？	[0, 19, 'DFHEI5-V-SONY']
sm31_00200k_020	现在已经没人记得 \n 重力公主是谁了。	[0, 17, 'DFHEI5-V-SONY']
sm31_00200k_030	如果你不出名，你就 \n 没法给我们带来好处。	[0, 20, 'DFHEI5-V-SONY']
sm31_00200k_040	我们需要你穿上那套 \n 衣服，然后推广我们 \n 的新口味“奢华天使”。	[0, 31, 'DFHEI5-V-SONY']
sm31_00200k_050	想办法引人注意， \n 然后在他们面前吃掉。	[0, 19, 'DFHEI5-V-SONY']
sm31_00200k_060	如果人们认为卡莉 \n 喜欢它，他们就会 \n 络绎不绝地光临本店。	[0, 28, 'DFHEI5-V-SONY']
sm31_00200k_070	一定要保持距离， \n 别走动，明白吗？	[0, 17, 'DFHEI5-V-SONY']
sm31_00200k_080	如果他们认为这是 \n 场骗局，我们就完了。	[0, 19, 'DFHEI5-V-SONY']
