Reference Name	Text	Font
dm00_00010k_010	Raven, co ty tu robisz?	[0, 23, 'DINRoundOffcPro']
dm00_00010k_020	Poczułam twoje \n wezwanie.	[0, 24, 'DINRoundOffcPro']
dm00_00010k_030	Zawsze jesteś ze mną, \n gdy cię potrzebuję.	[0, 41, 'DINRoundOffcPro']
dm00_00010k_040	Prawdę mówiąc, nie \n czuję się \n dziś za dobrze.	[0, 44, 'DINRoundOffcPro']
dm00_00010k_050	Zdarzają ci się \n takie dni, \n że chciałabyś rzucić \n całe to górnictwo?	[0, 66, 'DINRoundOffcPro']
dm00_00010k_060	Hmm. Chyba nie zaszkodzi \n cię dziś zastąpić.	[0, 43, 'DINRoundOffcPro']
dm00_00010k_070	Zrobisz to dla mnie?! \n Dziękuję!	[0, 31, 'DINRoundOffcPro']
dm00_00010k_080	Prosimy o ogromny \n urobek, dobrze?	[0, 33, 'DINRoundOffcPro']
dm00_00010k_090	Nie ma sprawy.	[0, 14, 'DINRoundOffcPro']
dm00_00010k_100	Jeśli potrzebujesz \n odpoczynku, zawsze \n chętnie cię zastąpię.	[0, 59, 'DINRoundOffcPro']
dm00_00020k_010	Hej, Raven!	[0, 11, 'DINRoundOffcPro']
dm00_00020k_020	Potrzebujesz przerwy \n w pracy?	[0, 29, 'DINRoundOffcPro']
dm00_00020k_030	Byłoby cudownie! \n Dziękuję!	[0, 26, 'DINRoundOffcPro']
