Reference Name	Text	Font
dm05_00010	盖德︰ \n 我为何至此地步？	[0, 4, 'DFHEI5-V-SONY'], [4, 12, 'DFHEI5-V-SONY']
dm05_00015	辛亚奈： \n 我快要消失了！	[0, 5, 'DFHEI5-V-SONY'], [5, 12, 'DFHEI5-V-SONY']
dm05_00100	收集失落的记忆	[0, 7, 'DFHEI5-V-SONY']
dm05_00100c_010	...	[0, 3, 'DFHEI5-V-SONY']
dm05_00100c_020	欢迎回来， \n 瑞雯。 \n 我很高兴你没事。	[0, 18, 'DFHEI5-V-SONY']
dm05_00100c_030	很险吧，嗯？ \n 你差点就被 \n 困在那儿了。	[0, 19, 'DFHEI5-V-SONY']
dm05_00100c_040	出现了 \n 未曾料到的问题。	[0, 12, 'DFHEI5-V-SONY']
dm05_00100c_050	但是现在 \n 没有时间 \n 担心那个。	[0, 15, 'DFHEI5-V-SONY']
dm05_00100c_060	呀！	[0, 2, 'DFHEI5-V-SONY']
dm05_00100c_070	现在你有了 \n 光明和黑暗元素， \n 我们就可以 \n 回到方舟和-	[0, 27, 'DFHEI5-V-SONY']
dm05_00100c_080	啊！	[0, 2, 'DFHEI5-V-SONY']
dm05_00100c_090	消失了。	[0, 4, 'DFHEI5-V-SONY']
dm05_00100c_100	不可能！ \n 你是不是 \n 哪儿搞错了？	[0, 16, 'DFHEI5-V-SONY']
dm05_00100c_110	梦里有 \n 什么地方 \n 不对...	[0, 14, 'DFHEI5-V-SONY']
dm05_00100c_120	嗯？	[0, 2, 'DFHEI5-V-SONY']
dm05_00100c_130	嘿！	[0, 2, 'DFHEI5-V-SONY']
dm05_00100c_140	啊。	[0, 2, 'DFHEI5-V-SONY']
dm05_00100c_150	呜。	[0, 2, 'DFHEI5-V-SONY']
dm05_00100c_160	这不是 \n 真的...	[0, 9, 'DFHEI5-V-SONY']
dm05_00100c_170	我们中计了。	[0, 6, 'DFHEI5-V-SONY']
dm05_00100c_180	造物主 \n 的力量 \n 被偷走了。	[0, 13, 'DFHEI5-V-SONY']
dm05_00100c_190	那我就去 \n 把它再 \n 偷回来。	[0, 13, 'DFHEI5-V-SONY']
dm05_00100c_200	我不会放弃 \n 那些孩子的！	[0, 12, 'DFHEI5-V-SONY']
dm05_00101	那是我的一段回忆。	[0, 9, 'DFHEI5-V-SONY']
dm05_00102	他们一出现，那些记忆就会消失？	[0, 15, 'DFHEI5-V-SONY']
dm05_00103	要集回记忆，我得奋力一搏！	[0, 13, 'DFHEI5-V-SONY']
dm05_00104	我都记得了。	[0, 6, 'DFHEI5-V-SONY']
dm05_00105	我想起来了…	[0, 6, 'DFHEI5-V-SONY']
dm05_00106	这是我找回记忆的机会！	[0, 11, 'DFHEI5-V-SONY']
dm05_00107	除了战斗，我别无选择。	[0, 11, 'DFHEI5-V-SONY']
dm05_00108	我得找回记忆，否则就无法拯救扎儿。	[0, 17, 'DFHEI5-V-SONY']
dm05_00109	我回到哈克萨维时孤独一人。	[0, 13, 'DFHEI5-V-SONY']
dm05_00110	捣腾垃圾桶，睡在大街上...	[0, 14, 'DFHEI5-V-SONY']
dm05_00110k_002	光之卢米诺。 \n 暗之天妮布莉亚。 \n 你们想从中 \n 得到什么？	[0, 27, 'DFHEI5-V-SONY']
