Reference Name	Text	Font
007c40e6	Näheres weiß ich nicht, \n aber vielleicht hat es \n mit dem großen Bedarf an \n Minenarbeitern zu tun?	[0, 94, 'DINRoundOffcPro']
04d6b92e	Raven und ich werden \n mal ein Wörtchen mit \n dem Rat reden.	[0, 56, 'DINRoundOffcPro']
0743393b	Raven: \n Gleich da vorn!	[0, 7, 'DINRoundOffcPro'], [7, 22, 'DINRoundOffcPro']
07a2414b	Ich gehöre zum Lhao- \n Stamm, es ist Zeit, mich \n auch so zu benehmen.	[0, 66, 'DINRoundOffcPro']
0d1ebc34	Wir finden heraus, was \n er vorhat. Tut erst mal \n nichts Übereiltes.	[0, 65, 'DINRoundOffcPro']
1c6fdc60	Der Rat hatte einen Deal \n für mich und Raven.	[0, 44, 'DINRoundOffcPro']
2094d63f	Wir spürten, dass sich eine neue, furchtbare Bedrohung anbahnte, auch \n wenn wir nicht ahnen konnten, wie nah oder wie groß diese Bedrohung war ...	[0, 145, 'DINRoundOffcPro']
25b7de66	Lisa, alles wird gut. \n Ich werde mit dem Rat \n reden und dafür sorgen, \n dass alle freikommen.	[0, 89, 'DINRoundOffcPro']
28493041	Ich kann nicht glauben, \n dass mein Bruder so eine \n Vereinbarung mit dem \n Rat getroffen hat ...	[0, 91, 'DINRoundOffcPro']
2d46393d	Raven: \n Die Zwischendimension kollabiert!	[0, 7, 'DINRoundOffcPro'], [7, 40, 'DINRoundOffcPro']
2effe06c	Also halte durch, \n es wird alles werden.	[0, 39, 'DINRoundOffcPro']
3500acbf	Klingt, als bliebe uns \n nicht viel anderes \n übrig, als das Angebot \n des Rats anzunehmen.	[0, 85, 'DINRoundOffcPro']
3747e372	Laut Vogo wird der Rat \n die Geiseln freilassen, \n wenn wir tun, \n was er will.	[0, 73, 'DINRoundOffcPro']
3ad9344d	Ich glaube leider, \n dass du da recht hast.	[0, 41, 'DINRoundOffcPro']
3e48aec5	Ich warte am Eingang \n auf dich.	[0, 30, 'DINRoundOffcPro']
42b26bb8	Die überleben keine Minute \n da unten in den Minen!	[0, 49, 'DINRoundOffcPro']
4bfa6dbe	Nicht nur das, auch alle aus Jirga Para Lhao \n außer den Bewohnern von Lei Havina \n werden dorthin geschickt.	[0, 105, 'DINRoundOffcPro']
4e3e3938	Beeil dich, Raven!	[0, 18, 'DINRoundOffcPro']
544270c4	Jeder in Banga wird zum Arbeiten \n in die Minen geschickt.	[0, 56, 'DINRoundOffcPro']
58eed168	Wegen der Geiseln kann \n ich nicht riskieren, \n etwas zu versuchen ...	[0, 66, 'DINRoundOffcPro']
5d8a72ca	Das war nicht ausgemacht! Warum \n lassen diese verschrumpelten alten \n Säcke unsere Leute nicht frei?!	[0, 98, 'DINRoundOffcPro']
63b837b3	Dann hat er mich auch \n bestimmt nur weg- \n geschickt, um mich von \n Banga fernzuhalten ...	[0, 85, 'DINRoundOffcPro']
6934b29c	Die Garnisonssoldaten \n sind gerade in Banga \n und Elgona aufgetaucht!	[0, 66, 'DINRoundOffcPro']
6c003ab9	Ich kümmere mich um \n die Banga-Siedlung.	[0, 39, 'DINRoundOffcPro']
6e0a8940	Findet eure Bestimmung in den Minen!	[0, 36, 'DINRoundOffcPro']
727cb4a2	Sie haben einige von \n uns weggeschleppt ...	[0, 42, 'DINRoundOffcPro']
7441393a	Raven: \n Wir müssen weg, sonst sitzen wir für immer hier fest.	[0, 7, 'DINRoundOffcPro'], [7, 60, 'DINRoundOffcPro']
75483cbf	Tut mir leid.	[0, 13, 'DINRoundOffcPro']
