Reference Name	Text	Font
0e4a4884	E, mentre ero distratta, \n quel furfante mi ha \n superata e ha comprato \n tutte le torte.	[0, 83, 'DINRoundOffcPro']
17924a8a	Sono stata in fila tre \n giorni e tre notti per \n averne una!	[0, 57, 'DINRoundOffcPro']
20ae856b	Trovata!	[0, 8, 'DINRoundOffcPro']
21e222f5	È ancora intera? \n Grazie al cielo!	[0, 33, 'DINRoundOffcPro']
323e8a77	La vuoi tenere tutta \n per te, vero?!?	[0, 36, 'DINRoundOffcPro']
34cdeb5b	Ma certo. È uno dei \n pochi sollievi rimasti \n a una povera vecchia.	[0, 64, 'DINRoundOffcPro']
38393980	N-non guardare me, \n anch'io non \n c'entro niente.	[0, 46, 'DINRoundOffcPro']
3d15ee61	Hi hi hi, ne prenderò \n un po' prima che mio \n marito torni a casa.	[0, 63, 'DINRoundOffcPro']
41813b86	I-io non ne sapevo \n niente! L'ho solo \n acquistata da Vogo.	[0, 56, 'DINRoundOffcPro']
428911eb	Le preparano in numero \n limitato e non è \n possibile \n prenotarle.	[0, 61, 'DINRoundOffcPro']
49cc18c4	Dammi quella torta!	[0, 19, 'DINRoundOffcPro']
4ac93d8c	E-ehi, non lasciarmi \n da solo con lei!	[0, 37, 'DINRoundOffcPro']
4bd113f1	Ma è troppo buona... Che \n sapore indimenticabile.	[0, 48, 'DINRoundOffcPro']
52141bca	AAAH!	[0, 5, 'DINRoundOffcPro']
5b5c1dd0	Vedendo Raven impazzire per \n quella torta, capii che era meglio \n non mettersi mai tra lei e il cibo.	[0, 98, 'DINRoundOffcPro']
5c512a67	Certo che sì! Questa \n "Torta antigravità" \n è la cosa più rara \n da trovare in città!	[0, 80, 'DINRoundOffcPro']
64a41fd6	Quanto a Vogo, potevo \n solo sperare che l'affare delle torte \n fosse davvero l'ultimo dei suoi "lavoretti"...	[0, 106, 'DINRoundOffcPro']
65992c6d	T-torta?!?	[0, 10, 'DINRoundOffcPro']
6ee12e73	La stavo aspettando \n da ore! Non posso \n resistere, ne mangerò \n un po' subito.	[0, 74, 'DINRoundOffcPro']
6f3cf3cd	L'ultimo destinatario \n è un uomo...	[0, 34, 'DINRoundOffcPro']
73a840f2	Ci vediamo!	[0, 11, 'DINRoundOffcPro']
77293179	M-mangiarla?!? È sicuro \n che sia... sicuro?	[0, 42, 'DINRoundOffcPro']
7884f5d3	Anche lui è a Lei \n Colmosna, ma in cima \n al palazzo più alto.	[0, 59, 'DINRoundOffcPro']
7cf042f8	R-Raven...	[0, 10, 'DINRoundOffcPro']
81ccf7d9	Come vorrei poter \n alterare la gravità...	[0, 40, 'DINRoundOffcPro']
98d01f6f	Finalmente!	[0, 11, 'DINRoundOffcPro']
992be4c9	Ho un pacchetto \n per lei da Vogo.	[0, 32, 'DINRoundOffcPro']
a273e6cf	Grazie, cara.	[0, 13, 'DINRoundOffcPro']
abbbe8d5	Scusi se glielo chiedo, \n ma ha già provato \n questa roba prima?	[0, 60, 'DINRoundOffcPro']
bb4f8dfd	Raven!	[0, 6, 'DINRoundOffcPro']
c4978f03	Stavolta, non ti \n lascerò scappare!	[0, 34, 'DINRoundOffcPro']
cddf9109	Tenere per me?!? \n No, sto solo...	[0, 32, 'DINRoundOffcPro']
d33f27e1	Fiuu, l'ho seminata.	[0, 20, 'DINRoundOffcPro']
e62af047	Persino le vecchiette \n ne sono dipendenti... \n Non posso crederci.	[0, 63, 'DINRoundOffcPro']
ec15ba53	Ecco cosa stava \n facendo Vogo!	[0, 29, 'DINRoundOffcPro']
f55dbc59	Ho dovuto rivolgermi a \n Vogo per averla, e mi ha \n fatto pagare parecchio.	[0, 71, 'DINRoundOffcPro']
sm51_00100	Dovrei salire in cima a questo edificio.	[0, 40, 'DINRoundOffcPro']
sm51_00100k_010	Vogo, che stai \n facendo?	[0, 23, 'DINRoundOffcPro']
sm51_00100k_020	Ehi, Kat. Mi daresti \n una mano con \n una cosetta?	[0, 46, 'DINRoundOffcPro']
sm51_00100k_030	Dipende dalla \n "cosetta".	[0, 24, 'DINRoundOffcPro']
sm51_00100k_040	Voglio gettarmi il \n passato alle spalle.	[0, 39, 'DINRoundOffcPro']
sm51_00100k_050	Il passato?	[0, 11, 'DINRoundOffcPro']
sm51_00100k_060	I tempi sono cambiati, e \n voglio cambiare anch'io.	[0, 49, 'DINRoundOffcPro']
sm51_00100k_070	Se riesco a fare questa \n cosa, potrò ricominciare \n da zero.	[0, 57, 'DINRoundOffcPro']
sm51_00100k_080	Non posso rifiutare \n quest'ultimo lavoro...	[0, 42, 'DINRoundOffcPro']
sm51_00100k_090	Ma una volta finito sarò \n un uomo nuovo!	[0, 39, 'DINRoundOffcPro']
sm51_00100k_100	E va bene... Un ultimo \n lavoretto, poi cambierai \n vita? Promesso?	[0, 63, 'DINRoundOffcPro']
