Reference Name	Text	Font
sm05_00100	Wirf die Zeitung zum Mann \n auf dem Dach	[0, 38, 'DINRoundOffcPro']
sm05_00100k_010	Hm, wo kommt \n diese Zeitung \n denn her?	[0, 36, 'DINRoundOffcPro']
sm05_00100k_020	Hey, du da unten!	[0, 17, 'DINRoundOffcPro']
sm05_00100k_030	Hm?	[0, 3, 'DINRoundOffcPro']
sm05_00101	Bereit zum Fangen?	[0, 18, 'DINRoundOffcPro']
sm05_00102	Ich muss die Zeitungen zum Zusteller bringen.	[0, 45, 'DINRoundOffcPro']
sm05_00103	Ich muss die Zeitungen zum Zusteller bringen.	[0, 45, 'DINRoundOffcPro']
sm05_00104	Das war‘s dann mit den Zeitungen ...	[0, 36, 'DINRoundOffcPro']
sm05_00105	Ich muss die Zeitungen aufheben.	[0, 32, 'DINRoundOffcPro']
sm05_00106	Ich sollte mich wieder auf meine Aufgabe konzentrieren.	[0, 55, 'DINRoundOffcPro']
sm05_00200k_010	Ich habe die Zeitung \n fallen lassen. Kannst \n du sie mir hochwerfen?	[0, 65, 'DINRoundOffcPro']
sm05_00200k_020	Oh, tut mir leid. Das \n ist wahrscheinlich etwas \n zu hoch für dich.	[0, 64, 'DINRoundOffcPro']
sm05_00200k_030	Ich schaffe das schon. \n Sehen Sie her.	[0, 37, 'DINRoundOffcPro']
sm05_00300k_010	Danke! \n Du hast einen wirklich \n guten Wurfarm.	[0, 44, 'DINRoundOffcPro']
sm05_00300k_020	Finden Sie?	[0, 11, 'DINRoundOffcPro']
sm05_00300k_030	Ich bin hier in der \n Gegend Zusteller. Ich \n liefere alles Mögliche \n an verschiedene Leute.	[0, 87, 'DINRoundOffcPro']
sm05_00300k_040	Einer meiner Kollegen \n hat sich am Arm \n verletzt. Wir suchen \n jemanden, der für ihn \n einspringt.	[0, 92, 'DINRoundOffcPro']
sm05_00300k_050	Wärst du interessiert?	[0, 22, 'DINRoundOffcPro']
sm05_00300k_060	Klar! \n Hört sich nach Spaß an.	[0, 29, 'DINRoundOffcPro']
sm05_00300k_070	Kümmerst du dich um \n die Lieferungen für \n die Insel Lei Colmosna?	[0, 63, 'DINRoundOffcPro']
sm05_00330k_010	Es wird Zeit, ein paar \n Zeitungen auszutragen!	[0, 45, 'DINRoundOffcPro']
sm05_00330k_020	Ich muss sie dort \n zustellen ... \n Und da ... \n Oh, und da drüben.	[0, 61, 'DINRoundOffcPro']
sm05_00330k_030	Hm ... Man könnte \n Zeit sparen, wenn man \n sie auf die Balkone und \n durch die Fenster wirft.	[0, 88, 'DINRoundOffcPro']
sm05_00350k_010	Ab zum nächsten Bezirk. \n Behaltet eure Fenster \n im Auge.	[0, 54, 'DINRoundOffcPro']
sm05_00400k_010	Dank dir haben wir alles \n pünktlich abgeliefert!	[0, 47, 'DINRoundOffcPro']
sm05_00400k_020	Ich kenne hier alles wie \n meine Westentasche, aber \n ich habe auch nur \n zwei Hände.	[0, 79, 'DINRoundOffcPro']
sm05_00400k_030	Sie kennen sich hier \n also gut aus?	[0, 34, 'DINRoundOffcPro']
sm05_00400k_040	Jeden Winkel! \n Bist du neu hier?	[0, 31, 'DINRoundOffcPro']
sm05_00400k_050	Wenn du Hilfe brauchst, \n frag mich einfach.	[0, 42, 'DINRoundOffcPro']
sm05_00400k_060	Hm, da wäre wirklich \n eine Sache ...	[0, 35, 'DINRoundOffcPro']
sm05_00400k_070	Haben Sie schon von der \n Stadt Hekseville gehört?	[0, 48, 'DINRoundOffcPro']
sm05_00400k_080	Hekseville? \n Nein, ich glaube nicht.	[0, 35, 'DINRoundOffcPro']
sm05_00400k_090	Trotzdem danke.	[0, 15, 'DINRoundOffcPro']
sm05_00400k_100	Ich bin sicher, dass ich \n irgendwann zurückfinde. \n Bis dahin werde ich die \n Zeit hier ausnutzen.	[0, 93, 'DINRoundOffcPro']
sm05_00400k_110	Wenn du länger hier \n bleibst, habe ich später \n vielleicht noch ein paar \n Aufgaben für dich.	[0, 88, 'DINRoundOffcPro']
sm05_00400k_120	Du bist für diese Arbeit \n wie geschaffen.	[0, 40, 'DINRoundOffcPro']
sm05_01000	Zustellungen	[0, 12, 'DINRoundOffcPro']
sm05_01001	Ich sollte da drüben mit den Zustellungen anfangen.	[0, 51, 'DINRoundOffcPro']
sm05_01002	Stelle Zeitungen auf dem \n Marktplatz zu	[0, 38, 'DINRoundOffcPro']
sm05_01006	Ich kann den Marktplatz nicht verlassen. \n Ich muss die Lieferungen zustellen.	[0, 76, 'DINRoundOffcPro']
sm05_01007	Kunde: \n Vielen Dank!	[0, 7, 'DINRoundOffcPro'], [7, 19, 'DINRoundOffcPro']
sm05_01008	Kunde: \n Darauf habe ich gewartet!	[0, 7, 'DINRoundOffcPro'], [7, 32, 'DINRoundOffcPro']
sm05_01009	Kunde: \n Und? Was steht heute in der Zeitung?	[0, 7, 'DINRoundOffcPro'], [7, 43, 'DINRoundOffcPro']
sm05_01010	Kunde: \n Vielen Dank!	[0, 7, 'DINRoundOffcPro'], [7, 19, 'DINRoundOffcPro']
sm05_01011	Kunde: \n Endlich! Die neusten Nachrichten.	[0, 7, 'DINRoundOffcPro'], [7, 40, 'DINRoundOffcPro']
sm05_01012	Kunde: \n Mal sehen, was heute drinsteht.	[0, 7, 'DINRoundOffcPro'], [7, 38, 'DINRoundOffcPro']
sm05_01013	Ich liege gut in der Zeit. Jetzt da lang!	[0, 41, 'DINRoundOffcPro']
sm05_01014	Ich muss mich beeilen. Jetzt geht‘s hier lang.	[0, 46, 'DINRoundOffcPro']
sm05_01015	Läuft doch ganz gut. Da drüben geht‘s weiter.	[0, 45, 'DINRoundOffcPro']
sm05_01016	Beeilung! Jetzt muss ich hier entlang.	[0, 38, 'DINRoundOffcPro']
sm05_01017	Ich liege wirklich gut in der Zeit. Jetzt da lang.	[0, 50, 'DINRoundOffcPro']
sm05_01018	Ich muss mich beeilen! Da drüben geht‘s weiter.	[0, 47, 'DINRoundOffcPro']
sm05_01019	Toll! Ich habe alle Zeitungen auf dem Marktplatz zugestellt.	[0, 60, 'DINRoundOffcPro']
sm05_01020	Puh, irgendwie habe ich doch noch alle ausgeliefert.	[0, 52, 'DINRoundOffcPro']
sm05_01021	Ich dachte schon, ich würde es nicht schaffen.	[0, 46, 'DINRoundOffcPro']
