Reference Name	Text	Font
ep24_00100	C'est à moi de jouer... Je dois l'arrêter !	[0, 43, 'DINRoundOffcPro']
ep24_00101	Neutralise Elektricitie	[0, 23, 'DINRoundOffcPro']
ep24_00102	Yunica : \n Gravitéenne, on a besoin de ton aide !	[0, 9, 'DINRoundOffcPro'], [9, 47, 'DINRoundOffcPro']
ep24_00103	J'arrive tout de suite !	[0, 24, 'DINRoundOffcPro']
ep24_00104	Parmet : \n Y a une espèce d'énergie qui tombe dès qu'elle lève la main.	[0, 9, 'DINRoundOffcPro'], [9, 69, 'DINRoundOffcPro']
ep24_00105	Parmet : \n Fais de ton mieux pour l'éviter !	[0, 9, 'DINRoundOffcPro'], [9, 42, 'DINRoundOffcPro']
ep24_00106	Compris.	[0, 8, 'DINRoundOffcPro']
ep24_00107	Yunica : \n Argh !	[0, 9, 'DINRoundOffcPro'], [9, 15, 'DINRoundOffcPro']
ep24_00108	Parmet : \n Éjection !	[0, 9, 'DINRoundOffcPro'], [9, 19, 'DINRoundOffcPro']
ep24_00109	Yunica : \n Rapport de dégâts !	[0, 9, 'DINRoundOffcPro'], [9, 28, 'DINRoundOffcPro']
ep24_00110	Parmet : \n Je vais bien !	[0, 9, 'DINRoundOffcPro'], [9, 23, 'DINRoundOffcPro']
ep24_00114	Qu'est-ce qu'elle fabrique ?!	[0, 29, 'DINRoundOffcPro']
ep24_00115	Yunica : \n Elle accumule de l'énergie...	[0, 9, 'DINRoundOffcPro'], [9, 38, 'DINRoundOffcPro']
ep24_00116	Parmet : \n Signature thermique en augmentation, elle prépare quelque chose.	[0, 9, 'DINRoundOffcPro'], [9, 73, 'DINRoundOffcPro']
ep24_00117	Parmet : \n Cuboméduse ?!	[0, 9, 'DINRoundOffcPro'], [9, 22, 'DINRoundOffcPro']
ep24_00118	Yunica : \n Je peux encore me battre !	[0, 9, 'DINRoundOffcPro'], [9, 35, 'DINRoundOffcPro']
ep24_00119	Parmet : \n J'arrive en soutien !	[0, 9, 'DINRoundOffcPro'], [9, 30, 'DINRoundOffcPro']
ep24_00120	Yunica : \n Non, oublie-moi !	[0, 9, 'DINRoundOffcPro'], [9, 26, 'DINRoundOffcPro']
ep24_00121	Yunica : \n Très bien, reste avec nous Limace de mer !	[0, 9, 'DINRoundOffcPro'], [9, 51, 'DINRoundOffcPro']
ep24_00122	Parmet : \n J'arrive en soutien !	[0, 9, 'DINRoundOffcPro'], [9, 30, 'DINRoundOffcPro']
ep24_00123	Yunica : \n Nos attaques ne marchent pas.	[0, 9, 'DINRoundOffcPro'], [9, 38, 'DINRoundOffcPro']
ep24_00124	Le champ qui l'entourait a disparu !	[0, 36, 'DINRoundOffcPro']
ep24_00125	Yunica : \n Les micro-missiles ont détruit sa protection !	[0, 9, 'DINRoundOffcPro'], [9, 55, 'DINRoundOffcPro']
ep24_00127	Yunica : \n Son champ ne doit pas résister à la chaleur des explosions.	[0, 9, 'DINRoundOffcPro'], [9, 68, 'DINRoundOffcPro']
ep24_00128	Yunica : \n Limace de mer, essaie tes micro-missiles.	[0, 9, 'DINRoundOffcPro'], [9, 50, 'DINRoundOffcPro']
ep24_00129	Parmet : \n Compris, Cuboméduse.	[0, 9, 'DINRoundOffcPro'], [9, 29, 'DINRoundOffcPro']
ep24_00130	Yunica : \n Limace de mer, fais sauter ce champ de protection !	[0, 9, 'DINRoundOffcPro'], [9, 60, 'DINRoundOffcPro']
ep24_00131	Parmet : \n Micro-missiles, feu !	[0, 9, 'DINRoundOffcPro'], [9, 30, 'DINRoundOffcPro']
ep24_00132	Yunica : \n Limace de mer, micro-missiles !	[0, 9, 'DINRoundOffcPro'], [9, 40, 'DINRoundOffcPro']
ep24_00133	Parmet : \n Feu.	[0, 9, 'DINRoundOffcPro'], [9, 13, 'DINRoundOffcPro']
ep24_00134	Le champ de protection est désactivé !	[0, 38, 'DINRoundOffcPro']
ep24_00135	Yunica : \n Son champ est sûrement vulnérable aux explosions.	[0, 9, 'DINRoundOffcPro'], [9, 58, 'DINRoundOffcPro']
ep24_00136	Je sens la puissance affluer !	[0, 30, 'DINRoundOffcPro']
ep24_00138	Je ne peux pas laisser la ville être détruite !	[0, 47, 'DINRoundOffcPro']
ep24_00300m_010	PARMET !	[0, 8, 'DINRoundOffcPro']
ep24_00400m_010	Commandant !	[0, 12, 'DINRoundOffcPro']
ep24_00400m_020	Yunica !	[0, 8, 'DINRoundOffcPro']
ep24_00410k_010	Je ne peux pas laisser \n faire ça... Tous ces \n gens... La ville...	[0, 63, 'DINRoundOffcPro']
ep24_00410k_020	Mais je n'y arrive \n pas... Je n'ai pas \n la force...	[0, 49, 'DINRoundOffcPro']
ep24_00410k_030	!?	[0, 2, 'DINRoundOffcPro']
ep24_00410k_040	C'était...	[0, 10, 'DINRoundOffcPro']
ep24_00410k_050	Je... Je l'entends. \n Je l'entends dans \n ma tête.	[0, 46, 'DINRoundOffcPro']
ep24_00410k_060	...	[0, 3, 'DINRoundOffcPro']
ep24_00410k_070	...	[0, 3, 'DINRoundOffcPro']
ep24_00410k_080	Je... J'ai toujours su \n que nous étions liées \n d'une façon ou d'une \n autre.	[0, 72, 'DINRoundOffcPro']
ep24_00410k_090	Je ne peux pas... \n abandonner. Je dois \n sauver cette ville !	[0, 58, 'DINRoundOffcPro']
ep24_01000	Neutralise Elektricitie	[0, 23, 'DINRoundOffcPro']
ep24_01001	Yunica : \n Parmet... Parmet !	[0, 9, 'DINRoundOffcPro'], [9, 27, 'DINRoundOffcPro']
ep24_01002	Yunica, reprends tes esprits !	[0, 30, 'DINRoundOffcPro']
ep24_01003	Yunica : \n Prends ça, monstre !	[0, 9, 'DINRoundOffcPro'], [9, 29, 'DINRoundOffcPro']
