Reference Name	Text	Font
03c8bff2	Vogo lost his shipment, and I lost my \n reward when Vogo ran away. \n As always, dealing with Vogo stinks...	[0, 103, 'DINRoundOffcPro']
043cab8e	WHAT!? \n How am I supposed \n to make out on \n this deal then?	[0, 55, 'DINRoundOffcPro']
0acb8447	What went wrong \n in the manufacturing \n process?	[0, 45, 'DINRoundOffcPro']
0ed9dac2	One way or the other, \n I'm getting answers \n from Vogo!	[0, 52, 'DINRoundOffcPro']
0f8e25a2	Come on, take out \n those monsters.	[0, 33, 'DINRoundOffcPro']
1721ddc8	And it's not just the \n stuff in the boxes.	[0, 41, 'DINRoundOffcPro']
30351498	The smoke isn't going \n away, and it's \n attracting more and \n more Nevi.	[0, 67, 'DINRoundOffcPro']
33aa87ad	Think of the money I \n could've made...	[0, 37, 'DINRoundOffcPro']
3663b0fa	Alright, but you're \n gonna tell me what's \n going on when I'm done!	[0, 64, 'DINRoundOffcPro']
38c8cbbe	Something stinks...	[0, 19, 'DINRoundOffcPro']
3cf289b3	N-No, of course not.	[0, 20, 'DINRoundOffcPro']
3fabb2	I'm gonna have to \n smash all of your \n shipping crates.	[0, 52, 'DINRoundOffcPro']
4110cec4	I know whatever was in \n those boxes is what \n attracted the Nevi.	[0, 62, 'DINRoundOffcPro']
453a8cb9	Vogo! Please tell me \n you're not planning on \n trying again?	[0, 57, 'DINRoundOffcPro']
4a58d0ca	That's the last of 'em.	[0, 23, 'DINRoundOffcPro']
6052a1f6	Vogo, are you alright?	[0, 22, 'DINRoundOffcPro']
699aa3fc	Kat, help!	[0, 10, 'DINRoundOffcPro']
c28e1924	It takes time for \n the stuff to fully \n break down.	[0, 48, 'DINRoundOffcPro']
cbd61b2a	Destroying the boxes \n isn't enough?	[0, 34, 'DINRoundOffcPro']
ce4b8f3f	What?	[0, 5, 'DINRoundOffcPro']
d41e1e30	But enough \n about that!	[0, 22, 'DINRoundOffcPro']
d7939145	Oh! Would you \n look at that!?	[0, 28, 'DINRoundOffcPro']
dd662036	And there was a lot of \n it in those boxes.	[0, 41, 'DINRoundOffcPro']
f83a803b	*Sigh* The whole batch \n got wiped out because it \n went and spontaneously \n reacted on me.	[0, 85, 'DINRoundOffcPro']
fbf3a888	AAAH!	[0, 5, 'DINRoundOffcPro']
sm41_00100	These aren't Vogo's.	[0, 20, 'DINRoundOffcPro']
sm41_00100k_010	Aww, come on...	[0, 15, 'DINRoundOffcPro']
sm41_00100k_020	What's wrong, Vogo?	[0, 19, 'DINRoundOffcPro']
sm41_00100k_030	I was storing my \n cargo here...	[0, 30, 'DINRoundOffcPro']
sm41_00100k_040	And some of it's \n missing! I only had my \n eyes off of it for a \n second.	[0, 68, 'DINRoundOffcPro']
sm41_00100k_050	Uh, again? It's getting \n harder and harder to \n feel sorry for you.	[0, 64, 'DINRoundOffcPro']
sm41_00100k_060	Hey, I'm a busy man! I \n can't just stand around \n staring at boxes all \n day.	[0, 72, 'DINRoundOffcPro']
sm41_00100k_070	Sun Shipping would \n be in deep trouble \n if it weren't for Fi.	[0, 59, 'DINRoundOffcPro']
sm41_00100k_080	I figured it'd be \n safe here, nice and \n out of sight.	[0, 51, 'DINRoundOffcPro']
sm41_00100k_090	This is bad. \n If someone discovers \n what's inside...	[0, 50, 'DINRoundOffcPro']
sm41_00100k_100	N-Never mind \n I said that!	[0, 25, 'DINRoundOffcPro']
sm41_00100k_110	What IS inside?	[0, 15, 'DINRoundOffcPro']
sm41_00100k_120	Nothing special, \n nothing at all.	[0, 32, 'DINRoundOffcPro']
sm41_00100k_130	...	[0, 3, 'DINRoundOffcPro']
sm41_00100k_140	Please, you gotta \n find my cargo!	[0, 32, 'DINRoundOffcPro']
sm41_00100k_150	The lion seal in this \n picture is on all of the \n boxes.	[0, 53, 'DINRoundOffcPro']
sm41_00100k_160	They haven't been \n missing long.	[0, 31, 'DINRoundOffcPro']
sm41_00100k_170	I'm sure they're still \n somewhere in Endestria.	[0, 46, 'DINRoundOffcPro']
sm41_00100k_180	Something's not \n right about this, \n but I can't just \n leave you out to dry.	[0, 72, 'DINRoundOffcPro']
sm41_00100k_190	You'll have my undying \n gratitude, Kat!	[0, 38, 'DINRoundOffcPro']
sm41_00100k_200	I'll make sure you're \n well rewarded.	[0, 36, 'DINRoundOffcPro']
sm41_00101	No lion seal...	[0, 15, 'DINRoundOffcPro']
sm41_00102	They're not here.	[0, 17, 'DINRoundOffcPro']
sm41_00103	He couldn't have gone far.	[0, 26, 'DINRoundOffcPro']
sm41_00104	Not here...	[0, 11, 'DINRoundOffcPro']
sm41_00105	Where'd he go?	[0, 14, 'DINRoundOffcPro']
sm41_00106	Where is he!?	[0, 13, 'DINRoundOffcPro']
sm41_00107	I should check the crates around here.	[0, 38, 'DINRoundOffcPro']
sm41_00109	There are some crates there.	[0, 28, 'DINRoundOffcPro']
sm41_00113	Hmm, maybe I'll spot something from there.	[0, 42, 'DINRoundOffcPro']
sm41_00114	I should check from there.	[0, 26, 'DINRoundOffcPro']
sm41_00115	I should search from there.	[0, 27, 'DINRoundOffcPro']
sm41_00116	I might see something if I look around from here.	[0, 49, 'DINRoundOffcPro']
sm41_00117	Hmm, could these be them?	[0, 25, 'DINRoundOffcPro']
sm41_00118	Suspicious Man: \n Hey, who are you!?	[0, 16, 'DINRoundOffcPro'], [16, 34, 'DINRoundOffcPro']
sm41_00119	H-Hey, wait!	[0, 12, 'DINRoundOffcPro']
sm41_00120	I'll bet he's involved! I need to catch him.	[0, 44, 'DINRoundOffcPro']
sm41_00121	Catch the Suspicious Man	[0, 24, 'DINRoundOffcPro']
sm41_00122	Lost him.	[0, 9, 'DINRoundOffcPro']
sm41_00123	Find the Suspicious Man	[0, 23, 'DINRoundOffcPro']
sm41_00124	I should have a look around from here.	[0, 38, 'DINRoundOffcPro']
sm41_00125	I should find a place with a good view of the area.	[0, 51, 'DINRoundOffcPro']
sm41_00125k_010	Find the boxes with \n the lion seal in this \n picture.	[0, 50, 'DINRoundOffcPro']
sm41_00125k_020	They have to still be in \n Endestria somewhere.	[0, 45, 'DINRoundOffcPro']
sm41_00126	I can't see from way up here...	[0, 31, 'DINRoundOffcPro']
sm41_00127	I need to go up a little higher for a better look.	[0, 50, 'DINRoundOffcPro']
sm41_00128	Where'd that guy go?	[0, 20, 'DINRoundOffcPro']
sm41_00129	I could get a better look from up there.	[0, 40, 'DINRoundOffcPro']
sm41_00130	I wonder if I can find him from here?	[0, 37, 'DINRoundOffcPro']
sm41_00131	Hmm, maybe I should check from over that way.	[0, 45, 'DINRoundOffcPro']
sm41_00132	Huh?	[0, 4, 'DINRoundOffcPro']
sm41_00133	Found him!	[0, 10, 'DINRoundOffcPro']
sm41_00134	He went that way.	[0, 17, 'DINRoundOffcPro']
sm41_00135	Vogo: \n What are you doing!?	[0, 6, 'DINRoundOffcPro'], [6, 26, 'DINRoundOffcPro']
sm41_00136	Not these either...	[0, 19, 'DINRoundOffcPro']
sm41_00137	Old Man's Voice: \n Ah?	[0, 17, 'DINRoundOffcPro'], [17, 20, 'DINRoundOffcPro']
sm41_00138	Wha-?	[0, 5, 'DINRoundOffcPro']
sm41_00139	The crates with the lion logo have to be in Endestria.	[0, 54, 'DINRoundOffcPro']
sm41_00140	That guy has to know something, I need to find him!	[0, 51, 'DINRoundOffcPro']
sm41_00141	I should have a look from above.	[0, 32, 'DINRoundOffcPro']
sm41_00142	The stolen cargo should be Endestria...	[0, 39, 'DINRoundOffcPro']
sm41_00143	Maybe those?	[0, 12, 'DINRoundOffcPro']
sm41_00144	Over there...	[0, 13, 'DINRoundOffcPro']
sm41_00145	What about those crates?	[0, 24, 'DINRoundOffcPro']
sm41_00146	I just have to look for crates with the lion seal.	[0, 50, 'DINRoundOffcPro']
sm41_00147	Find Sun Shipping's Crates	[0, 26, 'DINRoundOffcPro']
sm41_00148	I need to go up and get a better look.	[0, 38, 'DINRoundOffcPro']
sm41_00149	I'm too far up...	[0, 17, 'DINRoundOffcPro']
sm41_00150	I need to go up a little higher for a better look.	[0, 50, 'DINRoundOffcPro']
sm41_00150k_010	No lion seal... \n These can't be the \n right boxes.	[0, 47, 'DINRoundOffcPro']
sm41_00150k_020	I should look \n somewhere else.	[0, 29, 'DINRoundOffcPro']
sm41_00151	Over there!	[0, 11, 'DINRoundOffcPro']
sm41_00152	I could get a good look from that tower.	[0, 40, 'DINRoundOffcPro']
sm41_00153	I need to find those missing crates.	[0, 36, 'DINRoundOffcPro']
sm41_00154	I've already looked here, I should try somewhere else.	[0, 54, 'DINRoundOffcPro']
sm41_00200k_010	These aren't the boxes \n either. Wait... What's \n this on the ground?	[0, 65, 'DINRoundOffcPro']
sm41_00200k_020	An old Alias \n wanted poster!	[0, 27, 'DINRoundOffcPro']
sm41_00200k_030	The Hekseville \n Phantom...	[0, 25, 'DINRoundOffcPro']
sm41_00200k_040	What was he doing in \n Jirga Para Lhao?	[0, 37, 'DINRoundOffcPro']
sm41_00200k_050	And why did he help \n Lisa and the others \n get to Hekseville?	[0, 58, 'DINRoundOffcPro']
sm41_00200k_060	Could Alias be behind \n the missing cargo?	[0, 40, 'DINRoundOffcPro']
sm41_00200k_070	Meow...	[0, 7, 'DINRoundOffcPro']
sm41_00200k_080	Nah, it couldn't be... \n Let's keep looking \n around.	[0, 49, 'DINRoundOffcPro']
sm41_00250k_010	This guy might \n know something.	[0, 30, 'DINRoundOffcPro']
sm41_00250k_020	Hey, could I bother you \n for a second?	[0, 37, 'DINRoundOffcPro']
sm41_00250k_030	...	[0, 3, 'DINRoundOffcPro']
sm41_00250k_040	Can you hear me?	[0, 16, 'DINRoundOffcPro']
sm41_00250k_050	Hmm?	[0, 4, 'DINRoundOffcPro']
sm41_00250k_060	He reacted!	[0, 11, 'DINRoundOffcPro']
sm41_00250k_070	I need to ask you \n something.	[0, 28, 'DINRoundOffcPro']
sm41_00250k_080	Back in my day, it was \n all-natural...	[0, 37, 'DINRoundOffcPro']
sm41_00250k_090	What...?	[0, 8, 'DINRoundOffcPro']
sm41_00250k_100	Youngins nowadays are \n making those fake \n rocks of theirs...	[0, 58, 'DINRoundOffcPro']
sm41_00250k_110	They think that's the \n easy way to make a \n fortune...	[0, 51, 'DINRoundOffcPro']
sm41_00250k_120	What the heck is \n he talking about?	[0, 34, 'DINRoundOffcPro']
sm41_00250k_130	Nature does what \n it does for a reason, \n you know?	[0, 48, 'DINRoundOffcPro']
sm41_00250k_140	You can't just break its \n laws and expect to get \n away with it.	[0, 61, 'DINRoundOffcPro']
sm41_00250k_150	With the fake stuff, all \n it takes is one mistake, \n and you end up with that \n horrible smell.	[0, 90, 'DINRoundOffcPro']
sm41_00250k_160	Not to mention they \n attract those nasty \n things...	[0, 49, 'DINRoundOffcPro']
sm41_00250k_170	All-natural - it's the \n only way to go.	[0, 38, 'DINRoundOffcPro']
sm41_00250k_180	Uh... Think maybe \n it's time to go ask \n someone else.	[0, 51, 'DINRoundOffcPro']
sm41_00300k_010	What are you doin' \n sniffin' around here?	[0, 40, 'DINRoundOffcPro']
sm41_00300k_020	I'm looking for \n something.	[0, 26, 'DINRoundOffcPro']
sm41_00300k_030	What?	[0, 5, 'DINRoundOffcPro']
sm41_00300k_040	Some stolen cargo.	[0, 18, 'DINRoundOffcPro']
sm41_00300k_050	Boxes with a lion seal \n on them...	[0, 33, 'DINRoundOffcPro']
sm41_00300k_060	...!	[0, 4, 'DINRoundOffcPro']
sm41_00300k_070	Uh, nothin' like that \n around here.	[0, 34, 'DINRoundOffcPro']
sm41_00300k_080	Now get lost!	[0, 13, 'DINRoundOffcPro']
sm41_00300k_090	He's hiding \n something.	[0, 22, 'DINRoundOffcPro']
sm41_00300k_100	What are you \n not telling me?	[0, 28, 'DINRoundOffcPro']
sm41_00300k_110	None of your business!	[0, 22, 'DINRoundOffcPro']
sm41_00450k_010	Found you!	[0, 10, 'DINRoundOffcPro']
sm41_00450k_020	How did-?	[0, 9, 'DINRoundOffcPro']
sm41_00450k_030	Those boxes have the \n lion seal. I knew it. \n You're the thief!	[0, 60, 'DINRoundOffcPro']
sm41_00450k_040	I'll let you go if you \n hand over the boxes, \n nice and quiet.	[0, 59, 'DINRoundOffcPro']
sm41_00450k_050	Fat chance!	[0, 11, 'DINRoundOffcPro']
sm41_00450k_060	The stuff in there's \n worth a fortune!	[0, 37, 'DINRoundOffcPro']
sm41_00450k_070	I'm gonna unload it \n and make a bundle!	[0, 38, 'DINRoundOffcPro']
sm41_00450k_080	Not if I stop you.	[0, 18, 'DINRoundOffcPro']
sm41_00450k_090	How are you gonna do \n that, pipsqueak?	[0, 37, 'DINRoundOffcPro']
sm41_00450k_110	Ugh, this stinks!	[0, 17, 'DINRoundOffcPro']
sm41_00450k_120	Well, this is what \n happens when you \n break the law.	[0, 50, 'DINRoundOffcPro']
sm41_00450k_130	N-No, really. \n It's awful...	[0, 27, 'DINRoundOffcPro']
sm41_00450k_140	It's your fault!	[0, 16, 'DINRoundOffcPro']
sm41_00450k_150	Agh, my eyes \n are watering!	[0, 26, 'DINRoundOffcPro']
sm41_00450k_160	If you think a few \n tears are gonna get \n you out of this...	[0, 57, 'DINRoundOffcPro']
sm41_00450k_170	W-Wait... \n It does stink!	[0, 24, 'DINRoundOffcPro']
sm41_00450k_180	A-AAH!	[0, 6, 'DINRoundOffcPro']
sm41_00500k_010	Is that smoke pouring \n out of the boxes \n attracting Nevi?	[0, 55, 'DINRoundOffcPro']
sm41_00500k_020	Guess I'd better \n smash 'em up.	[0, 30, 'DINRoundOffcPro']
sm41_01000	The lion symbol! Vogo's missing cargo!	[0, 38, 'DINRoundOffcPro']
