Reference Name	Text	Font
01450b44	Sojuszniczy żołnierz: \n Teraz mamy szansę! Biegiem!	[0, 22, 'DINRoundOffcPro'], [22, 49, 'DINRoundOffcPro']
07599f68	Kto by pomyślał! \n Nie przyjął pieniędzy!	[0, 39, 'DINRoundOffcPro']
080f4730	Stara gwardia jest \n nieliczna i kiepsko \n wyposażona. Nie \n sprawi nam kłopotu.	[0, 74, 'DINRoundOffcPro']
11574936	Od tej pory nie \n będziemy polegać na \n sile, ale na \n argumentach.	[0, 61, 'DINRoundOffcPro']
1ab90161	Pochodzę z Elgony...	[0, 20, 'DINRoundOffcPro']
40aa5031	Ty ochraniaj ludzi!	[0, 19, 'DINRoundOffcPro']
437e4ea2	Miasto szybko się \n zmienia.	[0, 26, 'DINRoundOffcPro']
49a77c54	Nie mogę tego \n przyjąć, proszę pani. \n Wypełniałem tylko \n swoje obowiązki.	[0, 70, 'DINRoundOffcPro']
52ef7e5a	Mam nadzieję, że \n dalej będziesz strzegł \n mieszkańców Haviny.	[0, 59, 'DINRoundOffcPro']
552809d3	Ale to samobójstwo!	[0, 19, 'DINRoundOffcPro']
5b378160	Mój bohaterze \n w niebieskiej masce! \n Mam tu coś dla ciebie.	[0, 57, 'DINRoundOffcPro']
647f8366	I tobie. To ty \n sprowadziłeś tu łódź.	[0, 36, 'DINRoundOffcPro']
67b80ddf	Jesteśmy otoczeni!	[0, 18, 'DINRoundOffcPro']
6e430b43	Muszę coś zrobić z tymi Nevi!	[0, 29, 'DINRoundOffcPro']
76cff7c8	Nie musisz się \n poświęcać. Ja się \n zajmę skarabeuszami.	[0, 53, 'DINRoundOffcPro']
7e479ce2	Nie myślcie sobie, że \n zawsze osiągniecie \n sukces, po prostu \n „słusznie postępując”.	[0, 81, 'DINRoundOffcPro']
7f17face	Sama?!	[0, 6, 'DINRoundOffcPro']
885ffcd4	Muszę odkupić \n swoje winy.	[0, 25, 'DINRoundOffcPro']
91a7feda	Każdy może się \n zmienić. Czas \n zapomnieć o \n przeszłości.	[0, 53, 'DINRoundOffcPro']
94460b45	Sojuszniczy żołnierz: \n W porządku, ruszajmy!	[0, 22, 'DINRoundOffcPro'], [22, 43, 'DINRoundOffcPro']
96a688d2	Uff. \n Wszyscy na pokładzie!	[0, 26, 'DINRoundOffcPro']
9a684cbc	To chyba dobry plan. \n Ludzie nie lubią \n rozstawiania \n po kątach.	[0, 61, 'DINRoundOffcPro']
c09579ce	No dobrze, \n wyruszamy!	[0, 21, 'DINRoundOffcPro']
c3ce0347	Ale przez wiele lat \n robiłem straszne \n rzeczy dla garnizonu...	[0, 60, 'DINRoundOffcPro']
c4573db8	Mam nadzieję, że \n kiedyś wszyscy będą \n tu szczęśliwi.	[0, 51, 'DINRoundOffcPro']
c9bb53b7	W porównaniu z tym, \n co się działo na \n Bismalii, to fraszka!	[0, 58, 'DINRoundOffcPro']
cc16064d	Biegnijcie! Ja je \n odciągnę.	[0, 27, 'DINRoundOffcPro']
d4baf379	Trzymajcie się!	[0, 15, 'DINRoundOffcPro']
d5d7532e	Musimy go zatrzymać! \n Nie wiadomo, do \n czego jest zdolny.	[0, 55, 'DINRoundOffcPro']
de1f5634	Spokojnie. \n Obserwowaliśmy go \n i resztę starej gwardii.	[0, 53, 'DINRoundOffcPro']
e767583a	Odkryliśmy ich plany. \n Chcą zakłócić \n zebranie w mieście.	[0, 55, 'DINRoundOffcPro']
ed9086ec	Dzięki tobie.	[0, 13, 'DINRoundOffcPro']
eec478ed	Wciąż było dużo problemów do rozwiązania, \n ale ludzie zaczynali akceptować zmiany. \n Powoli, ale nieodwracalnie, Jirga Para Lhao \n zmieniało się na lepsze.	[0, 150, 'DINRoundOffcPro']
sm22_00100	Pokonaj skarabeusze	[0, 19, 'DINRoundOffcPro']
sm22_00100k_010	Lisa i pozostali \n zapewne przygotowują \n się do zebrania.	[0, 54, 'DINRoundOffcPro']
sm22_00100k_020	Dziwny widok - tylu \n ludzi zgromadzonych \n w Havinie.	[0, 50, 'DINRoundOffcPro']
sm22_00100k_030	Hm?	[0, 3, 'DINRoundOffcPro']
sm22_00101	Muszę pomóc!	[0, 12, 'DINRoundOffcPro']
sm22_00102	Muszę coś zrobić z tymi Nevi!	[0, 29, 'DINRoundOffcPro']
sm22_00200k_010	Nie możemy pozwolić, \n by miasto wpadło \n w ręce buntowników! \n Gotowi?	[0, 65, 'DINRoundOffcPro']
sm22_00200k_020	Tak jest! Nie mają \n szans, sir.	[0, 30, 'DINRoundOffcPro']
sm22_00200k_030	Jeśli ich zaskoczymy \n i pojmiemy Lisę oraz \n resztę przywódców...	[0, 62, 'DINRoundOffcPro']
sm22_00200k_040	Zdusimy rebelię \n w zarodku!	[0, 26, 'DINRoundOffcPro']
sm22_00200k_050	Chcemy odbudować \n miasto, a oni szykują \n się do wojny!	[0, 52, 'DINRoundOffcPro']
sm22_00200k_060	Co tu się dzieje?	[0, 17, 'DINRoundOffcPro']
sm22_00200k_070	To t-ty!	[0, 8, 'DINRoundOffcPro']
sm22_00300k_010	R-ratunku!	[0, 10, 'DINRoundOffcPro']
sm22_00300k_020	Cz-czekajcie! Nie \n zostawiajcie swojego \n dowódcy!	[0, 47, 'DINRoundOffcPro']
sm22_00300k_030	Ech... Nie mogę go \n tak zostawić.	[0, 32, 'DINRoundOffcPro']
sm22_00400k_010	Ilu ludzi!	[0, 10, 'DINRoundOffcPro']
sm22_00400k_020	Co za \n niesubordynacja! Dam \n wam popalić za \n opuszczenie mnie!	[0, 59, 'DINRoundOffcPro']
sm22_00400k_030	Zajmijcie pozycje, \n zanim pojawią się \n kolejne skarabeusze!	[0, 57, 'DINRoundOffcPro']
sm22_00400k_040	Co to za niebieska \n maska?! Trzymasz \n z nimi!	[0, 43, 'DINRoundOffcPro']
sm22_00400k_050	Pomocy! Ratunku!	[0, 16, 'DINRoundOffcPro']
sm22_00400k_060	Panie dowódco, \n błagam. Niech nam \n pan pomoże, nagroda \n pana nie minie.	[0, 68, 'DINRoundOffcPro']
sm22_00400k_070	P-proszę pani!	[0, 14, 'DINRoundOffcPro']
sm22_00400k_080	Moment! A co z \n nami?!	[0, 21, 'DINRoundOffcPro']
sm22_00400k_090	Cisza, buntownicza \n szumowino!	[0, 29, 'DINRoundOffcPro']
sm22_00400k_100	Nie czas teraz \n na kłótnie.	[0, 26, 'DINRoundOffcPro']
sm22_00400k_110	Stoisz po jego \n stronie?!	[0, 24, 'DINRoundOffcPro']
sm22_00400k_120	Ty się nigdy nie \n zmienisz!	[0, 26, 'DINRoundOffcPro']
sm22_00400k_130	Nie staję po niczyjej \n stronie. Staram się \n tylko przeprowadzić \n ewakuację.	[0, 72, 'DINRoundOffcPro']
sm22_00400k_140	Widzisz? \n Tak się stąd \n wydostaniemy.	[0, 35, 'DINRoundOffcPro']
sm22_00500k_010	Musimy załadować ludzi \n na tę łódź powietrzną...	[0, 47, 'DINRoundOffcPro']
sm22_00500k_020	Ja odciągnę \n skarabeusze, a wy \n zajmijcie się ludźmi!	[0, 51, 'DINRoundOffcPro']
sm22_00500k_030	Tak jest! Do roboty.	[0, 20, 'DINRoundOffcPro']
sm22_01001	Bogata kobieta: \n Proszę, nie możesz mnie zostawić!	[0, 16, 'DINRoundOffcPro'], [16, 49, 'DINRoundOffcPro']
sm22_01002	Dziewczynka: \n MAMUSIU!	[0, 13, 'DINRoundOffcPro'], [13, 21, 'DINRoundOffcPro']
sm22_01003	Mieszkaniec miasta: \n Uciekajcie!	[0, 20, 'DINRoundOffcPro'], [20, 31, 'DINRoundOffcPro']
sm22_01004	Mieszkaniec miasta: \n Proszę, zabierz nas na łódź!	[0, 20, 'DINRoundOffcPro'], [20, 48, 'DINRoundOffcPro']
