Reference Name	Text	Font
ep02_00010k_010	urttniieikguuf \n onhstaatadroorb \n aau	[0, 34, 'Gravity2_hx_SansCondensed']
ep02_00010k_020	odhs \n aksa \n agraeterkoed	[0, 22, 'Gravity2_hx_SansCondensed']
ep02_00010k_030	aan	[0, 3, 'Gravity2_hx_SansCondensed']
ep02_00010k_040	eeagdisaasm \n eh \n adandisiotoh	[0, 27, 'Gravity2_hx_SansCondensed']
ep02_00010k_050	ijakiaadan \n ihatketoommituad \n ihatanniriomku	[0, 42, 'Gravity2_hx_SansCondensed']
ep02_00010k_060	akokethsraukra \n ihadsiash \n ihusden	[0, 32, 'Gravity2_hx_SansCondensed']
ep02_00010k_070	aan	[0, 3, 'Gravity2_hx_SansCondensed']
ep02_00020k_010	ohedatmnpnhs \n ukfookod \n iisisenen	[0, 31, 'Gravity2_hx_SansCondensed']
ep02_00020k_020	ukfaieikniot \n atusergaokkanuotk \n erso	[0, 35, 'Gravity2_hx_SansCondensed']
ep02_00020k_030	enyanaiaim \n atruethsruhsgoih \n ownataorboobu	[0, 41, 'Gravity2_hx_SansCondensed']
ep02_00020k_040	enduuo \n onminaodhs \n akoss	[0, 23, 'Gravity2_hx_SansCondensed']
ep02_00020k_050	enhoata \n agonasnnkaasm \n otohtnh	[0, 29, 'Gravity2_hx_SansCondensed']
ep02_00020k_060	iaarhswoih \n iisise	[0, 17, 'Gravity2_hx_SansCondensed']
ep02_00020k_070	ankourdnsaedkood \n enyanuethsgeomd \n iaetmi	[0, 39, 'Gravity2_hx_SansCondensed']
ep02_00020k_080	enrekutoarkiciguus \n enogsiuono \n nuotkoethsneos	[0, 44, 'Gravity2_hx_SansCondensed']
ep02_00020k_090	aaii \n etkousetkuak \n ahultiinro	[0, 28, 'Gravity2_hx_SansCondensed']
ep02_00020k_100	uoagranutnh \n oydeakonihih \n enna	[0, 29, 'Gravity2_hx_SansCondensed']
ep02_00020k_110	oyantisoinn \n ihiaikdoinnaihatwa \n e	[0, 32, 'Gravity2_hx_SansCondensed']
ep02_00020k_120	ahnaerdoinakstkoruj \n aghstaethsok \n onretina	[0, 41, 'Gravity2_hx_SansCondensed']
ep02_00020k_130	oydeakatru \n ettiowodemteusim \n owhtsaagihih	[0, 40, 'Gravity2_hx_SansCondensed']
ep02_00030k_010	ozttmotaerd \n akasam \n o	[0, 20, 'Gravity2_hx_SansCondensed']
ep02_00030k_020	aaajomttruusinppr \n oo	[0, 20, 'Gravity2_hx_SansCondensed']
