Reference Name	Text	Font
dm04_00100	¿Dónde estamos?	[0, 15, 'DINRoundOffcPro']
dm04_00101	Primero tengo que invocar al elemento de Luz.	[0, 45, 'DINRoundOffcPro']
dm04_00110k_010	Me alegro de que hayas \n llegado sana y salva. \n Bienvenida al plano de \n la Luz y la Oscuridad.	[0, 90, 'DINRoundOffcPro']
dm04_00110k_020	¿Qué sucede? \n ¿Qué haces aquí?	[0, 29, 'DINRoundOffcPro']
dm04_00110k_025	Soy un Creador, y el \n guardián de la puerta \n entre los mundos.	[0, 60, 'DINRoundOffcPro']
dm04_00110k_030	Vamos a aclarar \n bien las cosas.	[0, 31, 'DINRoundOffcPro']
dm04_00110k_040	Escúchame atentamente, \n porque no es fácil \n de entender.	[0, 54, 'DINRoundOffcPro']
dm04_00110k_050	Tienes que despertar a \n la Luz y la Oscuridad \n y que se manifiesten \n de forma física.	[0, 82, 'DINRoundOffcPro']
dm04_00110k_060	Empieza por invocar \n la presencia \n del elemento de Luz.	[0, 53, 'DINRoundOffcPro']
dm04_00110k_070	Para hacerlo, tienes \n que proteger a los \n Nevi de luz...	[0, 54, 'DINRoundOffcPro']
dm04_00110k_080	Y derrotar \n a los Nevi de oscuridad.	[0, 35, 'DINRoundOffcPro']
dm04_00110k_083	Cuando lo hagas, \n convertirás las zonas \n que controlan en \n zonas de luz.	[0, 69, 'DINRoundOffcPro']
dm04_00110k_086	Cuando las conviertas \n todas, el elemento de \n luz debería manifestarse \n de forma física.	[0, 85, 'DINRoundOffcPro']
dm04_00110k_090	Entonces... \n ¿tengo que derrotar \n a todos los Nevi \n de oscuridad?	[0, 62, 'DINRoundOffcPro']
dm04_00110k_100	Bueno, si quieres \n simplificar las \n cosas... Sí.	[0, 46, 'DINRoundOffcPro']
dm04_00110k_105	Me lo podrías \n haber dicho así.	[0, 30, 'DINRoundOffcPro']
dm04_00110k_110	No va a ser fácil.	[0, 18, 'DINRoundOffcPro']
dm04_00110k_120	Pero eres la única \n que puede hacerlo.	[0, 37, 'DINRoundOffcPro']
dm04_00110k_130	No sé por qué, pero \n parece que todo lo \n malo sucede a tu \n alrededor.	[0, 66, 'DINRoundOffcPro']
dm04_00205k_010	¡Ja, ja, ja!	[0, 12, 'DINRoundOffcPro']
dm04_00205k_020	Hace tanto tiempo \n que no tomo esta forma, \n que ya casi no recordaba \n lo que se sentía.	[0, 84, 'DINRoundOffcPro']
