Reference Name	Text	Font
03797ebb	Cecie a retrouvé Poussière, \n et avec lui je-	[0, 43, 'DINRoundOffcPro']
0510b6d9	Hé... Enfin, \n Kat.	[0, 17, 'DINRoundOffcPro']
07938fb8	Une ombre dans la tempête	[0, 25, 'DINRoundOffcPro']
0b19864c	... !	[0, 5, 'DINRoundOffcPro']
0cc180c1	Hum... \n Hé, Lisa ? \n On devrait remercier Cecie.	[0, 45, 'DINRoundOffcPro']
34cc65aa	Ses blessures sont si \n graves que ça ?	[0, 37, 'DINRoundOffcPro']
36742888	Mais où est Cecie ?	[0, 19, 'GillSansStd-UltraBold']
3d1468b0	Mon partenaire... \n Tu veux dire Syd ?	[0, 36, 'DINRoundOffcPro']
4660ad70	Mais où est Misai ?	[0, 19, 'DINRoundOffcPro']
580fb0b1	Les corvées de Cecie	[0, 20, 'DINRoundOffcPro']
5a637cd5	Cecie, il n'y aura pas toujours \n quelqu'un pour t'aider.	[0, 55, 'DINRoundOffcPro']
612a911b	Mais où est Cecie ?	[0, 19, 'GillSansStd-UltraBold']
6f3b6d1c	Lorsque quelqu'un ne peut plus \n travailler, c'est son partenaire \n qui doit faire ses tâches.	[0, 90, 'DINRoundOffcPro']
7459a0e3	Bon, à propos de \n ton partenaire...	[0, 34, 'DINRoundOffcPro']
7954258c	Les corvées de Cecie	[0, 20, 'GillSansStd-UltraBold']
7da1a2e9	Avec cette blessure, il ne \n va plus être dans le coup \n pendant un long moment.	[0, 76, 'DINRoundOffcPro']
8e21b95f	Je... m'excuse d'avoir pensé \n que tu mentais quand tu nous \n as raconté ton passé.	[0, 79, 'DINRoundOffcPro']
90cb048b	Mais où est Misai ?	[0, 19, 'GillSansStd-UltraBold']
90e25b12	Grâce à ses excuses et sa générosité, j'ai découvert que Lisa, \n malgré les apparences, avait un bon fond. Cependant, les choses \n allaient devenir plus compliquées : avec Syd incapable d'aider, \n j'allais devoir travailler deux fois plus dur.	[0, 237, 'DINRoundOffcPro']
95d28347	Oh oh... Lisa n'a pas \n l'air contente.	[0, 37, 'DINRoundOffcPro']
9769bb65	Merci d'avoir \n ramené Cecie.	[0, 27, 'DINRoundOffcPro']
992a5e18	Bonne chance, \n partenaire !	[0, 26, 'DINRoundOffcPro']
9bdd24b9	Mais où est Cecie ?	[0, 19, 'DINRoundOffcPro']
