Reference Name	Text	Font
133a1019	Nada fazia sentido para mim, \n mas eu não podia fazer nada a respeito.	[0, 68, 'DINRoundOffcPro']
23c8a085	"Compatível"	[0, 12, 'DINRoundOffcPro']
24d88e1b	Ela \n voltou.	[0, 11, 'DINRoundOffcPro']
2c10a38b	Papai! \n A culpa é minha. \n Desculpa.	[0, 33, 'DINRoundOffcPro']
3ea0a797	Só precisamos voltar o \n relógio para uma \n hora melhor.	[0, 52, 'DINRoundOffcPro']
6a240e33	Os crimes do Dr. Brahman foram revelados ao mundo, \n mas antes que pudesse ser julgado, \n ele e Kali Anjo desapareceram.	[0, 116, 'DINRoundOffcPro']
ade991a1	Era ela?	[0, 8, 'DINRoundOffcPro']
c7b1aa1d	Shh, tudo bem. \n Não precisa chorar.	[0, 34, 'DINRoundOffcPro']
e8589913	O Grigo me mostrou a \n resposta para nossos problemas.	[0, 52, 'DINRoundOffcPro']
ep17_00100	Fuja sem \n ferir ninguém	[0, 22, 'DINRoundOffcPro']
ep17_00100m_010	Esta é uma transmissão de emergência.	[0, 37, 'DINRoundOffcPro']
ep17_00100m_020	Fique alerta para a presença da Mutante da Gravidade, Kat.	[0, 58, 'DINRoundOffcPro']
ep17_00100m_040	Ela é procurada sob suspeita de matar um policial, Adicca.	[0, 58, 'DINRoundOffcPro']
ep17_00100m_050	Ela está à solta e é altamente perigosa.	[0, 40, 'DINRoundOffcPro']
ep17_00100m_055	Kat é suspeita de assassinar o assessor do governo, Adicca.	[0, 59, 'DINRoundOffcPro']
ep17_00100m_060	O qu...?	[0, 8, 'DINRoundOffcPro']
ep17_00100m_070	Criminosa foragida detectada. \n Partindo para controlar a situação.	[0, 65, 'DINRoundOffcPro']
ep17_00101	Que transmissão foi essa!? Por que mentem a meu respeito?	[0, 57, 'DINRoundOffcPro']
ep17_00102	Se eu ficar, eles vão me pegar. Preciso fugir.	[0, 46, 'DINRoundOffcPro']
ep17_00103	Fuja para casa	[0, 14, 'DINRoundOffcPro']
ep17_00104	Aujean: \n Kat!	[0, 8, 'DINRoundOffcPro'], [8, 12, 'DINRoundOffcPro']
ep17_00105	Eugie: \n Fique longe!	[0, 7, 'DINRoundOffcPro'], [7, 19, 'DINRoundOffcPro']
ep17_00106	???: \n Espere!	[0, 5, 'DINRoundOffcPro'], [5, 12, 'DINRoundOffcPro']
ep17_00107	O que eu fiz!?	[0, 14, 'DINRoundOffcPro']
ep17_00108	Jovem misterioso: \n Estão chegando.	[0, 18, 'DINRoundOffcPro'], [18, 33, 'DINRoundOffcPro']
ep17_00210k_010	E-ei, você!	[0, 11, 'DINRoundOffcPro']
ep17_00210k_020	Aujean! Eugie! Olha, \n você tem que me \n ouvir...	[0, 45, 'DINRoundOffcPro']
ep17_00210k_030	Houve um erro!	[0, 14, 'DINRoundOffcPro']
ep17_00210k_040	Claro... Nós \n entendemos, não é, \n garoto?	[0, 39, 'DINRoundOffcPro']
ep17_00210k_050	Claro, afinal, nos \n conhecemos há \n muito tempo.	[0, 45, 'DINRoundOffcPro']
ep17_00210k_060	Aujean... Eugie... Acho \n que julguei vocês mal \n esse tempo todo.	[0, 62, 'DINRoundOffcPro']
ep17_00210k_070	EEEI! A Rainha Assassina \n está aqui!	[0, 35, 'DINRoundOffcPro']
ep17_00210k_080	O qu-!?	[0, 7, 'DINRoundOffcPro']
ep17_00210k_090	Você deve ter tido \n suas razões, mas \n terá que pagar \n por seu crime.	[0, 65, 'DINRoundOffcPro']
ep17_00210k_100	Não pense mal da gente, \n é apenas nosso dever \n civil.	[0, 51, 'DINRoundOffcPro']
