Reference Name	Text	Font
26492b49	我想尽管房子 \n 装不下，她也将 \n 所有那些家具都 \n 放在里面了。	[0, 29, 'DFHEI5-V-SONY']
ac4d21dc	这样啊，那能请你 \n 减少一些要搬的东西吗？	[0, 20, 'DFHEI5-V-SONY']
d0011dc5	是空的。她又 \n 搬家了吗？	[0, 12, 'DFHEI5-V-SONY']
d9491fcb	我听说地板塌陷了， \n 很想知道原来的 \n 房主在上面放了 \n 多重的东西？	[0, 32, 'DFHEI5-V-SONY']
ebd923d7	嗯？房子出什么事 \n 了？这不是哈维纳 \n 那个女人的房子吗？	[0, 27, 'DFHEI5-V-SONY']
sm47_00010	把财物装到飞艇上	[0, 8, 'DFHEI5-V-SONY']
sm47_00100	前富婆： \n 先从这个开始。	[0, 5, 'DFHEI5-V-SONY'], [5, 12, 'DFHEI5-V-SONY']
sm47_00100k_010	嘿！你能帮我 \n 做一些搬家的 \n 活儿吗？	[0, 18, 'DFHEI5-V-SONY']
sm47_00100k_020	不包括臭的东西吧？	[0, 9, 'DFHEI5-V-SONY']
sm47_00100k_030	不，不，这次没有 \n 那样的东西。	[0, 15, 'DFHEI5-V-SONY']
sm47_00100k_040	但也许需要 \n 一点儿技巧才能 \n 完成这个工作。	[0, 21, 'DFHEI5-V-SONY']
sm47_00100k_050	这是需要帮忙 \n 搬家的女人。	[0, 13, 'DFHEI5-V-SONY']
sm47_00100k_060	她是那个在哈维纳 \n 举办聚会的 \n 有钱人。	[0, 19, 'DFHEI5-V-SONY']
sm47_00100k_070	她要搬到雷·科 \n 尔莫斯纳去。	[0, 14, 'DFHEI5-V-SONY']
sm47_00100k_080	她需要某个人 \n 帮她把所有的 \n 东西送到新地方。	[0, 22, 'DFHEI5-V-SONY']
sm47_00100k_090	从哈维纳搬到 \n 科尔莫斯纳的有钱 \n 女人？	[0, 19, 'DFHEI5-V-SONY']
sm47_00100k_100	也许我最好 \n 别问细节。	[0, 11, 'DFHEI5-V-SONY']
sm47_00100k_110	好，我想我 \n 可以搞定！	[0, 11, 'DFHEI5-V-SONY']
sm47_00100k_120	好了，现在帮我把 \n 所有东西运到搬家船上。	[0, 20, 'DFHEI5-V-SONY']
