Reference Name	Text	Font
165438eb	Если дерева нет... То \n что с сокровищем?!	[0, 40, 'DINRoundOffcPro']
1f9c3af1	Дерево... Его нет!	[0, 18, 'DINRoundOffcPro']
404329e7	О чем ты?	[0, 9, 'DINRoundOffcPro']
42d89e86	Он был замечательным \n человеком.	[0, 31, 'DINRoundOffcPro']
4b20a18c	Он был таким добрым \n и любознательным... \n Как я по нему \n скучаю.	[0, 61, 'DINRoundOffcPro']
868fa8fe	Отличный план. \n Учеба — непростое \n дело, но оно \n того стоит!	[0, 57, 'DINRoundOffcPro']
8fd7aa04	Так вот что подарил \n ему дедушка!	[0, 32, 'DINRoundOffcPro']
b07e99fa	Надеюсь, однажды я \n стану таким же, как он.	[0, 42, 'DINRoundOffcPro']
b9c69b	Я хочу повидать мир! \n Хочу раскрыть его \n тайны! А для этого \n нужно много учиться.	[0, 78, 'DINRoundOffcPro']
c9542c6d	Я уже получил от \n дедушки свое \n сокровище.	[0, 40, 'DINRoundOffcPro']
d29c2e73	И сказал: «Учись. \n Открой свой разум. \n Иди к прекрасному \n будущему».	[0, 65, 'DINRoundOffcPro']
dbe43079	Он привел меня \n сюда...	[0, 22, 'DINRoundOffcPro']
e42c337f	Это станция григо!	[0, 18, 'DINRoundOffcPro']
ec6447ef	Я и забыл.	[0, 10, 'DINRoundOffcPro']
f5ac49f5	«Учись, чтобы стать \n тем, кем мечтаешь».	[0, 39, 'DINRoundOffcPro']
sm29_00100	Возьмите мальчика с собой \n и найдите место с фото	[0, 48, 'DINRoundOffcPro']
sm29_00100k_010	...	[0, 3, 'DINRoundOffcPro']
sm29_00100k_020	Что-то не так...	[0, 16, 'DINRoundOffcPro']
sm29_00100k_030	Приветик! Что делаешь? \n Может, поболтаем?	[0, 40, 'DINRoundOffcPro']
sm29_00100k_040	О чем нам болтать?	[0, 18, 'DINRoundOffcPro']
sm29_00100k_050	Какой неприветливый. \n Надо что-то \n придумать...	[0, 45, 'DINRoundOffcPro']
sm29_00100k_060	Слушай, а что на этой \n фотографии?	[0, 33, 'DINRoundOffcPro']
sm29_00100k_070	Мне ее дедушка оставил.	[0, 23, 'DINRoundOffcPro']
sm29_00100k_080	На память?	[0, 10, 'DINRoundOffcPro']
sm29_00100k_090	Когда я был маленький, \n он часто со мной играл.	[0, 46, 'DINRoundOffcPro']
sm29_00100k_100	Но когда я начал \n учиться, мы перестали \n проводить время \n вместе.	[0, 62, 'DINRoundOffcPro']
sm29_00100k_110	Я и не заметил, как он \n умер...	[0, 30, 'DINRoundOffcPro']
sm29_00100k_120	Так вот почему у тебя \n расстроенный вид.	[0, 39, 'DINRoundOffcPro']
sm29_00100k_130	Он кое-что написал \n с обратной стороны. \n Давно думаю, что \n же это значит...	[0, 72, 'DINRoundOffcPro']
sm29_00100k_140	«Ты знаешь, где это?»	[0, 21, 'DINRoundOffcPro']
sm29_00100k_150	Хм-м. Интересно, что \n он хотел этим сказать?	[0, 43, 'DINRoundOffcPro']
sm29_00100k_160	Хочешь, я помогу тебе \n найти это место?	[0, 38, 'DINRoundOffcPro']
sm29_00100k_170	Ты думаешь, получится? \n Фото старое, сейчас \n все по-другому...	[0, 60, 'DINRoundOffcPro']
sm29_00100k_180	Так даже интереснее! \n Давай, нас ждет \n тайна!	[0, 43, 'DINRoundOffcPro']
sm29_00101	Мальчик: \n Снимок очень темный, может, парк где-то на нижних уровнях?	[0, 9, 'DINRoundOffcPro'], [9, 67, 'DINRoundOffcPro']
sm29_00102	Мальчик: \n По-моему, где-то у телебашни был парк.	[0, 9, 'DINRoundOffcPro'], [9, 47, 'DINRoundOffcPro']
sm29_00103	Мальчик: \n Если найдешь это место, сфотографируешь его для меня?	[0, 9, 'DINRoundOffcPro'], [9, 62, 'DINRoundOffcPro']
sm29_00104	Мальчик: \n Думаю, парк можно увидеть со строящегося моста.	[0, 9, 'DINRoundOffcPro'], [9, 56, 'DINRoundOffcPro']
sm29_00105	Строящегося моста... Кажется, я видела его по пути.	[0, 51, 'DINRoundOffcPro']
sm29_00106	Мальчик: \n Выглядит знакомо. Снимай.	[0, 9, 'DINRoundOffcPro'], [9, 34, 'DINRoundOffcPro']
sm29_00107	Мальчик: \n Я думал, он был где-то здесь...	[0, 9, 'DINRoundOffcPro'], [9, 40, 'DINRoundOffcPro']
sm29_00108	Мальчик: \n Не похоже.	[0, 9, 'DINRoundOffcPro'], [9, 19, 'DINRoundOffcPro']
sm29_00109	Мальчик: \n Похоже, но что-то все-таки не так...	[0, 9, 'DINRoundOffcPro'], [9, 45, 'DINRoundOffcPro']
sm29_00110	Мальчик: \n Похоже, но что-то все-таки не так...	[0, 9, 'DINRoundOffcPro'], [9, 45, 'DINRoundOffcPro']
sm29_00111	Мальчик: \n Вот это место!	[0, 9, 'DINRoundOffcPro'], [9, 23, 'DINRoundOffcPro']
sm29_00112	Мальчик: \n Плохо видно, может, подберемся ближе?	[0, 9, 'DINRoundOffcPro'], [9, 46, 'DINRoundOffcPro']
sm29_00113	Мальчик: \n Пока ничего не вижу, но думаю, мы где-то рядом!	[0, 9, 'DINRoundOffcPro'], [9, 56, 'DINRoundOffcPro']
sm29_00114	Мальчик: \n Может, попробовать сменить ракурс?	[0, 9, 'DINRoundOffcPro'], [9, 43, 'DINRoundOffcPro']
sm29_00115	Мальчик: \n Может, стоит немного отойти?	[0, 9, 'DINRoundOffcPro'], [9, 37, 'DINRoundOffcPro']
sm29_00116	Нужно взять мальчика с собой.	[0, 29, 'DINRoundOffcPro']
sm29_00117	Нужно найти это место с фотографии!	[0, 35, 'DINRoundOffcPro']
sm29_00118	Хм-м? Это то место?	[0, 19, 'DINRoundOffcPro']
sm29_00119	Мальчик: \n Думаю, парк был прямо под нами.	[0, 9, 'DINRoundOffcPro'], [9, 40, 'DINRoundOffcPro']
sm29_00120	Нужно взять мальчика с собой.	[0, 29, 'DINRoundOffcPro']
sm29_00200k_010	Это здесь?	[0, 10, 'DINRoundOffcPro']
sm29_00200k_020	Да... Все совсем иначе, \n но это оно, я уверен.	[0, 45, 'DINRoundOffcPro']
sm29_00200k_030	Знаешь, по-моему, \n дедушка водил меня \n сюда поиграть.	[0, 51, 'DINRoundOffcPro']
sm29_00200k_040	Как-то раз он купил \n мне шарик, а я \n его отпустил.	[0, 48, 'DINRoundOffcPro']
sm29_00200k_050	Помню, как он висел \n вон там, под крышей. \n Я так плакал!	[0, 54, 'DINRoundOffcPro']
sm29_00200k_060	А дедушка достал шарик \n и погладил меня \n по голове.	[0, 49, 'DINRoundOffcPro']
sm29_00200k_070	Ты об этой крыше?	[0, 17, 'DINRoundOffcPro']
sm29_00200k_080	Хм... Здесь что-то \n застряло.	[0, 28, 'DINRoundOffcPro']
sm29_00200k_090	Фотография?..	[0, 13, 'DINRoundOffcPro']
sm29_00200k_100	Здесь тоже что-то \n написано!	[0, 27, 'DINRoundOffcPro']
sm29_00200k_110	«На этот раз тебе \n повезло. Но \n повезет ли снова?»	[0, 48, 'DINRoundOffcPro']
sm29_00200k_120	Похоже, твой дедушка \n любил загадки.	[0, 35, 'DINRoundOffcPro']
sm29_00200k_130	Он постоянно выдумывал \n для нас новые игры.	[0, 42, 'DINRoundOffcPro']
sm29_00200k_140	Но когда началась \n учеба...	[0, 26, 'DINRoundOffcPro']
sm29_00200k_150	Побуду-ка я с ним. \n Попробую его \n подбодрить.	[0, 43, 'DINRoundOffcPro']
sm29_00200k_160	Ну что, мы уже знаем, \n что делать!	[0, 33, 'DINRoundOffcPro']
sm29_00300k_010	Это здесь?	[0, 10, 'DINRoundOffcPro']
sm29_00300k_020	Многое изменилось, \n но, кажется, да.	[0, 35, 'DINRoundOffcPro']
sm29_00300k_030	В детстве я сидел на \n этой скамейке и \n слушал дедушкины \n рассказы.	[0, 63, 'DINRoundOffcPro']
sm29_00300k_040	О том, как появился \n Мировой Столп, \n о том, что на его \n вершине...	[0, 63, 'DINRoundOffcPro']
sm29_00300k_050	И о том, куда ведут \n люки...	[0, 27, 'DINRoundOffcPro']
sm29_00300k_060	Хм? Кстати о люках! \n Тут рядом люк.	[0, 34, 'DINRoundOffcPro']
sm29_00300k_070	Стой! Может, не надо \n его открывать?!	[0, 36, 'DINRoundOffcPro']
sm29_00300k_080	Ты как?!	[0, 8, 'DINRoundOffcPro']
sm29_00300k_090	Все хорошо, не бойся. \n Смотри, очередная \n фотография!	[0, 51, 'DINRoundOffcPro']
sm29_00300k_100	На этот раз колонна \n и дерево. Надпись \n на месте.	[0, 47, 'DINRoundOffcPro']
sm29_00300k_110	«Тебя ждет последняя \n загадка. То, что ты \n найдешь, твое \n навеки».	[0, 63, 'DINRoundOffcPro']
sm29_00300k_120	Ого! Может, там \n сокровища?!	[0, 27, 'DINRoundOffcPro']
sm29_00300k_130	...	[0, 3, 'DINRoundOffcPro']
sm29_00300k_140	Это дерево... Кажется, \n я где-то его видел... \n Но где?	[0, 52, 'DINRoundOffcPro']
sm29_00300k_150	Давай я подниму нас \n повыше. Может \n быть, ты что-нибудь \n вспомнишь.	[0, 64, 'DINRoundOffcPro']
sm29_00300k_160	Поможешь мне найти \n следующее место?	[0, 35, 'DINRoundOffcPro']
sm29_00300k_170	Ты думаешь, у меня \n получится? Снимок \n такой старый, все \n сильно изменилось.	[0, 73, 'DINRoundOffcPro']
sm29_00300k_180	Это и делает загадки \n твоего дедушки \n такими интересными!	[0, 55, 'DINRoundOffcPro']
sm29_00400k_010	Хм-м... Дерево... \n Деревьев очень \n много!	[0, 39, 'DINRoundOffcPro']
sm29_00400k_020	Постой... Я вспомнил.	[0, 21, 'DINRoundOffcPro']
sm29_00400k_030	В детстве я решил \n сбежать от родителей, \n потому что они \n заставляли меня учиться.	[0, 79, 'DINRoundOffcPro']
sm29_00400k_040	Дедушка помог мне \n выбраться из \n комнаты.	[0, 39, 'DINRoundOffcPro']
sm29_00400k_050	Однажды родители \n узнали об этом и \n сказали, что дедушку \n я больше не увижу.	[0, 73, 'DINRoundOffcPro']
sm29_00400k_060	Он был ни при чем... \n Это была моя вина.	[0, 39, 'DINRoundOffcPro']
sm29_00400k_070	Понимаю... Но, думаю, \n он не стал бы тебя \n за это винить.	[0, 55, 'DINRoundOffcPro']
sm29_00400k_080	Перед тем, как нам \n запретили видеться, \n дедушка привел меня \n в одно место...	[0, 74, 'DINRoundOffcPro']
sm29_00400k_090	Кажется, то самое, что \n на этом снимке.	[0, 38, 'DINRoundOffcPro']
sm29_00400k_100	Возможно, я вспомню, \n где это...	[0, 31, 'DINRoundOffcPro']
sm29_00400k_110	Если вспомнишь, мы \n обязательно попробуем \n его найти.	[0, 51, 'DINRoundOffcPro']
sm29_00500k_010	Это здесь! Ты нашла \n это место!	[0, 30, 'DINRoundOffcPro']
sm29_00500k_020	Здорово!	[0, 8, 'DINRoundOffcPro']
sm29_00500k_030	В детстве я сбегал вниз \n по этой лестнице \n и мчался играть \n к дере...	[0, 66, 'DINRoundOffcPro']
sm29_00500k_040	А?	[0, 2, 'DINRoundOffcPro']
sm29_01001	Мальчик: \n На фоне снимка — деловой квартал.	[0, 9, 'DINRoundOffcPro'], [9, 42, 'DINRoundOffcPro']
sm29_01002	Мальчик: \n Думаю, оно было у пустыря...	[0, 9, 'DINRoundOffcPro'], [9, 37, 'DINRoundOffcPro']
sm29_01003	Мальчик: \n Если найдешь это место, сфотографируй его, хорошо?	[0, 9, 'DINRoundOffcPro'], [9, 59, 'DINRoundOffcPro']
sm29_01004	Мальчик: \n По-моему, пустырь был у фабрики.	[0, 9, 'DINRoundOffcPro'], [9, 41, 'DINRoundOffcPro']
sm29_01005	А фабрика — вон там, верно?	[0, 27, 'DINRoundOffcPro']
sm29_01006	Мальчик: \n Эй, вроде как это то самое место, снимай.	[0, 9, 'DINRoundOffcPro'], [9, 50, 'DINRoundOffcPro']
sm29_01007	Мальчик: \n Я думал, он был где-то здесь...	[0, 9, 'DINRoundOffcPro'], [9, 40, 'DINRoundOffcPro']
sm29_01008	Мальчик: \n Не похоже.	[0, 9, 'DINRoundOffcPro'], [9, 19, 'DINRoundOffcPro']
sm29_01009	Мальчик: \n Не совсем то...	[0, 9, 'DINRoundOffcPro'], [9, 24, 'DINRoundOffcPro']
sm29_01010	Мальчик: \n Не совсем то...	[0, 9, 'DINRoundOffcPro'], [9, 24, 'DINRoundOffcPro']
sm29_01011	Мальчик: \n Теперь это точно то место!	[0, 9, 'DINRoundOffcPro'], [9, 35, 'DINRoundOffcPro']
sm29_01012	Мальчик: \n Плохо видно, может, подберемся ближе?	[0, 9, 'DINRoundOffcPro'], [9, 46, 'DINRoundOffcPro']
sm29_01013	Мальчик: \n Пока ничего не вижу, но думаю, мы где-то рядом!	[0, 9, 'DINRoundOffcPro'], [9, 56, 'DINRoundOffcPro']
sm29_01014	Мальчик: \n Может, попробовать сменить ракурс?	[0, 9, 'DINRoundOffcPro'], [9, 43, 'DINRoundOffcPro']
sm29_01015	Мальчик: \n Может, стоит немного отойти?	[0, 9, 'DINRoundOffcPro'], [9, 37, 'DINRoundOffcPro']
sm29_01017	Нужно найти это место с фотографии!	[0, 35, 'DINRoundOffcPro']
sm29_01018	Хм-м? Это нужное место?	[0, 23, 'DINRoundOffcPro']
sm29_01019	Нужно взять мальчика с собой.	[0, 29, 'DINRoundOffcPro']
sm29_02000	Составьте мальчику компанию \n и найдите место со снимка	[0, 28, 'DINRoundOffcPro'], [28, 53, 'DINRoundOffcPro']
sm29_02001	Хм-м... Никаких зацепок, кроме дерева...	[0, 40, 'DINRoundOffcPro']
sm29_02002	Мальчик: \n Думаю, можно посмотреть на площади с фонтаном...	[0, 9, 'DINRoundOffcPro'], [9, 57, 'DINRoundOffcPro']
sm29_02003	Мальчик: \n Если оттуда посмотреть вверх, там вывеска с голубем.	[0, 9, 'DINRoundOffcPro'], [9, 61, 'DINRoundOffcPro']
sm29_02004	Мальчик: \n По-моему, это вывеска почтового отделения.	[0, 9, 'DINRoundOffcPro'], [9, 51, 'DINRoundOffcPro']
sm29_02005	Почтового, значит? Думаю, это в той стороне.	[0, 44, 'DINRoundOffcPro']
sm29_02006	Мальчик: \n Выглядит знакомо. Давай поближе.	[0, 9, 'DINRoundOffcPro'], [9, 41, 'DINRoundOffcPro']
sm29_02007	Мальчик: \n Я думал, он был где-то здесь...	[0, 9, 'DINRoundOffcPro'], [9, 40, 'DINRoundOffcPro']
sm29_02008	Мальчик: \n Мы нашли его, это оно!	[0, 9, 'DINRoundOffcPro'], [9, 31, 'DINRoundOffcPro']
sm29_02009	Мальчик: \n Давай туда.	[0, 9, 'DINRoundOffcPro'], [9, 20, 'DINRoundOffcPro']
sm29_02011	Нужно найти это место с фотографии!	[0, 35, 'DINRoundOffcPro']
sm29_02012	Нужно взять мальчика с собой.	[0, 29, 'DINRoundOffcPro']
sm29_02013	Мальчик: \n Эй, думаю, это где-то здесь.	[0, 9, 'DINRoundOffcPro'], [9, 37, 'DINRoundOffcPro']
sm29_09000	Нужно вернуться к делу.	[0, 23, 'DINRoundOffcPro']
