Reference Name	Text	Font
dm03_00100	Dlaczego nikt się nie rusza?	[0, 28, 'DINRoundOffcPro']
dm03_00101	Znajdź Pyłka	[0, 12, 'DINRoundOffcPro']
dm03_00102	Gdzie jest Kat?	[0, 15, 'DINRoundOffcPro']
dm03_00103	Pyłku, znajdź kat!	[0, 18, 'DINRoundOffcPro']
dm03_00104	Podążaj za Pyłkiem	[0, 18, 'DINRoundOffcPro']
dm03_00105	Gdzie ty się podziewasz?!	[0, 25, 'DINRoundOffcPro']
dm03_00106	Znajdź Pyłka	[0, 12, 'DINRoundOffcPro']
dm03_00107	Pyłku, nie uciekaj mi.	[0, 22, 'DINRoundOffcPro']
dm03_00108	Podążaj za Pyłkiem	[0, 18, 'DINRoundOffcPro']
dm03_00109	Znowu? Pyłku!	[0, 13, 'DINRoundOffcPro']
dm03_00110	Znajdź Pyłka	[0, 12, 'DINRoundOffcPro']
dm03_00111	Co w ciebie wstąpiło?	[0, 21, 'DINRoundOffcPro']
dm03_00112	Daj spokój, Pyłku!	[0, 18, 'DINRoundOffcPro']
dm03_00113	Natychmiast przestań!	[0, 21, 'DINRoundOffcPro']
dm03_00114	Kat musi być blisko...	[0, 22, 'DINRoundOffcPro']
dm03_00115	Znajdź Kat	[0, 10, 'DINRoundOffcPro']
dm03_00116	Kat jest zatrzymana w czasie... jak pozostali.	[0, 46, 'DINRoundOffcPro']
dm03_00117	Zaza... Zrobię wszystko, żeby sprowadzić cię do domu.	[0, 53, 'DINRoundOffcPro']
dm03_00118	Pyłek: \n Miau!	[0, 7, 'DINRoundOffcPro'], [7, 12, 'DINRoundOffcPro']
dm03_00119	Muszę znaleźć Pyłka.	[0, 20, 'DINRoundOffcPro']
dm03_00120	Muszę znaleźć Kat.	[0, 18, 'DINRoundOffcPro']
dm03_00121	???: \n Miau!	[0, 5, 'DINRoundOffcPro'], [5, 10, 'DINRoundOffcPro']
dm03_00122	Dokąd poszła Kat po tym jak się rozdzieliłyśmy?	[0, 47, 'DINRoundOffcPro']
dm03_00123	Kat prowadziła ludzi ku schronieniu, kiedy nastąpiła eksplozja.	[0, 63, 'DINRoundOffcPro']
dm03_00124	Czy to eksplozja Arki spowodowała zatrzymanie czasu?	[0, 52, 'DINRoundOffcPro']
dm03_00125	Czy dzieciom nic nie jest...?	[0, 29, 'DINRoundOffcPro']
dm03_00126	Pyłku, gdzie jesteś?	[0, 20, 'DINRoundOffcPro']
dm03_00127	Podążaj za Pyłkiem	[0, 18, 'DINRoundOffcPro']
dm03_00128	Zaczekaj, Pyłku!	[0, 16, 'DINRoundOffcPro']
dm03_00129	Mam za tobą iść...?	[0, 19, 'DINRoundOffcPro']
dm03_00130	Pyłek?!	[0, 7, 'DINRoundOffcPro']
dm03_00131	Prowadzisz mnie do Kat?	[0, 23, 'DINRoundOffcPro']
dm03_00132	Co się stało z Hekseville?	[0, 26, 'DINRoundOffcPro']
dm03_00133	Eksplozja Arki... to moja wina?	[0, 31, 'DINRoundOffcPro']
dm03_00134	Gdzie się znowu podział Pyłek?	[0, 30, 'DINRoundOffcPro']
dm03_00135	Pyłku, dokąd to?!	[0, 17, 'DINRoundOffcPro']
dm03_00136	Jak przywrócić to wszystko do normalności?	[0, 42, 'DINRoundOffcPro']
dm03_00137	Muszę znaleźć Kat. Razem to rozgryziemy.	[0, 40, 'DINRoundOffcPro']
dm03_00138	Kat?!	[0, 5, 'DINRoundOffcPro']
