Reference Name	Text	Font
ep27_00100	Colegiala: \n ¡Guau! ¡Es Raven!	[0, 11, 'DINRoundOffcPro'], [11, 28, 'DINRoundOffcPro']
ep27_00100m_010	Un año después...	[0, 17, 'DINRoundOffcPro']
ep27_00101	Colegiala: \n ¡Raven! ¡Soy tu más grande admiradora!	[0, 11, 'DINRoundOffcPro'], [11, 49, 'DINRoundOffcPro']
ep27_00102	Colegiala: \n ¿¡Es realmente ella!?	[0, 11, 'DINRoundOffcPro'], [11, 32, 'DINRoundOffcPro']
ep27_00103	Colegiala: \n ¡Es la auténtica Raven! ¡Qué genial!	[0, 11, 'DINRoundOffcPro'], [11, 47, 'DINRoundOffcPro']
ep27_00104	Colegiala: \n ¡Raven, eres genial!	[0, 11, 'DINRoundOffcPro'], [11, 31, 'DINRoundOffcPro']
ep27_00105	Colegiala: \n ¡Es Raven!	[0, 11, 'DINRoundOffcPro'], [11, 21, 'DINRoundOffcPro']
ep27_00106	Syd: \n ¡EEEY, Raven!	[0, 5, 'DINRoundOffcPro'], [5, 18, 'DINRoundOffcPro']
ep27_00107	Syd: \n ¡Hasta luego!	[0, 5, 'DINRoundOffcPro'], [5, 18, 'DINRoundOffcPro']
ep27_00108	Patrulla por Auldnoir	[0, 21, 'DINRoundOffcPro']
ep27_00109	Hoy comenzaré pasando por la fábrica.	[0, 37, 'DINRoundOffcPro']
ep27_00110	Mujer: \n ¡Pelea! ¡Que alguien los detenga!	[0, 7, 'DINRoundOffcPro'], [7, 40, 'DINRoundOffcPro']
ep27_00110k_010	Ey, ¿sales a patrullar \n la ciudad?	[0, 33, 'DINRoundOffcPro']
ep27_00110k_020	Me estaba preparando \n para salir.	[0, 32, 'DINRoundOffcPro']
ep27_00110k_022	Syd, ¿alguna vez \n descubriste qué fue \n de aquel niño que \n era rey?	[0, 63, 'DINRoundOffcPro']
ep27_00110k_025	Lo encontramos. Todavía \n estaba vivo, así que \n lo teníamos bajo \n custodia.	[0, 71, 'DINRoundOffcPro']
ep27_00110k_028	Pero de alguna \n forma logró \n desaparecer.	[0, 39, 'DINRoundOffcPro']
ep27_00110k_030	Ey, ¿quién hubiera \n pensado que llegaría el \n día en que serías \n la guardiana del pueblo?	[0, 85, 'DINRoundOffcPro']
ep27_00110k_040	Llegaste muy lejos \n desde el tiempo en que \n "la chica cuervo" \n infundía miedo.	[0, 75, 'DINRoundOffcPro']
ep27_00110k_050	Hmm, supongo \n que la gente cambia.	[0, 33, 'DINRoundOffcPro']
ep27_00110k_060	Por supuesto, es lo que \n nos hace humanos.	[0, 41, 'DINRoundOffcPro']
ep27_00110k_070	Oí que la flota Banga \n llegaría hoy.	[0, 35, 'DINRoundOffcPro']
ep27_00110k_080	Supongo que van a \n atracar en el muelle \n del centro.	[0, 50, 'DINRoundOffcPro']
ep27_00110k_090	Deberías ir a saludar, \n se alegrarán de ver una \n cara conocida.	[0, 61, 'DINRoundOffcPro']
ep27_00110k_100	Tal vez lo haga. \n ¿Qué hay de ti, Syd?	[0, 37, 'DINRoundOffcPro']
ep27_00110k_110	Pasaré esta vez, \n tengo algunas cosas \n que hacer.	[0, 47, 'DINRoundOffcPro']
ep27_00110k_120	Estoy ocupado buscando \n un vino difícil de \n conseguir.	[0, 52, 'DINRoundOffcPro']
ep27_00110k_130	¿Ese vino difícil de \n conseguir tiene un gato \n negro en la etiqueta?	[0, 66, 'DINRoundOffcPro']
ep27_00110k_140	Excelente deducción, \n Raven.	[0, 27, 'DINRoundOffcPro']
ep27_00110k_150	¡Dile a Lisa y a los \n demás que envío saludos!	[0, 45, 'DINRoundOffcPro']
ep27_00110k_160	Lo haré. Y espero que \n encuentres ese vino.	[0, 42, 'DINRoundOffcPro']
ep27_00111	Hmm, mejor los separo.	[0, 22, 'DINRoundOffcPro']
ep27_00112	Pon fin a la pelea	[0, 18, 'DINRoundOffcPro']
ep27_00113	Colegiala: \n ¡Es Raven!	[0, 11, 'DINRoundOffcPro'], [11, 21, 'DINRoundOffcPro']
ep27_00114	Hombre: \n ¡Gracias al cielo que estás aquí!	[0, 8, 'DINRoundOffcPro'], [8, 41, 'DINRoundOffcPro']
ep27_00115	Mujer: \n ¡Por favor, debes ayudar!	[0, 7, 'DINRoundOffcPro'], [7, 32, 'DINRoundOffcPro']
ep27_00116	Hmm, ya me encargué de eso.	[0, 27, 'DINRoundOffcPro']
ep27_00117	Chaz: \n ¡Señorita Raven!	[0, 6, 'DINRoundOffcPro'], [6, 22, 'DINRoundOffcPro']
ep27_00118	Parece que Pleajeune es lo que sigue en la ruta de patrullaje.	[0, 62, 'DINRoundOffcPro']
ep27_00119	Patrulla por Pleajeune	[0, 22, 'DINRoundOffcPro']
ep27_00120	¿Hum?	[0, 5, 'DINRoundOffcPro']
ep27_00120k_010	Gracias por tu ayuda \n para mantener la paz.	[0, 42, 'DINRoundOffcPro']
ep27_00120k_020	Acaban de aprobar el \n despliegue de más \n oficiales en Auldnoir.	[0, 61, 'DINRoundOffcPro']
ep27_00120k_030	¡Así que puedes \n dejarnos este lugar \n a nosotros!	[0, 47, 'DINRoundOffcPro']
ep27_00120k_040	No puedes pasar toda tu \n vida luchando contra el \n crimen.	[0, 55, 'DINRoundOffcPro']
ep27_00120k_050	Deberías salir y \n disfrutar una noche.	[0, 37, 'DINRoundOffcPro']
ep27_00120k_060	Tal vez ir a visitar a \n esa adivina en Pleajeune \n y preguntarle si el amor \n está en las cartas.	[0, 92, 'DINRoundOffcPro']
ep27_00120k_070	¡Jefe! Ya es grande, \n déjela vivir su \n propia vida.	[0, 49, 'DINRoundOffcPro']
ep27_00120k_080	Parece que mi próxima \n parada es Pleajeune.	[0, 42, 'DINRoundOffcPro']
ep27_00120k_090	Sí, por supuesto.	[0, 17, 'DINRoundOffcPro']
ep27_00120k_100	Luego de lo que sucedió, \n ¿has oído algo de...?	[0, 46, 'DINRoundOffcPro']
ep27_00120k_110	Nada...	[0, 7, 'DINRoundOffcPro']
ep27_00120k_120	Ya veo...	[0, 9, 'DINRoundOffcPro']
ep27_00121	¿Ese de ahí abajo es Aujean?	[0, 28, 'DINRoundOffcPro']
ep27_00122	Debería ir a ver cómo está Eugie.	[0, 33, 'DINRoundOffcPro']
ep27_00123	Es hora de pasar por lo de Aki.	[0, 31, 'DINRoundOffcPro']
ep27_00124	Dirígete a la Fortuna de Pandora	[0, 32, 'DINRoundOffcPro']
ep27_00125	Bueno, hora de recibir el consejo de Pandora e ir al centro.	[0, 60, 'DINRoundOffcPro']
ep27_00126	Dirígete al centro	[0, 18, 'DINRoundOffcPro']
ep27_00127	¿Eh?	[0, 4, 'DINRoundOffcPro']
ep27_00128	¿Acaso son Newt y Echo los que están allí?	[0, 42, 'DINRoundOffcPro']
ep27_00129	¿Hum?	[0, 5, 'DINRoundOffcPro']
ep27_00130	Echo: \n Ey, ¿ese no es uno de los barcos aéreos de Banga?	[0, 6, 'DINRoundOffcPro'], [6, 55, 'DINRoundOffcPro']
ep27_00130k_010	Ey, querida, estarías \n orgullosa de Eugie, no \n se parece en nada a \n su padre.	[0, 74, 'DINRoundOffcPro']
ep27_00130k_020	Celebremos. \n ¿Tienes listo el vaso \n donde estás?	[0, 46, 'DINRoundOffcPro']
ep27_00130k_030	Aujean, ¿bebiendo \n con tu esposa?	[0, 32, 'DINRoundOffcPro']
ep27_00130k_040	¡Raven! Tengo \n grandes noticias...	[0, 33, 'DINRoundOffcPro']
ep27_00130k_050	¡Mi muchacho, Eugie, \n entró a la Academia \n Arquebus!	[0, 50, 'DINRoundOffcPro']
ep27_00130k_060	Felicitaciones, \n no es algo fácil.	[0, 33, 'DINRoundOffcPro']
ep27_00130k_070	Si Kat estuviera aquí, \n estaría boquiabierta.	[0, 44, 'DINRoundOffcPro']
ep27_00130k_080	Sí, apuesto \n que sí...	[0, 21, 'DINRoundOffcPro']
ep27_00130k_090	¿Dónde está Eugie? \n Me gustaría felicitarlo \n en persona.	[0, 54, 'DINRoundOffcPro']
ep27_00130k_100	Ya está en la escuela, \n echando un vistazo.	[0, 42, 'DINRoundOffcPro']
ep27_00130k_110	Bien, iré hacia allí.	[0, 21, 'DINRoundOffcPro']
ep27_00130k_120	¡Asegúrate de decirle a \n Eugie que ponga su \n atención en los libros!	[0, 66, 'DINRoundOffcPro']
ep27_00131	Dirígete a Endestria	[0, 20, 'DINRoundOffcPro']
ep27_00132	Bien podría pasar por Endestria. Está de camino.	[0, 48, 'DINRoundOffcPro']
ep27_00133	No pasa nada fuera de lo normal aquí...	[0, 39, 'DINRoundOffcPro']
ep27_00134	Todo anda bien por aquí.	[0, 24, 'DINRoundOffcPro']
ep27_00135	Todo está bien aquí.	[0, 20, 'DINRoundOffcPro']
ep27_00140k_010	Ey, Raven, \n ¿estás patrullando?	[0, 30, 'DINRoundOffcPro']
ep27_00140k_020	Sí, como siempre. \n Me dijo tu papá que \n entraste a la academia.	[0, 61, 'DINRoundOffcPro']
ep27_00140k_030	Supuse que estabas \n listo para ocuparte de \n su puesto de helados.	[0, 63, 'DINRoundOffcPro']
ep27_00140k_040	No, mis amigos me \n guiaron por buen camino. \n Me hicieron ver que \n estudiar es importante.	[0, 86, 'DINRoundOffcPro']
ep27_00140k_050	Se supone que la escuela \n te abre los ojos y \n expande tus horizontes. \n O algo así...	[0, 81, 'DINRoundOffcPro']
ep27_00140k_060	Siempre pensé que la \n escuela sería aburrida, \n pero supongo que no \n está tan mal.	[0, 78, 'DINRoundOffcPro']
ep27_00140k_070	Lo tendré en cuenta.	[0, 20, 'DINRoundOffcPro']
ep27_00140k_080	Mi abuelo fue el primero \n que me inculcó lo \n de la escuela.	[0, 57, 'DINRoundOffcPro']
ep27_00140k_090	Cuando termine de \n estudiar aquí, voy a \n salir a ver el mundo.	[0, 60, 'DINRoundOffcPro']
ep27_00140k_100	¡Yo voy a estudiar duro \n y voy a ser presidente \n de mi propia compañía \n de helado!	[0, 79, 'DINRoundOffcPro']
ep27_00140k_110	La gente se peleará \n por probar lo que \n yo haga.	[0, 46, 'DINRoundOffcPro']
ep27_00140k_120	¡Haré que Papá esté \n orgulloso! Pero... \n no le digas \n que dije eso.	[0, 64, 'DINRoundOffcPro']
ep27_00140k_130	Buena suerte, y será \n nuestro secreto.	[0, 37, 'DINRoundOffcPro']
ep27_00150k_010	¡Pandora te da la \n bienvenida, Raven!	[0, 36, 'DINRoundOffcPro']
ep27_00150k_020	...	[0, 3, 'DINRoundOffcPro']
ep27_00150k_030	Estoy aquí para conocer \n mi fortuna.	[0, 35, 'DINRoundOffcPro']
