Reference Name	Text	Font
dm00_00010k_010	Raven, wat doe je hier?	[0, 23, 'DINRoundOffcPro']
dm00_00010k_020	Ik voelde je roepen.	[0, 20, 'DINRoundOffcPro']
dm00_00010k_030	Je bent er altijd als ik \n je nodig heb.	[0, 38, 'DINRoundOffcPro']
dm00_00010k_040	Ik voel me eigenlijk \n niet zo goed vandaag.	[0, 42, 'DINRoundOffcPro']
dm00_00010k_050	Heb jij wel eens zo'n \n dag dat je liever niet \n zou willen delven?	[0, 63, 'DINRoundOffcPro']
dm00_00010k_060	Hmph. Ik zou wel in jouw \n plaats kunnen gaan.	[0, 44, 'DINRoundOffcPro']
dm00_00010k_070	Wil je dat \n voor me doen?! \n Dank je!	[0, 34, 'DINRoundOffcPro']
dm00_00010k_080	Breng een vette buit \n terug, oké?	[0, 32, 'DINRoundOffcPro']
dm00_00010k_090	Laat maar aan mij over.	[0, 23, 'DINRoundOffcPro']
dm00_00010k_100	Ik kan altijd wel wat \n actie gebruiken als je \n rust nodig hebt.	[0, 61, 'DINRoundOffcPro']
dm00_00020k_010	Hé, Raven!	[0, 10, 'DINRoundOffcPro']
dm00_00020k_020	Moet je even uitrusten \n van het delven?	[0, 38, 'DINRoundOffcPro']
dm00_00020k_030	Heel graag! \n Bedankt!	[0, 20, 'DINRoundOffcPro']
