Reference Name	Text	Font
07a5a511	有时候会有 \n 我从没看过的酷炫玩意。	[0, 17, 'DFHEI5-V-SONY']
0803904d	噢，没什么。我只是 \n 有点好奇你在做什么。	[0, 20, 'DFHEI5-V-SONY']
114b9253	我在做的是守卫和平。 \n 看不到我穿的制服吗？	[0, 21, 'DFHEI5-V-SONY']
23c37d90	但是我希望把这活 \n 交给他是对的。	[0, 16, 'DFHEI5-V-SONY']
284c9407	就像你和那个黑色的猫。	[0, 11, 'DFHEI5-V-SONY']
2c0b8096	我哥说我去弄许可 \n 的时候，他会检查货物的。	[0, 21, 'DFHEI5-V-SONY']
315fe62d	哎呀，有很多猎物... \n 从那些船上下来的人。	[0, 22, 'DFHEI5-V-SONY']
3194960d	你觉得我们很酷，是吗？	[0, 11, 'DFHEI5-V-SONY']
3253e811	谢，谢谢，听起来会 \n 相当危险。	[0, 15, 'DFHEI5-V-SONY']
3553829c	即便是商人回到他们 \n 家乡的港口也需要 \n 官方许可。	[0, 24, 'DFHEI5-V-SONY']
3aa7e833	我得引导他们 \n 经过我店门前。	[0, 14, 'DFHEI5-V-SONY']
3adc9813	正是！	[0, 3, 'DFHEI5-V-SONY']
3b166447	好，好的，丽莎。	[0, 8, 'DFHEI5-V-SONY']
3e9b84a2	我们要做的第一件事是从 \n 港口当局那里得到 \n 入港许可。	[0, 26, 'DFHEI5-V-SONY']
40be0e0d	你不想要 \n 照相机了是吗？	[0, 12, 'DFHEI5-V-SONY']
437297bf	哼！你想干什么？	[0, 8, 'DFHEI5-V-SONY']
445e664d	凯特，你可以自由去 \n 逛逛小镇，但是， \n 不要惹麻烦。	[0, 25, 'DFHEI5-V-SONY']
4da66853	麻烦？ \n 我？	[0, 6, 'DFHEI5-V-SONY']
4e633414	你能怪他们吗？这城市 \n 看起来很有趣。	[0, 18, 'DFHEI5-V-SONY']
54e388b8	谢谢，希德！ \n 我迫不及待想试试了。	[0, 17, 'DFHEI5-V-SONY']
5d2b8bbe	当然！观光的时候 \n 要带着它喔。	[0, 15, 'DFHEI5-V-SONY']
