Reference Name	Text	Font
05e7f12b	Oh não!	[0, 7, 'DINRoundOffcPro']
077c67cb	Nada como uma boa \n refeição após um \n árduo dia de \n trabalho!	[0, 57, 'DINRoundOffcPro']
08729612	Nevi! Ou devo dizer \n Escaravelhos?	[0, 33, 'DINRoundOffcPro']
1ab1513d	É melhor que...	[0, 15, 'DINRoundOffcPro']
30f94d70	Porquê a demora?	[0, 16, 'DINRoundOffcPro']
316b58c7	Olhem para este \n carregamento! Cada \n uma de vocês vale por \n uma dúzia de mineiros!	[0, 79, 'DINRoundOffcPro']
39415076	Misai, estamos a voltar \n e temos um grande \n carregamento!	[0, 55, 'DINRoundOffcPro']
3ab35acd	Suponho que sim!	[0, 16, 'DINRoundOffcPro']
43e19d84	Devem ter aparecido \n sorrateiramente quando \n estávamos distraídas na \n nossa disputa.	[0, 81, 'DINRoundOffcPro']
49ca44b7	Mais uma! \n Quanto mais como \n mais fome tenho.	[0, 43, 'DINRoundOffcPro']
4c29a08a	Hum, porquê?	[0, 12, 'DINRoundOffcPro']
530969f2	A-a sério?	[0, 10, 'DINRoundOffcPro']
5e685bb5	Isso é mais importante \n do que qualquer disputa.	[0, 47, 'DINRoundOffcPro']
63925d33	Raven, o que se passa? \n Estás cansada?	[0, 37, 'DINRoundOffcPro']
67b05dbb	O que interessa é que \n ela está a sorrir \n novamente.	[0, 50, 'DINRoundOffcPro']
6cda5f39	Não... só tenho... \n tanta... fome...	[0, 35, 'DINRoundOffcPro']
7522623f	Ahahah, estás \n sempre com fome!	[0, 30, 'DINRoundOffcPro']
7e6a6445	Vamos comer! Depois de \n hoje, ambas merecem uma \n refeição enorme.	[0, 63, 'DINRoundOffcPro']
88574cb1	Porque dizes que não tem \n a ver comigo?	[0, 38, 'DINRoundOffcPro']
8ef8f4b1	*glup* \n Outra!	[0, 13, 'DINRoundOffcPro']
919f4eb7	...	[0, 3, 'DINRoundOffcPro']
9740f7b7	O quê!?	[0, 7, 'DINRoundOffcPro']
9acb9b9e	Tenho uma ideia.	[0, 16, 'DINRoundOffcPro']
a1ab6406	Ufa, já está. Raven, \n como é que correu?	[0, 39, 'DINRoundOffcPro']
aaf3660c	Ganhaste de novo.	[0, 17, 'DINRoundOffcPro']
b8e7e5ad	Esse prato devia \n ser para ambas...	[0, 34, 'DINRoundOffcPro']
c0b84131	O-olha para ela!	[0, 16, 'DINRoundOffcPro']
c12fe8b3	Kat, talvez seja \n melhor dizeres à \n tua parceira para \n parar um bocado.	[0, 68, 'DINRoundOffcPro']
ca77eab9	*trinca* *trinca* \n Estou só a \n começar!	[0, 37, 'DINRoundOffcPro']
d53aa310	Que tal se fizermos uma \n disputa para ver quem \n derrota mais Nevi?	[0, 64, 'DINRoundOffcPro']
dc1a6c78	É pena.	[0, 7, 'DINRoundOffcPro']
de82a516	C-claro! Aceito o teu \n desafio! Desta vez não \n vou perder.	[0, 56, 'DINRoundOffcPro']
e2d6d6a9	Tanto uma como a outra \n têm um apetite como \n eu nunca antes vi.	[0, 61, 'DINRoundOffcPro']
e5626e7e	C-consegui! \n Ganhei à Raven!	[0, 27, 'DINRoundOffcPro']
e7caa71c	A que conseguir derrotar \n mais Nevi ganha toda a \n disputa.	[0, 56, 'DINRoundOffcPro']
eb1ed9af	Começo a perceber \n porque é que a Lisa \n estava tão preocupada \n com as nossas novas \n convidadas.	[0, 91, 'DINRoundOffcPro']
eeaa7084	Sim...	[0, 6, 'DINRoundOffcPro']
f356ed1f	Ainda!?	[0, 7, 'DINRoundOffcPro']
f7f2728a	*bip* *bip*	[0, 11, 'DINRoundOffcPro']
fc9eef25	Chega-te para lá, \n também tenho fome!	[0, 36, 'DINRoundOffcPro']
sm14_00100k_010	Vamos para as minas. \n Devias levar a tua \n parceira!	[0, 49, 'DINRoundOffcPro']
sm14_00100k_020	A Raven?	[0, 8, 'DINRoundOffcPro']
sm14_00100k_030	Ela ainda não foi às \n minas, certo?	[0, 34, 'DINRoundOffcPro']
sm14_00100k_040	Sabes as regras: Um \n trabalhador preguiçoso \n fica com fome.	[0, 57, 'DINRoundOffcPro']
sm14_00100k_050	E a Raven é uma \n trabalhadora com muita \n fome. Ela é capaz de vos \n limpar a comida toda.	[0, 85, 'DINRoundOffcPro']
sm14_00100k_060	Alguém falou em comida?	[0, 23, 'DINRoundOffcPro']
sm14_00100k_070	A falar de apetite!	[0, 19, 'DINRoundOffcPro']
sm14_00100k_080	Olha, queres ir \n até às minas \n connosco?	[0, 38, 'DINRoundOffcPro']
sm14_00100k_090	Nunca foste lá, certo? \n Vá lá, eu mostro-te \n como se fazem as coisas.	[0, 67, 'DINRoundOffcPro']
sm14_00100k_100	Minar... claro, \n posso tentar.	[0, 29, 'DINRoundOffcPro']
sm14_00100k_110	Parece-me um bom plano! \n Vamos lá.	[0, 33, 'DINRoundOffcPro']
sm14_00200k_010	*bip* *bip*	[0, 11, 'DINRoundOffcPro']
sm14_00200k_020	Olhem, só precisam de \n extrair os minerais que \n uma pessoa extrairia, \n ok?	[0, 71, 'DINRoundOffcPro']
sm14_00200k_030	Vocês são só duas e ela \n é nova nisto das minas, \n portanto não exagerem.	[0, 70, 'DINRoundOffcPro']
sm14_00200k_040	Certo! Bem, então vou \n explicar-te como é que \n isto funciona.	[0, 59, 'DINRoundOffcPro']
sm14_00200k_050	Raven, temos de \n encontrar os depósitos \n de minerais e extrair os \n minerais.	[0, 73, 'DINRoundOffcPro']
sm14_00200k_060	Tiras os minerais e \n pronto, é isso. Não tens \n de saber mais nada!	[0, 64, 'DINRoundOffcPro']
sm14_00200k_070	Entendido.	[0, 10, 'DINRoundOffcPro']
sm14_00200k_080	És nova nisto, portanto \n diria que se recolheres \n 20 deve bastar.	[0, 63, 'DINRoundOffcPro']
sm14_00200k_090	Bem, se calhar é \n melhor recolher 40.	[0, 36, 'DINRoundOffcPro']
sm14_00200k_100	Se eu conseguir \n o dobro da Raven, \n ela vai ficar \n impressionada.	[0, 62, 'DINRoundOffcPro']
sm14_00200k_110	Ok, vamos lá!	[0, 13, 'DINRoundOffcPro']
sm14_00400k_010	Raven! Nada mau para uma \n primeira vez.	[0, 38, 'DINRoundOffcPro']
sm14_00400k_020	Acho que já apanhei o \n jeito.	[0, 28, 'DINRoundOffcPro']
